Type,Comment,Value
domain,FAKEUPDATES botnet C2 domain (confidence level: 100%),cpanel.kickstartyourcakebiz.com
domain,Unknown malware payload delivery domain (confidence level: 100%),cloudshielders.com
domain,Unknown Stealer botnet C2 domain (confidence level: 100%),g-o-f-y-s-e-l-f.foo
domain,Unknown Stealer botnet C2 domain (confidence level: 100%),madys.net
domain,Unknown Stealer botnet C2 domain (confidence level: 100%),winapi.shop
sha256,Unknown Stealer payload (confidence level: 100%),ec2ddc26b9659c708606c83ab342691a48c5c1d0d4183b1facb4791eb02ecd11
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),45.207.193.76|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.155.164.40|8000
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),69.10.45.244|8172
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),185.174.101.106|2405
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),154.205.145.190|8080
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),209.38.62.126|443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),159.255.36.142|8080
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),34.132.178.245|7443
domain,Hook botnet C2 domain (confidence level: 100%),objective-morse.45-138-16-249.plesk.page
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),130.193.41.75|443
ip-dst|port,Chaos botnet C2 server (confidence level: 100%),93.140.234.26|8080
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),196.251.80.130|4565
url,Unknown malware botnet C2 (confidence level: 100%),https://cyber-r7jwnkqlrorjs.live/webpanel/panel/login.php
url,Unknown malware botnet C2 (confidence level: 100%),https://web-server.x10.mx/webpanel/login.php
ip-dst|port,NjRAT botnet C2 server (confidence level: 75%),52.28.247.255|15537
domain,Cobalt Strike botnet C2 domain (confidence level: 100%),highwaytolline.sbs
domain,Cobalt Strike botnet C2 domain (confidence level: 100%),cloud.xinzyun.cn
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),43.136.115.169|3444
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.79.37.187|8000
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),113.44.68.82|8443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.83.162|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),194.59.31.30|7443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.76.47.39|7443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),66.228.42.166|7443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),154.12.63.152|443
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),192.52.167.76|4449
ip-dst|port,Latrodectus botnet C2 server (confidence level: 100%),213.209.150.212|443
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),46.246.14.7|5000
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),194.60.231.178|22
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),195.177.94.30|2323
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),107.172.232.84|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),15.228.243.194|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),152.42.181.21|6089
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),47.113.150.165|60000
domain,Unknown malware botnet C2 domain (confidence level: 100%),portal.messager.my
ip-dst|port,SectopRAT botnet C2 server (confidence level: 100%),62.164.177.36|9000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),120.79.186.217|32770
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),168.119.186.63|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),172.236.2.20|8443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),83.12.33.2|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),54.251.145.83|8443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),35.156.174.71|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),35.156.174.71|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.110.61.94|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),115.190.61.62|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),175.178.126.116|10001
ip-dst|port,Chaos botnet C2 server (confidence level: 100%),93.140.212.116|8080
ip-dst|port,MimiKatz botnet C2 server (confidence level: 100%),167.71.187.140|8000
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),103.30.77.200|11453
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),104.233.252.4|6021
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),107.150.0.239|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),202.95.9.248|50050
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),145.82.185.205|5822
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),145.82.185.205|9000
