Type,Comment,Value
sha256,AMOS payload (confidence level: 100%),d8c546b2c77eb6bdc8934405d92428bbf1ba247ec0837375d7ea6d2a57bd90c9
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),16.16.28.179|445
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.92.173.241|8081
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),176.46.157.34|2404
url,Vidar botnet C2 (confidence level: 75%),https://steamcommunity.com/profiles/76561199872233764
sha256,AMOS payload (confidence level: 100%),7c00e05457b5d972b3fc22e9fc0db9234af9255b17ac0360d1b49ef66378c28f
url,Formbook botnet C2 (confidence level: 50%),http://www.6110.town/kk14/
ip-dst|port,Hook botnet C2 server (confidence level: 100%),45.76.61.214|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),196.251.80.245|7443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.86.82|2004
url,Medusa botnet C2 (confidence level: 50%),https://icq.im/aolh5brxfae6ectbw1i
domain,Formbook botnet C2 domain (confidence level: 50%),www.a88a888.com
sha256,AMOS payload (confidence level: 100%),b6fee8c2c87ae8ec5bb71f84f1db7dfcaa4c727ac44d0c5dac2cf8bbcd7a8fc2
domain,Mirai botnet C2 domain (confidence level: 50%),b0tn3t.mong666.org
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),193.26.115.12|4000
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),93.115.35.146|4000
url,Lumma Stealer botnet C2 (confidence level: 75%),https://urarfx.xyz/twox
ip-dst|port,DCRat botnet C2 server (confidence level: 50%),108.165.100.252|9898
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),97.64.19.88|9999
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),103.237.92.182|443
ip-dst|port,PlugX botnet C2 server (confidence level: 75%),38.54.85.112|443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),18.208.220.64|50580
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),47.113.217.92|8888
domain,Nanocore RAT botnet C2 domain (confidence level: 100%),phenoms.ddns.net
sha256,AMOS payload (confidence level: 100%),b3488d8c71d5588214ae1cf39e9d9df9499346847edf1b6215ec274d4a1dc2c3
url,Lumma Stealer botnet C2 (confidence level: 75%),https://sqgzl.xyz/taoa
ip-dst|port,XWorm botnet C2 server (confidence level: 75%),85.203.4.126|7000
domain,Unknown malware payload delivery domain (confidence level: 100%),abtsi.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),132.232.166.80|8009
url,Unknown Loader payload delivery URL (confidence level: 50%),https://yorgeatransport.com/woaltr_zntyr40.bin
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),117.72.211.24|443
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),181.131.216.154|1906
