Type,Comment,Value
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),1.94.105.46|81
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),212.47.75.55|6666
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),167.86.116.179|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.84.194|8808
domain,Hook botnet C2 domain (confidence level: 100%),ec2-18-138-195-208.ap-southeast-1.compute.amazonaws.com
ip-dst|port,Hook botnet C2 server (confidence level: 100%),45.88.186.129|8089
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),172.105.91.248|443
domain,Havoc botnet C2 domain (confidence level: 100%),office365.farmandconstructionequipment.com
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),3.79.45.173|38690
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),31.15.18.21|80
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),45.137.70.91|80
ip-dst|port,NjRAT botnet C2 server (confidence level: 75%),147.185.221.23|31296
domain,NjRAT botnet C2 domain (confidence level: 75%),lesbian-stereo.gl.at.ply.gg
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),114.132.166.145|3389
domain,Cobalt Strike botnet C2 domain (confidence level: 100%),cloud1.amazehome.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),156.224.29.3|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.108.39.159|4446
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),176.65.141.98|7707
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.117.108|8444
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),78.164.223.72|3000
domain,Havoc botnet C2 domain (confidence level: 100%),ec2-54-68-184-184.us-west-2.compute.amazonaws.com
domain,Havoc botnet C2 domain (confidence level: 100%),ec2-13-238-124-252.ap-southeast-2.compute.amazonaws.com
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),212.162.149.99|2404
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),20.84.67.23|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),121.36.73.30|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),43.143.94.53|60000
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 100%),45.141.233.145|1664
domain,Nanocore RAT botnet C2 domain (confidence level: 100%),foryoumedical.ddns.net
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),78.47.126.174|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),188.165.136.58|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),184.82.103.190|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),34.236.182.101|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),44.207.113.4|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),178.128.45.61|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),45.77.38.170|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),198.74.59.101|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),40.113.161.166|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.125.192.194|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),68.183.103.145|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),5.2.159.157|33331
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),139.59.234.138|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),117.50.188.222|523
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),157.180.72.155|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.108.122.237|3333
ip-dst|port,MimiKatz botnet C2 server (confidence level: 100%),85.9.192.29|8000
ip-dst|port,TrickBot botnet C2 server (confidence level: 75%),107.175.87.142|443
ip-dst|port,TrickBot botnet C2 server (confidence level: 75%),185.14.29.4|443
ip-dst|port,TrickBot botnet C2 server (confidence level: 75%),185.14.31.72|443
ip-dst|port,TrickBot botnet C2 server (confidence level: 75%),185.65.202.183|443
ip-dst|port,TrickBot botnet C2 server (confidence level: 75%),185.99.2.202|443
ip-dst|port,TrickBot botnet C2 server (confidence level: 75%),188.165.62.2|443
ip-dst|port,TrickBot botnet C2 server (confidence level: 75%),192.3.193.162|443
ip-dst|port,TrickBot botnet C2 server (confidence level: 75%),194.5.250.178|443
ip-dst|port,TrickBot botnet C2 server (confidence level: 75%),194.5.250.179|443
ip-dst|port,TrickBot botnet C2 server (confidence level: 75%),195.54.32.12|443
