Type,Comment,Value
url,Vshell botnet C2 (confidence level: 100%),https://140.143.242.109:8082/login/index
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),maszgn.club
url,Lumma Stealer botnet C2 (confidence level: 100%),https://maszgn.club/atuw/api
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),conaqr.click
url,Lumma Stealer botnet C2 (confidence level: 100%),https://conaqr.click/qokl
url,Unknown malware botnet C2 (confidence level: 100%),http://68.64.177.239:18888/supershell/login/
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),68.64.177.239|18888
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),121.127.231.139|443
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),121.127.231.141|443
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),143.92.40.228|443
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),121.127.231.140|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),185.241.208.136|8080
ip-dst|port,SectopRAT botnet C2 server (confidence level: 100%),45.155.69.149|9000
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),5.161.144.140|443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),44.245.0.39|10443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),54.246.253.2|59068
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),108.137.68.134|2077
domain,Unknown malware botnet C2 domain (confidence level: 100%),www.coinhunters.xyz
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),108.137.150.223|4321
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),194.62.250.101|49011
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 100%),114.67.112.247|10001
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 100%),119.167.191.126|10001
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 100%),123.60.88.205|10001
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 100%),114.67.201.183|10001
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),87.120.107.98|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),101.200.84.218|3389
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),103.199.106.106|3389
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),42.193.225.10|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),45.196.247.152|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),45.196.247.153|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),45.196.247.223|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),45.196.247.224|8080
url,DarkCloud Stealer botnet C2 (confidence level: 100%),https://meils.info/webpanel/login.php
ip-dst|port,Unknown Stealer botnet C2 server (confidence level: 75%),84.21.189.127|5000
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),117.72.207.176|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),39.100.73.141|80
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 75%),134.122.189.68|14994
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 75%),134.122.189.56|14994
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 75%),103.176.197.24|14994
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),143.92.49.235|22388
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),5.226.191.22|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),35.188.118.135|8808
ip-dst|port,Hook botnet C2 server (confidence level: 100%),23.92.65.142|8089
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),112.121.173.254|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),112.121.173.252|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),159.75.167.183|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),95.157.95.14|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),162.244.80.124|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),91.108.249.249|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),173.212.222.49|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),145.223.69.78|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),66.42.84.180|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),146.103.41.238|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),2.59.219.160|3333
ip-dst|port,QakBot botnet C2 server (confidence level: 100%),201.192.179.236|443
ip-dst|port,Empire Downloader botnet C2 server (confidence level: 100%),111.118.149.38|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),103.186.214.26|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),34.10.19.251|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),217.154.212.25|3000
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.130.9.18|8888
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),110.41.15.186|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),1.14.58.96|8088
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),147.185.221.30|34941
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),92.119.124.57|500
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),92.119.124.57|69
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),159.89.49.206|27036
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),59.153.164.228|80
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),59.153.164.228|53413
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),159.89.49.206|20087
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),92.119.124.57|3483
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),159.89.49.206|3283
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),92.119.124.57|7777
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),92.119.124.57|6969
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),92.119.124.57|4500
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),159.89.49.206|20002
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),159.89.49.206|623
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),38.114.100.139|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),4.201.139.41|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),46.101.158.51|31337
ip-dst|port,Brute Ratel C4 botnet C2 server (confidence level: 50%),84.46.239.89|5986
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 50%),76.158.164.31|54984
ip-dst|port,DarkComet botnet C2 server (confidence level: 50%),178.208.187.119|1604
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 50%),84.132.18.142|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),111.6.76.54|888
url,Unknown Loader botnet C2 (confidence level: 50%),https://t.me/xcodertools
url,XWorm botnet C2 (confidence level: 50%),https://pastebin.com/raw/efnx4tqk
domain,XWorm botnet C2 domain (confidence level: 50%),jazper-21519.portmap.host
domain,XWorm botnet C2 domain (confidence level: 50%),dfsfdgsfgdsffdsg-20559.portmap.host
ip-dst|port,XWorm botnet C2 server (confidence level: 50%),193.161.193.99|21519
domain,XWorm botnet C2 domain (confidence level: 100%),wedding-camps.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),updates-seal.gl.at.ply.gg
domain,Remcos botnet C2 domain (confidence level: 100%),socmer.baoda-mouid.com
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),31.57.147.163|6969
domain,Quasar RAT botnet C2 domain (confidence level: 100%),board-vitamins.gl.at.ply.gg
domain,ValleyRAT botnet C2 domain (confidence level: 100%),wps.preech.top
ip-dst|port,Vidar botnet C2 server (confidence level: 100%),95.216.180.91|443
ip-dst|port,Remcos botnet C2 server (confidence level: 75%),172.94.96.90|5999
ip-dst|port,Amadey botnet C2 server (confidence level: 100%),195.66.27.166|557
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),43.135.78.62|963
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),soberano.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),mastwin.in
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),precisionbiomeds.com
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),physicianusepeptides.com
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),inkermen.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),htsfhtdrjbyy1bgxbv.cfd
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),212.224.107.183|3606
ip-dst|port,PureLogs Stealer botnet C2 server (confidence level: 100%),91.92.120.101|7705
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.122.59.249|8888
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),110.41.77.4|18443
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),134.122.189.163|14994
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),121.127.231.195|443
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),134.122.189.174|14994
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),134.122.189.114|14994
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),134.122.189.164|14994
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),134.122.189.97|14994
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),31.208.244.237|55555
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),206.189.95.226|443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),147.93.5.173|443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),155.138.195.214|4443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),45.74.8.89|101
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),196.251.70.55|443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),139.64.25.160|443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),52.89.245.59|44818
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),196.251.86.86|80
ip-dst|port,Empire Downloader botnet C2 server (confidence level: 100%),45.112.73.47|443
domain,NetSupportManager RAT payload delivery domain (confidence level: 100%),parisforrent.top
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://parisforrent.top/flow/taglink.js
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://parisforrent.top/flow/index.php
url,DCRat botnet C2 (confidence level: 100%),http://cr48547.tw1.ru/7f8d8b18.php
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),104.194.80.11|443
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),18.252.5.63|443
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),99.23.35.131|8843
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),43.156.58.35|9099
domain,NetSupportManager RAT payload delivery domain (confidence level: 100%),boxworld.top
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://boxworld.top/tweet/view_l.js
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://boxworld.top/tweet/index.php
domain,ClearFake payload delivery domain (confidence level: 100%),resistantmusic.shop
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),45.141.26.115|7000
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 75%),176.108.240.162|3080
ip-dst|port,Remcos botnet C2 server (confidence level: 75%),87.120.186.37|13742
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),123.207.158.219|443
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),59.153.164.228|20002
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),159.89.49.206|3483
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),59.153.164.228|17185
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),59.153.164.228|5632
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),59.153.164.228|161
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),92.119.124.57|32100
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),116.205.245.113|8029
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),47.99.159.237|18088
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),103.90.224.100|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),84.8.129.221|3333
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),16.51.188.228|19
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),40.172.221.217|593
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),18.162.232.161|9600
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),157.175.175.6|18111
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),3.101.73.223|4444
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),16.26.43.46|8500
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),16.78.5.130|4949
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),117.247.198.235|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),167.99.198.194|31337
ip-dst|port,Unknown Stealer botnet C2 server (confidence level: 50%),185.196.8.118|443
ip-dst|port,Unknown Stealer botnet C2 server (confidence level: 50%),87.120.93.214|443
ip-dst|port,Kimsuky botnet C2 server (confidence level: 50%),158.247.219.27|80
ip-dst|port,Mozi botnet C2 server (confidence level: 50%),117.206.111.31|40005
url,Vidar botnet C2 (confidence level: 75%),https://rx.net.eva-store.store
