Type,Comment,Value
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),194.213.18.31|4444
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),159.75.130.224|60000
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://iwine.top/kll/index.php
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),147.185.221.29|8081
url,Formbook botnet C2 (confidence level: 50%),http://www.iberacaaodigital.shop/um09/
url,DCRat botnet C2 (confidence level: 100%),http://gopgop21.beget.tech/16475660.php
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.232.53.239|7443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),172.94.96.108|7707
domain,SPICA botnet C2 domain (confidence level: 50%),s3.kefel.tech
url,Lumma Stealer botnet C2 (confidence level: 75%),https://nowqx.xyz/taos
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),195.246.230.100|3333
domain,Nanocore RAT botnet C2 domain (confidence level: 100%),phenoms.ddns.net
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),161.97.135.253|31337
domain,Tofsee botnet C2 domain (confidence level: 50%),indro.top
url,Formbook botnet C2 (confidence level: 50%),http://www.ukangzhe.xyz/ms14/
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),143.92.49.232|22388
url,Umbral botnet C2 (confidence level: 100%),https://discordapp.com/api/webhooks/1392417824688967680/ugweb1gocyp_fziwdwuqzkhnhuzyxunnl_pbjpjtaw8t_cutnjq_laola-n5fyhs3bt9
md5,Unknown malware payload (confidence level: 50%),66a7b3b9d77c39719e83f4751f1a4bba
domain,SMOKEDHAM botnet C2 domain (confidence level: 100%),server-cdn.xohahey822.workers.dev
domain,Unknown malware botnet C2 domain (confidence level: 50%),img.smartnords.site
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),101.42.157.172|443
url,Lumma Stealer botnet C2 (confidence level: 100%),https://kbracketba.shop/bdwo
ip-dst|port,Sliver botnet C2 server (confidence level: 90%),147.182.225.244|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),79.110.49.105|7443
domain,Formbook botnet C2 domain (confidence level: 50%),www.estsafe.net
url,DCRat botnet C2 (confidence level: 100%),http://147.78.67.188/lowprocessorasyncdletemp.php
domain,Quasar RAT botnet C2 domain (confidence level: 100%),fall-islam.gl.at.ply.gg
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),139.224.196.107|443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),187.212.217.91|2405
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),34.234.176.204|3333
ip-dst|port,Stealc botnet C2 server (confidence level: 100%),147.45.47.68|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.122.59.249|8888
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),194.26.192.233|4781
domain,Unknown malware botnet C2 domain (confidence level: 100%),chn-gnow.com
url,Formbook botnet C2 (confidence level: 50%),http://www.aser-eye-surgery-gb-ro.sbs/l36c/
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),1.94.198.111|8888
domain,Unknown Loader payload delivery domain (confidence level: 90%),ix-www.com
url,Formbook botnet C2 (confidence level: 50%),http://www.t722.top/ms14/
ip-dst|port,XWorm botnet C2 server (confidence level: 75%),213.152.161.107|26841
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.74.29.115|80
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),66.23.207.210|10001
domain,Formbook botnet C2 domain (confidence level: 50%),www.leuthly.app
url,Lumma Stealer botnet C2 (confidence level: 75%),https://jambnwz.top/gakh
domain,Unknown Loader payload delivery domain (confidence level: 90%),advanced-ip-scanner.space
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.141.5.49|10000
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),45.81.23.42|80
url,Lumma Stealer botnet C2 (confidence level: 75%),https://sorrij.top/adjh
domain,NjRAT botnet C2 domain (confidence level: 100%),rrs123.no-ip.org
url,Lumma Stealer botnet C2 (confidence level: 75%),https://t.me/romalabs1
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),47.254.85.24|443
domain,Formbook botnet C2 domain (confidence level: 50%),www.mstj.xyz
url,Formbook botnet C2 (confidence level: 50%),http://www.estsafe.net/ms14/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),106.53.52.127|4433
domain,Quasar RAT botnet C2 domain (confidence level: 100%),clairos-34961.portmap.io
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),147.185.221.30|39456
domain,KongTuke payload delivery domain (confidence level: 100%),cute-pudding-05af50.netlify.app
domain,NjRAT botnet C2 domain (confidence level: 100%),nglocalhost.com
domain,CyberGate botnet C2 domain (confidence level: 100%),thecrazyboyyy.no-ip.biz
domain,NjRAT botnet C2 domain (confidence level: 100%),nokta147.no-ip.biz
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),91.232.103.206|5000
url,Lumma Stealer botnet C2 (confidence level: 75%),https://t.me/t7ert7dfg
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),207.180.213.79|52037
url,DCRat botnet C2 (confidence level: 100%),http://a1141375.xsph.ru/76188b2b.php
domain,Unknown Loader payload delivery domain (confidence level: 90%),ic-www.com
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),93.198.188.234|82
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),45.133.174.35|2404
ip-dst|port,Mystic Stealer botnet C2 server (confidence level: 75%),135.181.27.123|7443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),45.74.8.89|82
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),sorrij.top
domain,Vidar botnet C2 domain (confidence level: 75%),17.5.exifit.ir
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),198.135.51.107|6751
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),172.236.108.193|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),45.9.149.15|4000
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),110.41.77.4|18443
domain,ValleyRAT botnet C2 domain (confidence level: 100%),ak1.ksdcks2.org
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),202.55.135.163|80
domain,ShadowPad botnet C2 domain (confidence level: 95%),channels.openvista.ma
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),177.255.88.14|8082
url,Formbook botnet C2 (confidence level: 50%),http://www.nr1fp.top/um09/
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),221.181.64.114|4506
domain,Unknown malware payload delivery domain (confidence level: 100%),jemriz.com
url,Unknown Stealer botnet C2 (confidence level: 50%),https://www.katz-stealer.com/
url,Lumma Stealer botnet C2 (confidence level: 100%),https://theadventureclubstop.top/api
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),192.53.121.144|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),213.209.150.216|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),149.88.65.211|3333
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),54.187.89.54|18138
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),120.27.198.212|80
domain,Unknown malware botnet C2 domain (confidence level: 50%),img.worksongo.store
ip-dst|port,Chaos botnet C2 server (confidence level: 100%),38.55.199.160|8080
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 50%),185.18.222.241|6606
ip-dst|port,Havoc botnet C2 server (confidence level: 75%),47.122.80.126|3389
ip-dst|port,RedLine Stealer botnet C2 server (confidence level: 100%),172.234.99.241|80
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),xurekodip.com
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),147.185.221.29|63503
