Type,Comment,Value
url,KongTuke payload delivery URL (confidence level: 100%),https://prixmatech.com/5r7h.js
domain,KongTuke payload delivery domain (confidence level: 100%),prixmatech.com
url,KongTuke payload delivery URL (confidence level: 100%),http://144.31.221.84:5555/code777
url,Unknown Stealer botnet C2 (confidence level: 100%),http://87.120.165.1:1448/login
url,Unknown Stealer botnet C2 (confidence level: 100%),http://87.120.165.1:1448/upload
domain,SalatStealer botnet C2 domain (confidence level: 100%),fsafasjasgia.live
domain,SalatStealer botnet C2 domain (confidence level: 100%),196dot247dot163dot8.webrat.in
url,Unknown Stealer payload delivery URL (confidence level: 100%),http://87.120.165.1:1337/libs.exe
url,KongTuke payload delivery URL (confidence level: 100%),https://prixmatech.com/js.php
url,Unknown Stealer botnet C2 (confidence level: 100%),https://vale-sanete-investment.sbs/fkstk
url,Unknown Stealer botnet C2 (confidence level: 100%),https://vale-sanete-investment.sbs/uploadfile
url,Unknown Stealer botnet C2 (confidence level: 100%),https://vale-sanete-investment.sbs/browserinfo
url,Unknown Stealer botnet C2 (confidence level: 100%),https://vale-sanete-investment.sbs/browsersdynamic
url,Unknown Stealer botnet C2 (confidence level: 100%),https://vale-sanete-investment.sbs/telegram
url,Unknown Stealer botnet C2 (confidence level: 100%),https://vale-sanete-investment.sbs/discord
url,Unknown Stealer botnet C2 (confidence level: 100%),https://vale-sanete-investment.sbs/wallets
url,Unknown Stealer botnet C2 (confidence level: 100%),https://vale-sanete-investment.sbs/ftpclients
url,Unknown Stealer botnet C2 (confidence level: 100%),https://vale-sanete-investment.sbs/credclients
url,Unknown Stealer botnet C2 (confidence level: 100%),https://vale-sanete-investment.sbs/signal-done
url,Unknown Stealer payload delivery URL (confidence level: 100%),https://vale-sanete-investment.sbs/getdllv2
domain,FAKEUPDATES botnet C2 domain (confidence level: 100%),store.alignfrisco.com
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 75%),51.79.62.93|8932
url,Amadey botnet C2 (confidence level: 100%),http://91.92.242.225/h9djjcwefj/index.php
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),210.21.11.212|8088
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),113.47.146.242|8443
ip-dst|port,Latrodectus botnet C2 server (confidence level: 100%),178.16.55.18|443
ip-dst|port,Latrodectus botnet C2 server (confidence level: 100%),178.16.55.30|443
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),192.159.99.171|1000
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),193.26.115.230|5001
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),45.88.186.177|8888
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),185.110.191.88|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),31.42.127.229|8888
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),192.159.99.98|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),207.189.164.106|56003
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),102.117.173.63|7443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),143.110.187.124|7443
ip-dst|port,Meterpreter botnet C2 server (confidence level: 100%),45.227.254.6|3790
domain,ClearFake payload delivery domain (confidence level: 100%),pox.ibzr-2.ru
domain,ClearFake payload delivery domain (confidence level: 100%),h7lp.vorn5.ru
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),www.6119.com.cn
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),121.41.67.224|18080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),124.70.82.189|2096
domain,Unknown malware botnet C2 domain (confidence level: 100%),ss.cybiz.ggff.net
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),212.15.49.30|8808
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),148.230.110.222|443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),190.153.22.234|2222
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),27.124.41.58|443
ip-dst|port,Latrodectus botnet C2 server (confidence level: 100%),178.16.55.16|443
ip-dst|port,Latrodectus botnet C2 server (confidence level: 100%),178.16.55.39|443
ip-dst|port,Ares botnet C2 server (confidence level: 90%),5.149.252.227|26358
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),157.20.104.71|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),42.192.52.126|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),64.226.76.186|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),35.224.159.59|443
