Type,Comment,Value
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),techguidet.digital
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),45.133.180.154|56003
sha256,Gofing payload (confidence level: 50%),adb2a7622f36e2668dc3c9ff1d103d2d58e9678b68e5f623c9d604698b771543
domain,MetaStealer botnet C2 domain (confidence level: 100%),ecuuauiiicgcoooo.xyz
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.86.13|7707
domain,MetaStealer botnet C2 domain (confidence level: 100%),eeykagoquwyymeas.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),semequwkkuccysyk.xyz
domain,AsyncRAT botnet C2 domain (confidence level: 100%),keryanarch.duckdns.org
sha256,Gofing payload (confidence level: 50%),b56c995150be759153ec669a0a38ee588f72c838810a7e7c5e925c8c1032193d
sha256,Gofing payload (confidence level: 50%),76dd72c8fd9d129d88c7ab59dc3ab1da8f89580329d641196377f396822bd1ce
url,Lumma Stealer botnet C2 (confidence level: 75%),https://1techsyncq.run/riid
domain,MetaStealer botnet C2 domain (confidence level: 100%),ikuqqsaeqscwqwuq.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),77.83.175.103|443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),139.162.149.223|8001
sha256,Gofing payload (confidence level: 50%),9421539a5f84b03456d1ff6a30cbfbb4e758324c5d78f025e8641abd2aa0639e
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),45.82.152.218|443
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),mediaflowq.run
sha256,Gofing payload (confidence level: 50%),00c0931e2a3aff93101f12ebcc23aef4ed871d674b5f358fc3d5af85e60a92e4
domain,MetaStealer botnet C2 domain (confidence level: 100%),cywwusuwkwqmsgio.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),sgosoucmockosukg.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),eemgcgmomseuiqsc.xyz
domain,BumbleBee botnet C2 domain (confidence level: 100%),idxk7yey03zod.life
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),45.133.180.154|56002
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),20.205.16.222|443
url,Lumma Stealer botnet C2 (confidence level: 75%),https://5techguidet.digital/apdo
domain,ClearFake payload delivery domain (confidence level: 100%),dubyl.press
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),38.249.113.218|7443
md5,Formbook payload (confidence level: 95%),be9e5f02e355d2f8b3bba73a05a951de
domain,MetaStealer botnet C2 domain (confidence level: 100%),yqkcoskwwwaeooes.xyz
sha256,Gofing payload (confidence level: 50%),6074a0fcc0f70458b36a8ce3badcd1553b2e40c81c23b4632ff98ce294e9d94e
domain,Unknown malware payload delivery domain (confidence level: 50%),wwwcloudfiare.com
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.178.56.90|8085
url,Lumma Stealer botnet C2 (confidence level: 100%),https://iovercovtcg.top/juhd
url,Lumma Stealer botnet C2 (confidence level: 75%),https://sorcery.digital/renq
domain,MetaStealer botnet C2 domain (confidence level: 100%),auuaiciyoywqoqiq.xyz
ip-dst|port,Mirai botnet C2 server (confidence level: 75%),185.189.226.76|1311
domain,MetaStealer botnet C2 domain (confidence level: 100%),kgqkuomaacmkoiqk.xyz
url,Vidar botnet C2 (confidence level: 100%),https://32.aa.4t.com/
url,Lumma Stealer botnet C2 (confidence level: 75%),https://qclimatologfy.top/kbud
domain,MetaStealer botnet C2 domain (confidence level: 100%),mssgqwmyoyywscww.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),qckiymummaicymey.xyz
