Type,Comment,Value
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.91.17.177|3333
url,ClearFake payload delivery URL (confidence level: 100%),https://check.riverbed.online/gkcxv.google
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),78.39.226.12|40500
domain,BumbleBee botnet C2 domain (confidence level: 100%),s9e6t55h4b.click
domain,DarkComet botnet C2 domain (confidence level: 100%),rattcody.zapto.org
domain,Formbook botnet C2 domain (confidence level: 50%),www.incocasino-reg.buzz
domain,Unknown malware botnet C2 domain (confidence level: 100%),shop4s.top
domain,ClearFake payload delivery domain (confidence level: 100%),check.smfd.ink
domain,ClearFake payload delivery domain (confidence level: 100%),check.waking.pro
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),80.191.73.175|40500
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f16df7f6.space
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),novanesmt.cyou
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),101.126.10.97|443
domain,DarkWatchman botnet C2 domain (confidence level: 100%),9e8fae09.space
domain,XWorm botnet C2 domain (confidence level: 100%),fax-compliant.gl.at.ply.gg
domain,CyberGate botnet C2 domain (confidence level: 100%),azae.zapto.org
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fa165dfb.online
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),196.120.15.225|443
domain,DarkComet botnet C2 domain (confidence level: 100%),zackzm.zapto.org
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),39.103.56.140|87
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),213.0.57.229|6000
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),3.8.15.5|18031
url,Formbook botnet C2 (confidence level: 50%),http://www.elplinkai.africa/gd08/
domain,CryptBot botnet C2 domain (confidence level: 100%),sixxv6pt.top
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),96.9.124.213|31337
domain,ClearFake payload delivery domain (confidence level: 100%),check.aotoa.site
url,Lumma Stealer botnet C2 (confidence level: 100%),https://bsoldvista.cyou/api
domain,BumbleBee botnet C2 domain (confidence level: 100%),0v1q3eo9s0.click
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),clerarhorizon.cyou
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),51.6.2.0|7000
url,Lumma Stealer botnet C2 (confidence level: 100%),https://decorateballz.click/api
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),87.237.234.124|40500
url,Stealc payload delivery URL (confidence level: 50%),http://147.45.47.59/04e11569f3f575cf/vcruntime140.dll
md5,Clop payload (confidence level: 50%),a04eb443870896fbe9a0b6468c4844f7
domain,Formbook botnet C2 domain (confidence level: 50%),www.94wr502uvd.shop
domain,ClearFake payload delivery domain (confidence level: 100%),check.jime.site
url,Formbook botnet C2 (confidence level: 50%),http://www.lfaxloq.xyz/b101/
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),95.80.182.32|40500
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fd000830.fun
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),41.108.81.28|40500
url,Lumma Stealer botnet C2 (confidence level: 100%),https://thougyhtfultravel.cyou/api
domain,BumbleBee botnet C2 domain (confidence level: 100%),0vni6x657z.click
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),92.73.139.121|3460
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),seereneescapes.click
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),receptivesfii.click
ip-dst|port,Mirai payload delivery server (confidence level: 100%),125.106.32.67|33860
md5,Trigona payload (confidence level: 50%),51c6124113221d1bf27e21c6fbbd1a97
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),insfaditions.click
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fc16d578.space
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),172.191.149.124|8808
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),abrightforge.cyou
domain,ClearFake payload delivery domain (confidence level: 100%),check.cvdub.site
url,Formbook botnet C2 (confidence level: 50%),http://www.regnancy-30471.bond/i62s/
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f3cd490c.shop
domain,ClearFake payload delivery domain (confidence level: 100%),check.bghsf.site
domain,ClearFake payload delivery domain (confidence level: 100%),check.gbfbh.site
domain,XWorm botnet C2 domain (confidence level: 100%),evilcoder-62402.portmap.host
url,Phorpiex botnet C2 (confidence level: 50%),http://eiisisiysjsifei.ru/
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),5.237.47.77|40500
domain,Formbook botnet C2 domain (confidence level: 50%),www.apermountains.net
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),189.140.179.206|40500
domain,BumbleBee botnet C2 domain (confidence level: 100%),xmjalyvg92.click
domain,Formbook botnet C2 domain (confidence level: 50%),www.nfluencer-marketing-33606.bond
domain,XWorm botnet C2 domain (confidence level: 100%),download-labs.gl.at.ply.gg
url,ClearFake payload delivery URL (confidence level: 100%),https://check.zwxhm.icu/gkcxv.google
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f9adea6c.space
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),186.89.222.217|40500
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),washysmenn.click
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),151.243.148.55|40500
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),mixermixedo.click
domain,CyberGate botnet C2 domain (confidence level: 100%),cfyserver.sytes.net
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),45.138.16.43|8808
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),216.235.95.100|13072
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),201.210.231.159|40500
url,ClearFake payload delivery URL (confidence level: 100%),https://check.rexie.icu/gkcxv.google
url,Unknown malware botnet C2 (confidence level: 100%),http://154.115.230.26:8015/supershell/login
url,Formbook botnet C2 (confidence level: 50%),http://www.erminalone.travel/b101/
domain,Astaroth botnet C2 domain (confidence level: 100%),flipinvaz.soniarocha.blog
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),137.184.106.200|3333
domain,DarkComet botnet C2 domain (confidence level: 100%),sourcegen.no-ip.biz
domain,BumbleBee botnet C2 domain (confidence level: 100%),hmh20ykvlf.click
domain,BumbleBee botnet C2 domain (confidence level: 100%),q8as06ncbn.click
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),5.234.0.173|40500
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),154.12.25.226|8080
url,Formbook botnet C2 (confidence level: 50%),http://www.viora.net/c07e/
domain,CyberGate botnet C2 domain (confidence level: 100%),naconjo.no-ip.biz
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),45.154.98.173|443
md5,Trigona payload (confidence level: 50%),27c7b397960d96a974a704b7f24dd8a8
domain,XWorm botnet C2 domain (confidence level: 100%),letter-diamonds.gl.at.ply.gg
url,Stealc payload delivery URL (confidence level: 50%),http://5.42.92.215/a5a762673348bc06/vcruntime140.dll
domain,CyberGate botnet C2 domain (confidence level: 100%),m0eslem.no-ip.biz
domain,Formbook botnet C2 domain (confidence level: 50%),www.tevei.xyz
ip-dst|port,Mirai payload delivery server (confidence level: 100%),182.117.26.62|32987
domain,ClearFake payload delivery domain (confidence level: 100%),check.reqpn.icu
url,Lumma Stealer botnet C2 (confidence level: 100%),https://curiousbereeze.top/api
url,CryptBot botnet C2 (confidence level: 100%),http://home.twelve12vs.top/avwhjxavcxpehbrictmj10
domain,DarkWatchman botnet C2 domain (confidence level: 100%),9203ebc7.shop
domain,Phorpiex botnet C2 domain (confidence level: 50%),riifndisojdojeiei.su
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fa059aab.site
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),212.227.105.79|3333
domain,DarkComet botnet C2 domain (confidence level: 100%),forum.3utilities.com
ip-dst|port,Sliver botnet C2 server (confidence level: 75%),15.235.166.83|8443
domain,NjRAT botnet C2 domain (confidence level: 100%),nice-otherwise.gl.at.ply.gg
domain,ClearFake payload delivery domain (confidence level: 100%),check.bkktp.icu
url,Formbook botnet C2 (confidence level: 50%),http://www.hestudentcompass.net/c07e/
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f0577926.site
url,Lumma Stealer botnet C2 (confidence level: 100%),https://digittaldreams.cyou/api
url,Formbook botnet C2 (confidence level: 50%),http://www.55618.club/i62s/
domain,AsyncRAT botnet C2 domain (confidence level: 100%),release-diseases.gl.at.ply.gg
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),167.71.91.74|3333
domain,DarkComet botnet C2 domain (confidence level: 100%),fingers.no-ip.biz
domain,Formbook botnet C2 domain (confidence level: 50%),www.ce-estimationfirm.info
url,Unknown malware botnet C2 (confidence level: 100%),https://educationhill.xyz/art.php
url,Unknown malware botnet C2 (confidence level: 100%),http://198.46.178.132:8690/supershell/login
domain,DarkWatchman botnet C2 domain (confidence level: 100%),4e577395.shop
domain,Phorpiex botnet C2 domain (confidence level: 50%),iugouehoeohfhefi.net
domain,DarkWatchman botnet C2 domain (confidence level: 100%),ff9f2202.site
url,Formbook botnet C2 (confidence level: 50%),http://www.oportugueseioybuioty.shop/gd08/
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),5.236.186.81|40500
domain,Formbook botnet C2 domain (confidence level: 50%),www.pr8o4gu.xyz
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),kicky-tap.sbs
url,ClearFake payload delivery URL (confidence level: 50%),https://check.giky.site/
url,Formbook botnet C2 (confidence level: 50%),http://www.redit-score-61585.bond/b101/
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),117.201.169.74|40500
url,Formbook botnet C2 (confidence level: 50%),http://www.tevei.xyz/i62s/
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),znatureconnect.cyou
url,Unknown malware botnet C2 (confidence level: 100%),http://142.17.236.20:8015/supershell/login
domain,CryptBot botnet C2 domain (confidence level: 100%),threvd3ht.top
url,ClearFake payload delivery URL (confidence level: 100%),https://check.uhxkj.space/gkcxv.google
domain,BumbleBee botnet C2 domain (confidence level: 100%),dkfjh7csdl.click
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),91.198.220.226|3333
url,Emmenhtal botnet C2 (confidence level: 100%),https://human-verify-4r.pro/xfiles/verify.mp4
domain,BumbleBee botnet C2 domain (confidence level: 100%),wkoxixd1yj.click
url,Lumma Stealer botnet C2 (confidence level: 100%),https://tramplyfinej.click/api
url,Formbook botnet C2 (confidence level: 50%),http://www.wopizo.info/gd08/
domain,Formbook botnet C2 domain (confidence level: 50%),www.ewvizion.design
domain,Formbook botnet C2 domain (confidence level: 50%),www.toffer.xyz
domain,Antidot botnet C2 domain (confidence level: 100%),festalferalweek.online
domain,CyberGate botnet C2 domain (confidence level: 100%),omgitzcav3man.zapto.org
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),87.120.125.93|1590
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),13.230.72.86|31337
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),47.239.2.3|82
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f4c8db97.site
domain,DarkWatchman botnet C2 domain (confidence level: 100%),54f484f2.site
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),print-vexer.biz
domain,CyberGate botnet C2 domain (confidence level: 100%),cyberga4teh5cking.no-ip.org
url,Formbook botnet C2 (confidence level: 50%),http://www.aki888asek.xyz/da16/
md5,PEBBLEDASH payload (confidence level: 50%),15dc6a28b875b4706bcc0db4a026aeb0
ip-dst|port,GhostSocks botnet C2 server (confidence level: 100%),185.157.213.253|19771
domain,DarkWatchman botnet C2 domain (confidence level: 100%),4ad74aab.store
domain,CyberGate botnet C2 domain (confidence level: 100%),kvachi.no-ip.org
url,Formbook botnet C2 (confidence level: 50%),http://www.edical-services-36754.bond/i62s/
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),117.204.250.129|40500
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fe9a381a.shop
url,ClearFake payload delivery URL (confidence level: 100%),https://u1.sulkuntie.shop/guajira.mp3
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),62.182.85.200|6606
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),196.119.150.206|10000
domain,CryptBot botnet C2 domain (confidence level: 100%),threxx3vt.top
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f044be76.online
url,ClearFake payload delivery URL (confidence level: 50%),https://check.euuue.site/gkcxv.google?i=e0a285fb-d3c0-4a94-ba37-85292479a0da
domain,DarkWatchman botnet C2 domain (confidence level: 100%),b170e747.space
ip-dst|port,Meterpreter botnet C2 server (confidence level: 75%),91.107.253.114|443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 75%),3.249.47.173|1244
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),2.58.56.218|7707
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),35.199.69.179|443
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),summerhrain.help
domain,Remcos botnet C2 domain (confidence level: 100%),papersmoneygang.store
domain,DarkComet botnet C2 domain (confidence level: 100%),mrlokoniqq.no-ip.org
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),91.151.89.109|8808
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),nutrioutimpe.top
url,Stealc payload delivery URL (confidence level: 50%),http://94.156.68.92/7c1aafa722640896/mozglue.dll
domain,Formbook botnet C2 domain (confidence level: 50%),www.iomedicalcenter.online
domain,Quasar RAT botnet C2 domain (confidence level: 100%),jungsystem.zapto.org
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f9eb6859.site
url,Formbook botnet C2 (confidence level: 50%),http://www.remiumcargo.tech/b101/
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),178.88.179.201|40500
domain,SpyNote botnet C2 domain (confidence level: 50%),county-organize.gl.at.ply.gg
md5,Trigona payload (confidence level: 50%),8f75b0c895b1854566ebe2ec592c6fa6
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),216.235.95.100|6825
domain,Unknown malware botnet C2 domain (confidence level: 100%),oidc.mail.appauthservice.online
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),excitinrginnovations.cyou
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),babieys271.click
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f1f0b09e.store
ip-dst|port,RedTail botnet C2 server (confidence level: 75%),80.94.92.135|2137
domain,DarkWatchman botnet C2 domain (confidence level: 100%),27dd67e8.shop
domain,XWorm botnet C2 domain (confidence level: 100%),xwjamie.twilightparadox.com
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),195.177.94.54|4449
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),applyeasyhz.click
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),41.59.200.178|40500
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),lifehtextures.help
domain,Formbook botnet C2 domain (confidence level: 50%),www.ordfzjprhzvxahbq.shop
domain,Formbook botnet C2 domain (confidence level: 50%),www.qsinuza.xyz
domain,Vidar botnet C2 domain (confidence level: 100%),dns-verify-me.pro
domain,BumbleBee botnet C2 domain (confidence level: 100%),lxw6duivu7.click
domain,Lumma Stealer payload delivery domain (confidence level: 100%),aurbazaar.com
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),13.61.151.92|37
url,Lumma Stealer botnet C2 (confidence level: 100%),https://kicky-tap.sbs/api
domain,BumbleBee botnet C2 domain (confidence level: 100%),h7xupkk0d3.click
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),198.23.136.133|8888
url,Phorpiex botnet C2 (confidence level: 50%),http://iefigjgdidisiefi.net/
domain,Formbook botnet C2 domain (confidence level: 50%),www.xowyqur.xyz
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),46.225.101.150|40500
domain,Formbook botnet C2 domain (confidence level: 50%),www.nlinedatingsolutions.today
domain,XWorm botnet C2 domain (confidence level: 100%),asked-jd.gl.at.ply.gg
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fa6f4b06.site
domain,DCRat botnet C2 domain (confidence level: 100%),frozeemodtest.freewebhostmost.com
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),52.28.157.69|4444
domain,Formbook botnet C2 domain (confidence level: 50%),pettigestudio.com
domain,NjRAT botnet C2 domain (confidence level: 100%),mk.babyisis.com.br
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),46.36.144.91|40500
domain,ClearFake payload delivery domain (confidence level: 100%),check.oiwea.site
url,Unknown malware payload delivery URL (confidence level: 50%),https://www.impresacostruire.it/
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),mshyhennyk.cyou
ip-dst|port,XWorm botnet C2 server (confidence level: 75%),89.23.102.30|1488
domain,BumbleBee botnet C2 domain (confidence level: 100%),gmbr1am8na.click
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),cozyhomevpibes.cyou
md5,Trigona payload (confidence level: 50%),a4ccd1a3ee084e7356cffb3e0a41eab1
domain,Formbook botnet C2 domain (confidence level: 50%),www.athayo.shop
ip-dst|port,ERMAC botnet C2 server (confidence level: 100%),176.65.144.131|80
ip-dst|port,Loki Password Stealer (PWS) botnet C2 server (confidence level: 50%),94.156.177.41|80
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),soulfulimusic.cyou
domain,Formbook botnet C2 domain (confidence level: 50%),www.atnode.net
domain,DarkComet botnet C2 domain (confidence level: 100%),jacker.no-ip.info
domain,XWorm botnet C2 domain (confidence level: 100%),support-mere.gl.at.ply.gg
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),123.11.253.233|5873
domain,DarkComet botnet C2 domain (confidence level: 100%),daniele2.no-ip.info
domain,DarkComet botnet C2 domain (confidence level: 100%),69spyology.no-ip.biz
domain,Formbook botnet C2 domain (confidence level: 50%),www.edical-services-36754.bond
domain,Astaroth botnet C2 domain (confidence level: 100%),propinhenjal.claudiacampos.express
url,Lumma Stealer botnet C2 (confidence level: 100%),https://implodehosu.click/api
domain,Formbook botnet C2 domain (confidence level: 50%),www.ravegapagos.shop
domain,AsyncRAT botnet C2 domain (confidence level: 100%),nfasyn.duckdns.org
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fa8b1a93.space
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),paym3278hs.click
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),digittaldreams.cyou
domain,Formbook botnet C2 domain (confidence level: 50%),informasivalid.com
ip-dst|port,Amadey botnet C2 server (confidence level: 50%),185.196.8.37|80
domain,CyberGate botnet C2 domain (confidence level: 100%),newhome.homelinux.com
domain,DarkComet botnet C2 domain (confidence level: 100%),xmgx.no-ip.biz
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),189.154.175.11|40500
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fba25313.store
url,Lumma Stealer botnet C2 (confidence level: 100%),https://jitteryresuqi.click/api
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),200.44.232.65|40500
url,ClearFake payload delivery URL (confidence level: 100%),https://check.nhvdr.site/gkcxv.google
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),3.26.178.179|5009
url,Phorpiex botnet C2 (confidence level: 50%),http://iriototooeuwosrigh.biz/
domain,XenoRAT botnet C2 domain (confidence level: 50%),failed2.myftp.org
ip-dst|port,Mirai payload delivery server (confidence level: 100%),120.61.68.97|50907
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f34e1d11.site
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),170.106.136.132|443
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fd74cae8.site
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fa1b89de.online
domain,DarkComet botnet C2 domain (confidence level: 100%),cerebrius.zapto.org
domain,BumbleBee botnet C2 domain (confidence level: 100%),85ciukct31.click
url,Formbook botnet C2 (confidence level: 50%),http://www.oofing-services-2815.bond/ty25/
domain,Formbook botnet C2 domain (confidence level: 50%),www.eauthorize.cfd
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),saddyhotter.click
domain,CyberGate botnet C2 domain (confidence level: 100%),hackenhackentest.no-ip.biz
domain,Lumma Stealer payload delivery domain (confidence level: 100%),www.blog.perbanas.ac.id
ip-dst|port,Unknown RAT botnet C2 server (confidence level: 50%),45.77.110.173|4443
url,Formbook botnet C2 (confidence level: 50%),http://www.ortgage-44158.bond/c07e/
domain,CryptBot botnet C2 domain (confidence level: 100%),onevd1pt.top
url,Unknown malware botnet C2 (confidence level: 100%),http://138.119.242.151:8015/supershell/login
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),45.127.34.106|80
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),kindredqspirits.top
url,Formbook botnet C2 (confidence level: 50%),http://www.bienvenidomiami.com/n8it/
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),191.96.207.75|8808
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),141.136.94.243|40500
ip-dst|port,Mirai payload delivery server (confidence level: 100%),61.2.151.2|53491
domain,Formbook botnet C2 domain (confidence level: 50%),www.perationsznl.top
domain,BumbleBee botnet C2 domain (confidence level: 100%),fgo6ht7f53.click
url,RagnarLocker payload delivery URL (confidence level: 50%),http://121.148.236.5/log
url,Formbook botnet C2 (confidence level: 50%),http://www.5322.locker/ty25/
md5,Trigona payload (confidence level: 50%),b7271756136f8f07923acae4e64f8efa
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),concernedmarkj.shop
md5,Trigona payload (confidence level: 50%),ed83c8e2dcc966748548be0e36fb90ce
url,Unknown malware botnet C2 (confidence level: 100%),http://142.17.194.77:8015/supershell/login
domain,Phorpiex botnet C2 domain (confidence level: 50%),nkihigheogojgsihg.in
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),5.235.8.197|40500
url,ClearFake payload delivery URL (confidence level: 100%),https://check.tusmh.icu/gkcxv.google
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),35.180.13.14|5984
url,DCRat botnet C2 (confidence level: 100%),http://976794cm.shnyash.ru/processorbigloadasyncdatalifedownloads.php
url,Unknown malware botnet C2 (confidence level: 100%),http://212.85.70.235:10443/supershell/login
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),142.93.203.126|443
domain,Astaroth botnet C2 domain (confidence level: 100%),strasanal63.soniarocha.blog
domain,CryptBot botnet C2 domain (confidence level: 100%),onevd1ht.top
domain,AsyncRAT botnet C2 domain (confidence level: 100%),gvdfhwrt-24202.portmap.host
url,ClearFake payload delivery URL (confidence level: 100%),https://check.esscv.tech/gkcxv.google
ip-dst|port,Mirai payload delivery server (confidence level: 100%),119.143.165.164|49382
url,Stealc payload delivery URL (confidence level: 50%),http://179.43.142.99/6bad8dda11fd59df/vcruntime140.dll
ip-dst|port,Mirai payload delivery server (confidence level: 100%),59.93.130.217|56601
domain,XWorm botnet C2 domain (confidence level: 100%),started-quotations.gl.at.ply.gg
domain,BumbleBee botnet C2 domain (confidence level: 100%),6oxxm9nx9d.click
md5,Trigona payload (confidence level: 50%),d71036dbaff60b41cc4fd767be595997
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),noticesulk.click
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),neti.openioc.us
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),66.78.40.206|3333
domain,BumbleBee botnet C2 domain (confidence level: 100%),fi7anseaj7.click
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),66.79.104.149|40500
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),greenearoth.cyou
domain,Formbook botnet C2 domain (confidence level: 50%),www.v5xz5j6.autos
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f56f122f.shop
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),181.235.11.209|8090
domain,Formbook botnet C2 domain (confidence level: 50%),www.srinfo.xyz
url,MASS Logger payload delivery URL (confidence level: 50%),http://37.139.129.142/htdocs/wxjlknljkyawddq.exe
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),182.177.184.190|40500
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),cadlmnest.cyou
domain,CyberGate botnet C2 domain (confidence level: 100%),meteor7-7.no-ip.biz
domain,DarkComet botnet C2 domain (confidence level: 100%),rabun95.no-ip.biz
url,Formbook botnet C2 (confidence level: 50%),http://www.laquepsoriasishelp.today/c07e/
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),216.235.95.100|28015
ip-dst|port,Tsunami botnet C2 server (confidence level: 75%),191.98.172.42|8080
