Type,Comment,Value
domain,MetaStealer botnet C2 domain (confidence level: 100%),uwqoukisqgiskwgi.xyz
domain,Unknown RAT botnet C2 domain (confidence level: 100%),ktsol.help
domain,Vidar botnet C2 domain (confidence level: 100%),b2.xs.mastermaths.com.sg
domain,MetaStealer botnet C2 domain (confidence level: 100%),agukoykeoyugmqeo.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),acueqkiiukisgcmg.xyz
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),95.70.136.97|80
domain,MetaStealer botnet C2 domain (confidence level: 100%),qmoagcgcgswsiscg.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),owskauwasmkiaugi.xyz
ip-dst|port,Hook botnet C2 server (confidence level: 100%),91.92.46.12|80
domain,AsyncRAT botnet C2 domain (confidence level: 100%),estreno1-caso.duckdns.org
domain,MetaStealer botnet C2 domain (confidence level: 100%),sqeuskiqaomkoago.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),ecegewiseemwakoe.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),123.249.3.92|50050
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),magwaeg.live
url,Unknown malware payload delivery URL (confidence level: 50%),http://91.212.166.204/7564243512.txt
domain,MetaStealer botnet C2 domain (confidence level: 100%),oioaywwaqqgwyeoo.xyz
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 50%),89.23.97.34|9000
domain,Unknown malware botnet C2 domain (confidence level: 100%),adfsrss.pullovereshirt.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),193.56.28.121|5431
domain,MetaStealer botnet C2 domain (confidence level: 100%),uqeikkeemiygesec.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),74.119.193.204|80
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),194.87.29.221|8888
ip-dst|port,RedLine Stealer botnet C2 server (confidence level: 100%),95.211.43.236|55615
domain,MetaStealer botnet C2 domain (confidence level: 100%),yyuouikesakakiqi.xyz
domain,Interlock botnet C2 domain (confidence level: 50%),events-data-microsoft.com
domain,MetaStealer botnet C2 domain (confidence level: 100%),ockykkgosqiywywi.xyz
url,Formbook botnet C2 (confidence level: 50%),http://www.victoria-brand.com/hx344/
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),sxzkfc.digital
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),87.120.186.37|32984
domain,MetaStealer botnet C2 domain (confidence level: 100%),gggsiiowoegimomi.xyz
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),193.222.96.100|5555
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),5.193.223.21|443
url,Lumma Stealer botnet C2 (confidence level: 75%),https://tyrpsrl.live/tqoa
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),20.162.125.254|3333
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),138.199.29.24|4782
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),45.116.78.106|60000
url,Formbook botnet C2 (confidence level: 50%),http://www.playmymood.com/hx344/
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),176.100.36.76|8080
domain,MetaStealer botnet C2 domain (confidence level: 100%),cgkmsqeekgkmouua.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),120.26.119.109|443
url,Lumma Stealer botnet C2 (confidence level: 75%),https://urarfx.xyz/twox
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),101.43.103.154|2083
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),107.175.158.208|443
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),extnpn.live
domain,MetaStealer botnet C2 domain (confidence level: 100%),mqgkowqymycwmsqk.xyz
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 100%),151.227.44.57|2096
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),51.194.138.115|4782
domain,Vidar botnet C2 domain (confidence level: 100%),107.41.mastermaths.com.sg
domain,MetaStealer botnet C2 domain (confidence level: 100%),eacukwakoggawwcc.xyz
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),103.245.231.8|1024
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.93.31.78|443
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),bastinkbpg.run
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),185.208.158.168|8443
ip-dst|port,N-W0rm botnet C2 server (confidence level: 100%),212.67.17.43|32
ip-dst|port,RedLine Stealer botnet C2 server (confidence level: 100%),31.56.36.144|39653
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),redacpq.shop
domain,Azorult botnet C2 domain (confidence level: 50%),hollowin.000webhostapp.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),117.72.193.96|443
domain,MetaStealer botnet C2 domain (confidence level: 100%),iswgqaaomuucqisk.xyz
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),appqzk.pics
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.122.124.30|80
domain,Formbook botnet C2 domain (confidence level: 50%),www.eramicstyle.shop
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),154.38.180.2|3000
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),201.18.212.142|4443
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),jetd.live
url,Glupteba botnet C2 (confidence level: 50%),http://server4.cdneurop.cloud/
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),193.124.205.45|443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),41.143.213.119|4434
url,Formbook botnet C2 (confidence level: 50%),http://www.rintalia.net/kk14/
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),citywo.live
url,Formbook botnet C2 (confidence level: 50%),http://www.whichwe.live/tu90/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),196.251.117.41|443
domain,Formbook botnet C2 domain (confidence level: 50%),www.reluk.info
domain,Formbook botnet C2 domain (confidence level: 50%),www.pzjd.town
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),154.9.242.87|8843
domain,Formbook botnet C2 domain (confidence level: 50%),www.6n8c.com
