Type,Comment,Value
url,Unknown malware botnet C2 (confidence level: 100%),http://158.94.210.60:8888/supershell/login/
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),158.94.210.60|8888
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),184.154.75.10|8443
url,Unknown malware payload delivery URL (confidence level: 90%),https://5.35.124.133/
url,Unknown malware payload delivery URL (confidence level: 90%),https://216.92.60.125/
url,Unknown malware payload delivery URL (confidence level: 90%),https://5.161.254.141/
url,Unknown malware payload delivery URL (confidence level: 90%),https://103.241.42.40/
url,Unknown malware payload delivery URL (confidence level: 90%),https://4.227.186.5/
url,Unknown malware payload delivery URL (confidence level: 90%),https://92.205.227.106/
url,Unknown malware payload delivery URL (confidence level: 90%),https://13.58.180.189/
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.126.67.49|8000
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),121.56.26.2|7777
url,Unknown malware payload delivery URL (confidence level: 90%),https://ekoplod.pentasoftcomputers.eu/
domain,GootLoader botnet C2 domain (confidence level: 100%),www.dgccollectors.com
domain,GootLoader botnet C2 domain (confidence level: 100%),www.walkingholidays.co.za
domain,GootLoader botnet C2 domain (confidence level: 100%),youngtechcoorp.com
domain,GootLoader botnet C2 domain (confidence level: 100%),www.criticalcare-neurotrauma.ca
domain,GootLoader botnet C2 domain (confidence level: 100%),www.dancesportacademy.nl
url,Unknown malware payload delivery URL (confidence level: 90%),https://18.233.234.27/
domain,AsyncRAT botnet C2 domain (confidence level: 100%),999slot.media
domain,Quasar RAT botnet C2 domain (confidence level: 100%),h11uu.com
domain,AsyncRAT botnet C2 domain (confidence level: 100%),veredictum.in.net
domain,GootLoader botnet C2 domain (confidence level: 100%),www.aicinformatique.com
domain,GootLoader botnet C2 domain (confidence level: 100%),www.fahrschule-br.de
domain,Quasar RAT botnet C2 domain (confidence level: 100%),futuresmuseumdubai.sa.com
domain,GootLoader botnet C2 domain (confidence level: 100%),www.welchwrite.com
domain,GootLoader botnet C2 domain (confidence level: 100%),www.altenabrass.nl
domain,GootLoader botnet C2 domain (confidence level: 100%),www.capacitafinanziaria.net
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),113.30.152.32|8080
