Type,Comment,Value
ip-dst|port,Bashlite botnet C2 server (confidence level: 75%),176.65.144.18|666
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),pepperiop.digital
domain,ClearFake payload delivery domain (confidence level: 100%),captcha-verify-6r4x.com
url,Unknown malware botnet C2 (confidence level: 100%),http://103.142.102.1:8888/supershell/login/
domain,ClearFake payload delivery domain (confidence level: 100%),captcha-verify-2q7y.com
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),bravelyko.run
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),nalandareporter.com
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),www.leszartistes.art
domain,ClearFake payload delivery domain (confidence level: 100%),power.moon-river-coin.xyz
url,Stealc botnet C2 (confidence level: 50%),http://45.93.20.64/c090b39aa5004512.php
url,Stealc botnet C2 (confidence level: 50%),http://45.93.20.28/3d15e67552d448ff.php
url,Stealc botnet C2 (confidence level: 50%),http://81.19.131.77/6f35b3aacc54463f.php
ip-dst|port,Stealc botnet C2 server (confidence level: 50%),45.93.20.64|80
ip-dst|port,Stealc botnet C2 server (confidence level: 50%),45.93.20.28|80
ip-dst|port,Stealc botnet C2 server (confidence level: 50%),81.19.131.77|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),38.246.253.80|80
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),78.164.223.72|20000
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),179.100.48.53|5000
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),196.251.118.210|8082
domain,Havoc botnet C2 domain (confidence level: 100%),account.farmandconstructionequipment.com
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),43.206.154.248|2079
domain,Bashlite botnet C2 domain (confidence level: 100%),autodiscover.b.ora-0-web.com
domain,Bashlite botnet C2 domain (confidence level: 100%),mail.e.multi-canale.com
domain,Bashlite botnet C2 domain (confidence level: 100%),cpcalendars.b.multi-canale.com
