Type,Comment,Value
domain,Unknown malware payload delivery domain (confidence level: 100%),security.gurradfclre.com
domain,Unknown malware payload delivery domain (confidence level: 100%),loakens.com
url,Unknown malware payload delivery URL (confidence level: 100%),https://loakens.com/flare.msi
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),101.43.166.60|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),119.3.165.233|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),111.170.148.151|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),42.186.17.183|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),101.43.91.156|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),101.43.251.96|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),59.110.7.32|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),1.12.62.176|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),81.70.253.142|443
url,Latrodectus payload delivery URL (confidence level: 95%),https://escoladeimpressao3d.com.br/wp-content/plugins/wp-legal-cyberinteraction/index.php?r=bd1odhrwczovl2tzyndtay5jb20v
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),185.107.74.54|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.105.123.6|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.134.128.115|80
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),198.135.50.90|12361
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),45.154.199.6|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),49.113.75.95|8888
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.71.144|6606
ip-dst|port,SectopRAT botnet C2 server (confidence level: 100%),45.141.86.149|15647
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),sitemaps.sasha-solzhenicyn.ru
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),sitemaps.fedor-turin.ru
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),s4cc3c767-806f-4deb-a2f0-9260e37035c4.sasha-solzhenicyn.ru
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),35.92.58.127|7443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),5.252.155.119|4780
domain,Havoc botnet C2 domain (confidence level: 100%),tavge.duckdns.org
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),37.59.108.112|443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),45.195.197.1|5006
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),45.195.197.3|5006
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),158.62.198.120|443
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),108.181.164.27|500
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),213.226.125.85|7777
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),38.146.27.131|4000
