Type,Comment,Value
md5,Remcos payload (confidence level: 95%),dbce55a66eb5b0d1940f2f5460cb12cc
domain,MetaStealer botnet C2 domain (confidence level: 100%),ysgmuccsayyowoic.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),msmmqmkcqqoywmko.xyz
sha1,Luca Stealer payload (confidence level: 95%),abb1958c5707c288b4c2485e863cf86e1777be4f
url,Pony botnet C2 (confidence level: 100%),http://193.32.68.21/p/gate.php
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),176.100.39.122|80
domain,MetaStealer botnet C2 domain (confidence level: 100%),komcamcgywiawkgm.xyz
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),193.23.219.54|7443
domain,MetaStealer botnet C2 domain (confidence level: 100%),qccgqgwgggiwksey.xyz
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),69.197.140.248|31337
domain,Unknown Loader payload delivery domain (confidence level: 90%),www.dq-www.com
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),47.108.215.166|60000
domain,MetaStealer botnet C2 domain (confidence level: 100%),qacekogmgeysowuc.xyz
md5,ColdStealer payload (confidence level: 95%),3c28ed0310ed002983e57a9d841e3671
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),5techguidet.digital
url,Lumma Stealer botnet C2 (confidence level: 100%),https://ftestcawepr.run/dsap
domain,BumbleBee botnet C2 domain (confidence level: 100%),enenfxgn3fh.life
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.178.214.144|20741
domain,MetaStealer botnet C2 domain (confidence level: 100%),cyeaaceyggucucsm.xyz
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),176.65.142.198|7707
sha256,Troldesh payload (confidence level: 95%),a5544b2883cfaf8c1e95d59d047a46d8327bc3f3f0b1c16a0353d82b9c3d3b5c
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),213.130.156.1|33066
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),54.158.61.222|443
sha1,Mars Stealer payload (confidence level: 95%),e7b5d5d98465e2faca6911c6fc44e08e3ffa32c5
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://classiccolonialhomes.com/header.php
domain,MetaStealer botnet C2 domain (confidence level: 100%),mugywkaeqeiymqku.xyz
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),82.26.74.114|1337
domain,MetaStealer botnet C2 domain (confidence level: 100%),yqueyaqwcocyewaw.xyz
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),www.nrustore.sasha-solzhenicyn.ru
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),121.61.98.177|444
domain,MetaStealer botnet C2 domain (confidence level: 100%),wmyouiuwgsieewsu.xyz
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),34.249.182.250|443
url,Unknown malware botnet C2 (confidence level: 50%),https://lihi.cc/5nlgd
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),138.2.101.39|80
domain,MetaStealer botnet C2 domain (confidence level: 100%),eeawmuqekagqwwwq.xyz
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),82.66.215.115|8096
sha256,Unknown malware payload (confidence level: 50%),3b88b3efbdc86383ee9738c92026b8931ce1c13cd75cd1cda2fa302791c2c4fb
domain,MetaStealer botnet C2 domain (confidence level: 100%),ecqmsuioeumkkosa.xyz
domain,Quasar RAT botnet C2 domain (confidence level: 50%),pearlharbor953-54421.portmap.host
sha256,ValleyRAT payload (confidence level: 95%),9c65d850589e6ab34c6c8e65b8a3b4aa26fa913ca850472023a3b708f95c226b
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),147.79.20.62|80
domain,AMOS botnet C2 domain (confidence level: 50%),trazeall.com
sha1,Troldesh payload (confidence level: 95%),6b0c0a35d0020700cc2baf744eb3b2a250945bbf
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),124.198.132.143|8000
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),80.66.75.39|418
domain,MetaStealer botnet C2 domain (confidence level: 100%),musmcceimyamcsmi.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.207.121|2405
sha256,Quasar RAT payload (confidence level: 95%),84af8c7f4aa5bb54da9715f9f305300dce676ffe389b4aa74c2fa470f1d77f47
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),5bubblezdjw.live
domain,MetaStealer botnet C2 domain (confidence level: 100%),ukkscqeowcuuesgq.xyz
domain,NetSupportManager RAT payload delivery domain (confidence level: 100%),k2bsc.top
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),172.245.11.64|443
sha1,ValleyRAT payload (confidence level: 95%),1ab36804ba6e6b3075b6aa4fd1d095d6011ed8d7
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.178.210.175|50381
sha256,Lambert payload (confidence level: 95%),7ea4f2335075f72bbf25fa98aa8b69da7035267b3ffe1b7dc1bbb0594c1bd4e7
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),66.63.187.183|6667
md5,Agent Tesla payload (confidence level: 95%),4513aa9c44175433017d8e42b70db2a7
domain,BumbleBee botnet C2 domain (confidence level: 100%),35l9tvici4l.life
url,DCRat botnet C2 (confidence level: 100%),http://lfwaterfak.temp.swtest.ru/vmline_requestsecuretestcentral.php
domain,NetSupportManager RAT payload delivery domain (confidence level: 100%),medthermography.com
domain,MetaStealer botnet C2 domain (confidence level: 100%),eegaiugegmawoema.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),wmmeuyggsigcwmiw.xyz
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),192.159.99.123|8808
domain,MetaStealer botnet C2 domain (confidence level: 100%),wmcqcsuyweyecmgs.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),ikuemwiwiycqqecy.xyz
ip-dst|port,Hook botnet C2 server (confidence level: 100%),188.132.183.140|2053
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),shoresolfe.live
domain,MetaStealer botnet C2 domain (confidence level: 100%),oywmiosauwwimisw.xyz
url,XWorm botnet C2 (confidence level: 50%),https://pastebin.com/raw/r9a1gjxb
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),105.156.234.213|21927
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),105.158.173.211|2454
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),164.215.103.60|31337
domain,MetaStealer botnet C2 domain (confidence level: 100%),ywmkqaoaaekkkuso.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.207.121|1201
domain,MetaStealer botnet C2 domain (confidence level: 100%),awcgwquaogsicqym.xyz
domain,BumbleBee botnet C2 domain (confidence level: 100%),vf9bknmns0b.life
domain,MetaStealer botnet C2 domain (confidence level: 100%),kuyioocwgyomkggq.xyz
domain,Formbook botnet C2 domain (confidence level: 50%),www.alancedteam.info
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),195.177.94.76|2668
md5,Amadey payload (confidence level: 95%),777b523753dfd477e0cb553892e403b9
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),195.177.255.196|10000
md5,ValleyRAT payload (confidence level: 95%),b86751a4c95969bd5bd1d974174f87b7
domain,MetaStealer botnet C2 domain (confidence level: 100%),msomkoueumiwwuey.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),41.143.208.137|8880
domain,MetaStealer botnet C2 domain (confidence level: 100%),eeeweowouowywwek.xyz
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),rechq.digital
domain,MetaStealer botnet C2 domain (confidence level: 100%),owiqsoekwewciwgk.xyz
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),2.143.144.138|6001
domain,ClearFake payload delivery domain (confidence level: 100%),ttxch.run
domain,MetaStealer botnet C2 domain (confidence level: 100%),cyuyygusaceqqycs.xyz
url,XWorm botnet C2 (confidence level: 50%),https://pastebin.com/raw/qd7huvef
url,Lumma Stealer botnet C2 (confidence level: 75%),https://1onehunqpom.life/zpxd
domain,MetaStealer botnet C2 domain (confidence level: 100%),camikwqswosgikao.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),oygemqkmeasqguks.xyz
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),103.17.38.46|7707
domain,Brute Ratel C4 botnet C2 domain (confidence level: 100%),news.computer-centa.com
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.206.56|29484
domain,MetaStealer botnet C2 domain (confidence level: 100%),yswuyqukmgsmikou.xyz
url,Lumma Stealer botnet C2 (confidence level: 75%),https://kinsidegrah.run/ieop
domain,ClearFake payload delivery domain (confidence level: 100%),kyjej.run
domain,MetaStealer botnet C2 domain (confidence level: 100%),segaykaqsgoocwua.xyz
domain,Glupteba botnet C2 domain (confidence level: 50%),server5.cdneurops.shop
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 50%),23.249.29.124|14994
sha1,Luca Stealer payload (confidence level: 95%),ddffa7a244390d5f9d43762ea5708c486db0df48
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.206.56|14484
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),45.192.99.209|6666
domain,MetaStealer botnet C2 domain (confidence level: 100%),kqscaioqasykceym.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),qcuceeewmosyaeow.xyz
domain,Remcos botnet C2 domain (confidence level: 50%),rembvt.duckdns.org
domain,MetaStealer botnet C2 domain (confidence level: 100%),awoomuqkomyaqqew.xyz
md5,KrakenKeylogger payload (confidence level: 95%),a70f932a8b85f26622f232edd9bf6b22
domain,MetaStealer botnet C2 domain (confidence level: 100%),uuiwcwiwymomyiuk.xyz
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 75%),196.251.73.254|8507
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.179.154.140|44818
domain,Ghost RAT botnet C2 domain (confidence level: 50%),ghyb.ghyufo.cn
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.141.231.53|8080
