Type,Comment,Value
url,Lumma Stealer botnet C2 (confidence level: 100%),https://estafetaems.top/api
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),1.32.249.198|8091
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),34.19.15.84|5000
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 100%),146.70.226.130|42475
url,Formbook botnet C2 (confidence level: 50%),http://www.65way.com/hx344/
domain,Formbook botnet C2 domain (confidence level: 50%),www.t2025.net
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),34.195.162.188|8443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.74.29.115|443
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),usecdvo.shop
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),120.76.243.150|60000
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),147.185.221.29|32655
url,Formbook botnet C2 (confidence level: 50%),http://www.f1e3c.pro/l36c/
url,Formbook botnet C2 (confidence level: 50%),http://www.iaozhewaimai.xyz/kk14/
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),46.246.12.5|2003
domain,Unknown Stealer botnet C2 domain (confidence level: 50%),odyssey1.to
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),137.175.97.242|9090
sha256,DragonForce payload (confidence level: 100%),6677e07bcccdeb28e532bb030f2ff2e4e39049caf6a1a0f9cd7f50e6d829daac
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),139.224.167.235|443
domain,AsyncRAT botnet C2 domain (confidence level: 100%),gomezgomez.duckdns.org
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),18.201.69.162|443
sha256,AMOS payload (confidence level: 100%),fe79154ff463921a7abf67175ec3abbc2f74b814edb3018a79b20360570813ff
domain,Formbook botnet C2 domain (confidence level: 50%),www.herripalmer.shop
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),209.94.56.16|4443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.154.23.39|80
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 75%),172.98.23.21|80
url,Formbook botnet C2 (confidence level: 50%),http://www.erm-life-insurance-guide.sbs/l36c/
domain,Unknown malware botnet C2 domain (confidence level: 100%),csp.teams.m365.acenm.com
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),212.64.201.67|41120
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),ns3.bsetop.top
ip-dst|port,Broomstick botnet C2 server (confidence level: 75%),85.239.52.249|80
ip-dst|port,Sliver botnet C2 server (confidence level: 75%),103.69.194.85|8888
domain,Formbook botnet C2 domain (confidence level: 50%),www.ramthrish.lol
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),45.9.149.15|4000
domain,Remcos botnet C2 domain (confidence level: 100%),osetigolumdede.duckdns.org
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),147.185.221.23|25607
domain,Formbook botnet C2 domain (confidence level: 50%),www.vjii.info
url,Formbook botnet C2 (confidence level: 50%),http://www.ortalsee.xyz/kk14/
url,DCRat botnet C2 (confidence level: 100%),http://a1139694.xsph.ru/0160b1ec.php
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),191.13.231.91|8081
ip-dst|port,RedLine Stealer botnet C2 server (confidence level: 100%),95.211.43.236|55615
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),172.245.4.223|16409
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),103.125.181.74|3333
domain,Formbook botnet C2 domain (confidence level: 50%),www.stevehurtz.photography
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),smoozof.top
domain,NetSupportManager RAT payload delivery domain (confidence level: 100%),resutato.com
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),rebout.top
domain,Unknown RAT botnet C2 domain (confidence level: 100%),continue-relationships.gl.at.ply.gg
domain,Formbook botnet C2 domain (confidence level: 50%),www.ovvsv.vip
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),142.171.220.152|2083
sha256,AMOS payload (confidence level: 100%),f75042e2d32b72d00f75bf010be491f303dd73d13d742d88bdc633530c9af061
domain,DarkComet botnet C2 domain (confidence level: 50%),alfons.ddns.net
ip-dst|port,BlackShades botnet C2 server (confidence level: 50%),52.66.137.138|37
domain,Formbook botnet C2 domain (confidence level: 50%),www.vienyhocthuocnam.com
url,Lumma Stealer botnet C2 (confidence level: 75%),https://wesajkh.top/pxza
url,KongTuke payload delivery URL (confidence level: 100%),http://cloud-flaer-verif.com/log-in
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),154.82.68.142|12617
domain,FAKEUPDATES payload delivery domain (confidence level: 100%),smithenv.com
domain,Formbook botnet C2 domain (confidence level: 50%),www.ov-vdotzb.vip
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),122.50.5.70|3333
url,Lumma Stealer botnet C2 (confidence level: 75%),https://concvek.shop/gfhj
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),134.122.189.56|80
url,Formbook botnet C2 (confidence level: 50%),http://www.g51-lfoc1640.vip/l36c/
url,Formbook botnet C2 (confidence level: 50%),http://www.zeqsz.cfd/kk14/
url,LockBit botnet C2 (confidence level: 50%),http://lockbitsptqsmaf56cmo7bieqwh5htlsfkodpahsaurxlquoz67zwrad.onion
url,Formbook botnet C2 (confidence level: 50%),http://www.nisenkeji.com/hx344/
url,Stealc botnet C2 (confidence level: 100%),http://213.209.150.27
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),1.15.25.148|9080
sha256,AMOS payload (confidence level: 100%),ebdbac83ff30f47d77aa4460f2e672787597483c790e427e1bbdb2267a8be443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),16.50.45.78|1200
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),195.246.230.100|3333
ip-dst|port,QakBot botnet C2 server (confidence level: 100%),181.4.188.28|443
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),196.251.117.187|40000
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),154.205.7.126|395
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),70.153.73.172|80
