Type,Comment,Value
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),1.14.200.238|3306
sha256,Luca Stealer payload (confidence level: 95%),c5243dc70d3c827625232487d03a0eb3f1a445a4983203fcff63fc8fcd3f5b79
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),160.179.154.140|8081
domain,MetaStealer botnet C2 domain (confidence level: 100%),qccwmgaicsuegkis.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),wmagucugmeseykku.xyz
ip-dst|port,Mirai botnet C2 server (confidence level: 75%),185.210.90.127|1311
domain,MetaStealer botnet C2 domain (confidence level: 100%),qcweougaoymkgeck.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),160.179.163.117|8880
domain,AdaptixC2 botnet C2 domain (confidence level: 50%),api2.utkic.ir
domain,MetaStealer botnet C2 domain (confidence level: 100%),giwmowssguiemmas.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),yqaugyackquewqus.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),gigsywgkccmcyqmm.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),caqsummkusacgyeu.xyz
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 50%),120.132.124.34|8088
domain,MetaStealer botnet C2 domain (confidence level: 100%),cyquumuywguyuwiw.xyz
domain,Unknown malware payload delivery domain (confidence level: 100%),formxinvestors.com
domain,MetaStealer botnet C2 domain (confidence level: 100%),awgguussosmmgeao.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.178.210.175|6008
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.178.210.175|37400
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),51.38.137.113|80
domain,MetaStealer botnet C2 domain (confidence level: 100%),seeuockiakmwiuio.xyz
domain,Remcos botnet C2 domain (confidence level: 100%),vpnsplashstech.duckdns.org
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),18.184.225.196|443
domain,MetaStealer botnet C2 domain (confidence level: 100%),owgoqyygiaiwmywc.xyz
sha1, X-Files Stealer payload (confidence level: 95%),5cb8daf1185704a9772f07dcec2e499149517715
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),105.158.173.211|8545
domain,MetaStealer botnet C2 domain (confidence level: 100%),awmigaykaimiogke.xyz
domain,Coper payload delivery domain (confidence level: 100%),mobile-cff.app
domain,MetaStealer botnet C2 domain (confidence level: 100%),kquueequggioekom.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),yqakiaieikyyusqg.xyz
domain,Remcos botnet C2 domain (confidence level: 100%),www.arhv920.de
domain,BumbleBee botnet C2 domain (confidence level: 100%),497i9cpvltmmz.life
md5,Luca Stealer payload (confidence level: 95%),fdc7b3bc5b6fc7fad55293e21fd8d4a5
domain,MetaStealer botnet C2 domain (confidence level: 100%),eiqcogakaoigwyua.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),qcsemqoeqyeaukec.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),45.207.58.126|443
domain,MetaStealer botnet C2 domain (confidence level: 100%),qciuoyoigsewusks.xyz
sha256,Luca Stealer payload (confidence level: 95%),73408f9b4ce9ec146aea1f6cdfd7603d691fed2ad4f25f3e084362db7f565789
domain,MetaStealer botnet C2 domain (confidence level: 100%),wmyaaowaaiemacwq.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),eekyuwcuwuooaymc.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),185.208.159.224|1433
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),155.138.146.111|443
domain,MetaStealer botnet C2 domain (confidence level: 100%),owuakeowmsiywggs.xyz
ip-dst|port,Mirai botnet C2 server (confidence level: 75%),2.133.254.229|1311
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),54.199.65.227|179
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.179.154.140|15443
domain,SideWinder botnet C2 domain (confidence level: 50%),wnic-svc.net
domain,MetaStealer botnet C2 domain (confidence level: 100%),seiywamysgigiuka.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),101.200.164.66|80
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.179.154.140|11103
domain,MetaStealer botnet C2 domain (confidence level: 100%),kqmqkagwmksckcqm.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),192.3.170.191|4439
domain,Formbook botnet C2 domain (confidence level: 50%),www.20840682.xyz
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),161.97.138.238|443
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),88.214.50.27|417
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://motocyclenews.top/jse/minjs.js
md5,AsyncRAT payload (confidence level: 95%),4252188da5a4c0e6a3e6cea13885ac9f
