Type,Comment,Value
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),206.119.178.103|8080
domain,ClearFake payload delivery domain (confidence level: 100%),aa.b2-ra.ru
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),174.57.4.60|4782
domain,ClearFake payload delivery domain (confidence level: 100%),p9au.moxt5.ru
domain,ClearFake payload delivery domain (confidence level: 100%),sj.wir-2.ru
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),13.41.224.200|8808
ip-dst|port,Latrodectus botnet C2 server (confidence level: 90%),66.63.187.172|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),38.38.251.165|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),115.126.83.252|443
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),147.185.221.229|50473
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),physicianusepeptides.com
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),43.143.38.177|81
ip-dst|port,Latrodectus botnet C2 server (confidence level: 100%),178.16.55.18|443
md5,Vidar payload (confidence level: 95%),fa3672d0af6f0b439f76a1c046af599b
domain,ClearFake payload delivery domain (confidence level: 100%),77.blyp-9.ru
domain,ClearFake payload delivery domain (confidence level: 100%),b21.wib-8.ru
ip-dst|port,Kaiji botnet C2 server (confidence level: 100%),61.184.139.17|808
domain,Quasar RAT botnet C2 domain (confidence level: 50%),cofof37797-42209.portmap.host
md5,Unknown malware payload (confidence level: 50%),c12f0dc245f7b6d21f28a84cc1f549b7
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),95.130.227.6|31337
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),5.250.183.141|3333
sha1,Rhadamanthys payload (confidence level: 95%),d9dbb9222700eea4535ed5640d03aa6b86ee26c8
domain,ClearFake payload delivery domain (confidence level: 100%),vh.j1nxbuckle.ru
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),91.232.103.206|5000
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),206.238.199.226|6666
sha256,Coinminer payload (confidence level: 95%),36150e5544bab76fff0af720bf9288b08767a1d1316fc3e623af0d123099ed77
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),162.120.187.132|4782
ip-dst|port,Stealc botnet C2 server (confidence level: 100%),147.45.47.68|80
url,Lumma Stealer botnet C2 (confidence level: 75%),https://dkkig.xyz/xjau
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),36.133.13.147|60000
sha256,Unknown Stealer payload (confidence level: 100%),ec2ddc26b9659c708606c83ab342691a48c5c1d0d4183b1facb4791eb02ecd11
ip-dst|port,Remcos botnet C2 server (confidence level: 75%),77.95.229.18|54212
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),198.167.199.234|31337
domain,ClearFake payload delivery domain (confidence level: 100%),hv.qcet-8.ru
ip-dst|port,Mirai botnet C2 server (confidence level: 80%),45.32.211.159|51515
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),51.79.8.122|80
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),51.81.234.164|8888
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),superuu.lol
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),45.196.247.224|8080
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),51.20.116.223|3333
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),34.221.83.3|9999
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),185.156.175.171|42830
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),24.199.116.141|3333
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),202.162.99.237|80
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),87.121.72.223|8443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),209.38.62.126|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),47.113.150.165|60000
url,FAKEUPDATES botnet C2 (confidence level: 100%),https://panel.sineramiel.com/viewdashboard
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),95.179.130.254|443
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),87.120.113.179|7000
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),162.159.128.233|39102
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 100%),64.110.26.156|10001
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),35.180.255.4|20256
sha256,SalatStealer payload (confidence level: 95%),9e04b7d6b81750517219b263005981a2df7a25e13885e9268653cd8f57f12e12
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),3.67.64.87|41795
sha1,Formbook payload (confidence level: 95%),b860e342f6f58d4a828bb38fbb442942a1f81afc
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),1328175548-4zksdftd97.ap-guangzhou.tencentscf.com
domain,ClearFake payload delivery domain (confidence level: 100%),90.slaq.ru
url,Unknown Stealer botnet C2 (confidence level: 100%),https://vale-sanete-investment.sbs/browserinfo
domain,SPICA botnet C2 domain (confidence level: 50%),kefel.io
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),139.155.104.147|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),172.111.151.97|75
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),45.197.147.36|443
domain,Formbook botnet C2 domain (confidence level: 50%),www.ov-pukr.cfd
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),13.60.104.211|31337
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),202.79.173.94|9090
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),45.251.240.244|8111
domain,NetSupportManager RAT payload delivery domain (confidence level: 100%),bestproductreviews.xyz
url,Lumma Stealer botnet C2 (confidence level: 75%),https://ryxpq.xyz/tpaz
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),personal.regpad.net
domain,ClearFake payload delivery domain (confidence level: 100%),beta.hushzigzag.ru
md5,Vidar payload (confidence level: 95%),723562aa14ddd7dbb78f98b8f14f4788
sha1,Formbook payload (confidence level: 95%),066e750744696744f6fc5e86a4a50c86ea0786e5
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),45.81.23.42|443
url,Lumma Stealer botnet C2 (confidence level: 75%),https://perdvg.lat/gnbd
url,KongTuke payload delivery URL (confidence level: 100%),https://prixmatech.com/5r7h.js
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),167.99.198.194|31337
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),123.56.252.42|5555
domain,Unknown Loader payload delivery domain (confidence level: 90%),odoo-en.pro
domain,AsyncRAT botnet C2 domain (confidence level: 100%),asegurar.mysynology.net
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),103.176.197.37|14994
domain,ClearFake payload delivery domain (confidence level: 100%),y5.yjor.ru
sha1,Luca Stealer payload (confidence level: 95%),0ba40c580cc457ea0c50f0c10bc1c9b22811818c
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),91.219.214.135|3440
domain,Quasar RAT botnet C2 domain (confidence level: 100%),vps.tuxy.lol
domain,ClearFake payload delivery domain (confidence level: 100%),oaq.t0ppleseed.ru
