Type,Comment,Value
domain,ClearFake payload delivery domain (confidence level: 100%),check.fesuy.icu
ip-dst|port,Mirai botnet C2 server (confidence level: 75%),213.209.129.92|5253
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),156.253.227.112|3778
url,SmartLoader botnet C2 (confidence level: 75%),http://80.66.81.11/api/ytasodysodisowqsytesodgsotasotusnjusn2qs
url,Coper botnet C2 (confidence level: 100%),https://lunargocoloecho.xyz/mzvlmgq1zjgxztc5/
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),103.186.117.228|9373
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),176.65.144.7|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),176.65.144.26|2405
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),185.150.189.167|2051
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),160.191.245.154|9999
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),102.117.165.226|7443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.221.196.77|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),162.243.162.30|443
ip-dst|port,Hook botnet C2 server (confidence level: 100%),18.142.232.246|80
ip-dst|port,Hook botnet C2 server (confidence level: 100%),52.74.10.157|80
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),197.133.196.255|8081
domain,Havoc botnet C2 domain (confidence level: 100%),carsrpg.online
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.gamesoffashion45.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcalendars.onlinebesttotogamesnewz.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),webmail.paranewslivesab.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),webmail.fortnewzoutlooks.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.onebusinessportal.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.homeimprovementbloopers.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),ip234.ip-51-81-171.us
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.gamesoftotoandtotoof.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),webmail.b2bbsuiness.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.top5business.website
domain,Havoc botnet C2 domain (confidence level: 100%),webmail.mtstronggame7.xyz
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),46.246.80.12|8080
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),46.246.14.3|9000
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),18.231.255.164|32114
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),64.72.205.68|12521
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),147.182.171.70|80
