Type,Comment,Value
domain,Unknown RAT botnet C2 domain (confidence level: 100%),web.xbvhelp.top
domain,Unknown RAT botnet C2 domain (confidence level: 100%),turivor.edmaduliton.icu
domain,Unknown RAT botnet C2 domain (confidence level: 100%),web.bxhelp.top
url,SmartLoader botnet C2 (confidence level: 75%),http://91.196.34.17/api/ytasodysodisowqsytesodgsotasotusnjusn2qs
domain,ClearFake payload delivery domain (confidence level: 100%),check.zixit.icu
domain,Unknown malware payload delivery domain (confidence level: 100%),coffeepointperu.com
domain,Unknown malware payload delivery domain (confidence level: 100%),scrollcoin.org
domain,Unknown malware payload delivery domain (confidence level: 100%),makeitwork.pages.dev
domain,Unknown malware payload delivery domain (confidence level: 100%),kmspico.1fin.uz
domain,Unknown malware payload delivery domain (confidence level: 100%),dignow.org
domain,Unknown malware payload delivery domain (confidence level: 100%),authentifycheck.com
domain,Unknown malware payload delivery domain (confidence level: 100%),rambox.org
domain,Unknown malware payload delivery domain (confidence level: 100%),fhdfgsdfdsfsd.cfd
domain,Unknown malware payload delivery domain (confidence level: 100%),admin-booking-login.cfd
domain,Unknown malware payload delivery domain (confidence level: 100%),booking-guset.help
domain,Unknown malware payload delivery domain (confidence level: 100%),cfcaptcha.com
domain,Unknown malware payload delivery domain (confidence level: 100%),cfcaptchas.com
domain,Unknown malware payload delivery domain (confidence level: 100%),captcha-cf.com
domain,Unknown malware payload delivery domain (confidence level: 100%),cfcloudcaptcha.com
domain,Unknown malware payload delivery domain (confidence level: 100%),wrvcbdoputfeyv.cfd
domain,Unknown malware payload delivery domain (confidence level: 100%),roomsverif99824.world
domain,Unknown malware payload delivery domain (confidence level: 100%),rmsattendvisitor.world
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),156.247.10.43|56680
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),3.91.147.61|443
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),108.181.199.101|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),196.251.71.248|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),182.237.50.200|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),38.255.57.7|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.113.71|4000
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.113.71|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),176.65.144.103|6606
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),78.171.42.106|3000
ip-dst|port,Hook botnet C2 server (confidence level: 100%),176.65.138.231|80
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),79.72.70.85|443
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),3.68.171.119|18876
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),154.213.48.73|8848
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),148.66.21.238|443
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),148.66.21.235|443
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),148.66.21.237|443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),101.108.71.54|7443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),18.196.250.35|60000
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),18.196.250.35|8000
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),3.22.221.240|502
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),3.22.221.240|49502
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),154.58.204.91|9000
domain,Bashlite botnet C2 domain (confidence level: 100%),cpcalendars.a.multi-canale.com
domain,Bashlite botnet C2 domain (confidence level: 100%),cpcontacts.a.multi-canale.com
url,Mozi payload delivery URL (confidence level: 50%),http://103.158.97.141:33192/mozi.m
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),3.127.59.75|19834
ip-dst|port,NjRAT botnet C2 server (confidence level: 75%),3.68.56.232|10780
ip-dst|port,NjRAT botnet C2 server (confidence level: 75%),3.67.15.169|10780
url,SmartLoader botnet C2 (confidence level: 75%),http://185.170.153.121/api/ytasodysodisowqsytesodgsotasotusnjusn2qs
domain,ClearFake payload delivery domain (confidence level: 100%),check.nafih.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.nafih.icu/gkcxv.google
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),api.alipaydns.ggff.net
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),159.138.43.35|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),85.215.174.3|80
url,Vshell botnet C2 (confidence level: 100%),http://114.132.226.247:8082/login/index
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.213.235.187|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.140.239.162|81
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),45.132.181.37|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),110.40.176.51|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),110.40.176.51|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),176.65.140.52|8888
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),102.117.167.174|7443
ip-dst|port,Hook botnet C2 server (confidence level: 100%),178.250.186.50|8082
ip-dst|port,Hook botnet C2 server (confidence level: 100%),156.253.228.17|8080
ip-dst|port,Hook botnet C2 server (confidence level: 100%),193.233.254.121|80
ip-dst|port,Hook botnet C2 server (confidence level: 100%),193.233.254.121|2053
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.200.100.183|4444
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),192.3.176.155|443
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),85.158.108.187|40506
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),45.141.215.102|2404
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),188.34.145.107|4449
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),154.213.48.76|8848
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),154.213.48.94|8848
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),154.213.48.88|8848
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),154.213.48.83|8848
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),154.213.48.80|8848
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),154.213.48.69|8848
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),23.235.146.87|8848
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),154.213.48.87|8848
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),103.249.117.112|80
