Type,Comment,Value
ip-dst|port,Mirai botnet C2 server (confidence level: 75%),154.205.139.106|3778
ip-dst|port,NjRAT botnet C2 server (confidence level: 75%),147.185.221.28|43316
domain,NjRAT botnet C2 domain (confidence level: 75%),smith-kw.gl.at.ply.gg
ip-dst|port,Mirai botnet C2 server (confidence level: 75%),176.65.140.44|15390
domain,Mirai botnet C2 domain (confidence level: 75%),main.server19.n-e.kr
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),107.148.38.9|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),166.108.207.55|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),43.137.51.121|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),120.244.90.33|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),140.143.171.174|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),3.149.27.6|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),156.245.27.211|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),223.254.131.213|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),8.140.239.162|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),124.71.106.116|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),8.137.51.170|443
domain,Brute Ratel C4 botnet C2 domain (confidence level: 100%),mail.zf-emea.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),165.22.66.104|1443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),165.22.24.136|1443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),154.198.50.83|4444
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),154.219.121.10|8080
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),35.232.227.133|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),217.79.251.234|8808
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),46.17.107.117|26891
ip-dst|port,Orcus RAT botnet C2 server (confidence level: 100%),42.113.51.64|4444
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),13.235.238.93|458
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),62.60.217.187|443
