Type,Comment,Value
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),qeel.xyz
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),lnofi.xyz
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),ryxpq.xyz
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),dzyzb.xyz
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),dkkig.xyz
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),lodib.xyz
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),genmkh.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),115.190.147.158|8001
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),45.154.98.13|2404
ip-dst|port,SectopRAT botnet C2 server (confidence level: 100%),80.64.19.202|9000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),178.128.204.138|7443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),128.199.152.169|443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),159.223.21.58|443
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),148.66.21.236|80
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),121.41.113.184|8443
ip-dst|port,Empire Downloader botnet C2 server (confidence level: 100%),34.42.252.91|80
url,DCRat botnet C2 (confidence level: 100%),http://a1143266.xsph.ru/64e9d1b1.php
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),147.45.218.49|443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),78.128.112.206|9999
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),176.9.34.165|443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),147.45.218.3|443
url,Lumma Stealer botnet C2 (confidence level: 75%),https://leehpfe.shop/uhbv
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),194.156.79.202|5647
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),api.regpad.net
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),apiprod.regpad.net
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),cdn.bitttrrix.ru
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),personal.regpad.net
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),118.112.10.110|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),143.110.175.226|8443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),171.43.169.243|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),196.251.87.191|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),61.160.192.88|443
url,DCRat botnet C2 (confidence level: 100%),http://cz27224.tw1.ru/80e9378c.php
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.122.80.99|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),106.53.52.127|4433
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),113.44.252.170|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),49.65.96.18|9999
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),165.154.225.50|8443
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 75%),172.98.23.21|80
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 75%),172.98.23.73|80
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),91.232.103.206|5000
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),194.59.31.128|8808
ip-dst|port,Hook botnet C2 server (confidence level: 100%),172.86.105.40|80
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),23.227.199.118|12443
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),148.66.21.237|80
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),86.54.42.116|8855
domain,Unknown malware botnet C2 domain (confidence level: 100%),net-2-45-246-28.cust.vodafonedsl.it
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),103.201.130.85|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),98.70.57.40|8080
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),34.229.94.154|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),38.56.209.142|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),83.229.122.24|5700
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),20.96.168.68|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),94.102.8.83|3333
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),78.12.5.9|3390
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.127.89.233|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),50.16.93.216|80
ip-dst|port,RedLine Stealer botnet C2 server (confidence level: 100%),176.46.157.64|1911
ip-dst|port,Chaos botnet C2 server (confidence level: 100%),8.139.5.62|54681
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 100%),118.107.244.105|10001
domain,XWorm botnet C2 domain (confidence level: 100%),page4work.mywire.org
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),5.101.81.63|1515
domain,Remcos botnet C2 domain (confidence level: 100%),mokveid.duckdns.org
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),101.182.12.32|1703
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 100%),5.181.171.222|53
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),1.15.25.148|9080
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),13.60.104.211|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),107.150.20.224|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),64.227.142.218|31337
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),77.51.219.187|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),18.219.22.52|8589
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),205.185.114.104|18107
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 50%),192.121.16.196|54984
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),91.228.113.199|9035
ip-dst|port,Mozi botnet C2 server (confidence level: 50%),61.3.107.155|45555
ip-dst|port,Kimsuky botnet C2 server (confidence level: 50%),27.102.138.169|80
domain,Quasar RAT botnet C2 domain (confidence level: 50%),vaykhon.ddns.net
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),192.140.166.27|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),123.56.252.42|5555
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),213.209.150.216|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),213.209.150.216|443
ip-dst|port,Vidar botnet C2 server (confidence level: 100%),91.99.174.2|443
ip-dst|port,Vidar botnet C2 server (confidence level: 100%),91.99.201.76|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.137.80.215|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),18.162.56.61|8888
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),176.46.157.34|443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),1.197.72.42|40000
ip-dst|port,Hook botnet C2 server (confidence level: 100%),206.123.145.154|8082
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),13.38.84.98|50994
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),95.179.130.254|443
ip-dst|port,Eye Pyramid botnet C2 server (confidence level: 75%),172.105.24.242|8080
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),18.254.197.10|443
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),67.71.30.106|2222
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),68.106.44.135|443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),147.45.198.44|5555
ip-dst|port,STRRAT botnet C2 server (confidence level: 100%),66.179.10.197|5610
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),91.204.224.232|6666
url,Latrodectus botnet C2 (confidence level: 75%),https://aliondrifdions.com/work/
url,Latrodectus botnet C2 (confidence level: 75%),https://gorahripliys.com/work/
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),185.149.233.28|2405
ip-dst|port,Meterpreter botnet C2 server (confidence level: 75%),61.245.10.155|443
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),idrnmk.top
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),whitfmz.top
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),anfdfq.pics
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),perkoj.shop
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),metopypv.top
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),security-malware.com
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),citadelcdn.pro
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),hotroutingcdn.asia
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),filedisterbuter.icu
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),45.125.66.123|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),115.29.162.71|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),115.29.162.71|8088
url,Lumma Stealer botnet C2 (confidence level: 75%),https://posbym.top/xldf
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),196.251.69.245|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),142.147.97.173|2404
domain,Remcos botnet C2 domain (confidence level: 100%),webdevs.vip
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),198.135.51.107|6751
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),107.172.44.146|45456
ip-dst|port,ShadowPad botnet C2 server (confidence level: 90%),38.60.208.184|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),134.122.183.217|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),16.171.147.206|8808
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),134.199.166.195|7443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),71.175.176.100|4782
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),27.254.164.212|443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),18.191.218.224|4582
