Type,Comment,Value
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.39.19.51|427
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.39.19.51|430
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.39.19.51|417
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.39.19.51|418
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.39.19.51|420
domain,ClearFake payload delivery domain (confidence level: 100%),check.nikys.icu
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),45.204.213.149|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),114.96.89.69|8088
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),179.13.9.223|2404
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),176.65.144.34|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.106.149|2000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),102.117.165.92|7443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),64.227.25.115|7443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),176.100.37.204|7443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),85.215.173.244|443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),88.119.169.53|443
domain,Cobalt Strike botnet C2 domain (confidence level: 100%),anrczccx.com
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),93.105.1.235|8888
ip-dst|port,Sliver botnet C2 server (confidence level: 90%),13.58.215.216|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.116.122|8888
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),144.202.42.37|2000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),209.141.43.189|7443
domain,Unknown malware botnet C2 domain (confidence level: 100%),focused-moore.165-227-157-172.plesk.page
domain,Havoc botnet C2 domain (confidence level: 100%),ai.cf90.cc
domain,Remcos botnet C2 domain (confidence level: 100%),sendwaves.co
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),139.155.78.66|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),101.42.1.218|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),38.47.80.157|3333
