Type,Comment,Value
url,Lumma Stealer botnet C2 (confidence level: 75%),https://vfostinjec.today/api
url,Lumma Stealer botnet C2 (confidence level: 75%),https://ymodelshiverd.icu/api
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),data.australiasoutheast.cloudapp.azure.com
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),ns01.certis-cisco.click
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),ns02.certis-cisco.click
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),ns1.svchost.ddns-ip.net
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),t1.nestquicks.com
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),www.dyshop.online
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),122.248.209.34|53
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),151.236.20.232|53
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),20.61.175.58|53
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),44.216.156.161|443
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),45.192.208.132|7777
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.121.177.253|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),1.94.249.10|2000
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),139.224.128.227|8899
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),175.6.135.82|9999
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.155.23.88|80
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),172.94.9.227|5671
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),185.130.46.98|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),89.58.33.52|47837
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),185.143.243.46|103
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),20.229.219.78|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),213.209.143.31|7443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),86.54.42.182|443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),72.145.5.203|443
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.theyestechnewsz.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcalendars.dmhubnewsz.website
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),129.146.121.7|4449
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),194.87.68.172|4449
ip-dst|port,Stealc botnet C2 server (confidence level: 100%),185.170.154.143|80
ip-dst|port,MimiKatz botnet C2 server (confidence level: 100%),35.232.163.8|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),172.245.154.155|80
domain,Cobalt Strike botnet C2 domain (confidence level: 100%),www.ybrjz.com
domain,Unknown malware botnet C2 domain (confidence level: 100%),33.55.141.34.bc.googleusercontent.com
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),213.209.143.31|8080
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),46.246.82.16|2000
ip-dst|port,Ares botnet C2 server (confidence level: 90%),31.220.41.207|80
ip-dst|port,BlackNET RAT botnet C2 server (confidence level: 100%),203.115.83.231|88
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),18.162.210.208|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),152.70.102.123|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),23.21.223.216|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),52.14.93.110|8082
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.70.174.137|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),35.207.251.223|8432
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),54.191.118.2|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),37.27.181.0|3000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),181.32.54.107|8080
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),110.42.35.211|4443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.143.156.9|8443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),18.206.145.131|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.120.66.42|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.120.66.42|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),16.171.132.192|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),54.154.74.193|443
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),spacevoyag.live
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),gdpfsj.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),64.23.128.110|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),120.24.64.74|9443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),107.174.85.150|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),118.25.91.151|8086
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),124.71.161.5|50000
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),104.42.27.32|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),39.107.136.241|50050
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),185.225.226.197|50050
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),212.56.32.90|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),223.26.52.223|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),109.107.175.64|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),172.236.213.138|31337
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),129.208.139.65|1337
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),31.166.106.12|8085
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),31.166.106.12|55553
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),90.146.22.211|4443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),159.65.4.107|4443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),88.31.54.12|6001
ip-dst|port,BlackShades botnet C2 server (confidence level: 50%),13.212.129.108|3270
ip-dst|port,Hook botnet C2 server (confidence level: 50%),196.251.71.185|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),121.36.85.26|51443
url,Unknown malware payload delivery URL (confidence level: 50%),https://www.solana-trending.com/
url,Lumma Stealer botnet C2 (confidence level: 50%),https://spacevoyag.live/api
url,Stealc botnet C2 (confidence level: 50%),http://45.93.20.28/85a1cacf11314eb8.php
url,Hook botnet C2 (confidence level: 50%),http://51.222.110.148/
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 50%),70.93.72.15|5631
ip-dst|port,DarkComet botnet C2 server (confidence level: 50%),78.179.254.67|1604
domain,Phorpiex botnet C2 domain (confidence level: 50%),aefuaeufhueuufua.ru
domain,Phorpiex botnet C2 domain (confidence level: 50%),aefuaeufhueuufuae.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),aefuaeufhueuufue.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),aefuaeufhueuufuee.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),aefuaeufhueuufume.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),aefuaeufhueuufure.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),aefuaeufhueuufuz.su
domain,Phorpiex botnet C2 domain (confidence level: 50%),aegieuueueuuruia.ru
domain,Phorpiex botnet C2 domain (confidence level: 50%),aegieuueueuuruiae.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),aegieuueueuuruie.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),aegieuueueuuruiee.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),aegieuueueuuruime.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),aegieuueueuuruire.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),aegieuueueuuruiz.su
domain,Phorpiex botnet C2 domain (confidence level: 50%),aeufoeahfouefhga.ru
domain,Phorpiex botnet C2 domain (confidence level: 50%),aeufoeahfouefhgae.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),aeufoeahfouefhge.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),aeufoeahfouefhgee.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),aeufoeahfouefhgme.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),aeufoeahfouefhgre.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),aeufoeahfouefhgz.su
domain,Phorpiex botnet C2 domain (confidence level: 50%),afieifaieudhhuda.ru
domain,Phorpiex botnet C2 domain (confidence level: 50%),afieifaieudhhudae.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),afieifaieudhhude.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),afieifaieudhhudee.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),afieifaieudhhudme.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),afieifaieudhhudre.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),afieifaieudhhudz.su
domain,Phorpiex botnet C2 domain (confidence level: 50%),awbnmnmammmamnra.ru
domain,Phorpiex botnet C2 domain (confidence level: 50%),awbnmnmammmamnrae.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),awbnmnmammmamnree.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),awbnmnmammmamnrme.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),awbnmnmammmamnrre.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),awbnmnmammmamnrz.su
domain,Phorpiex botnet C2 domain (confidence level: 50%),awduhawduhuhhaga.ru
domain,Phorpiex botnet C2 domain (confidence level: 50%),awduhawduhuhhagae.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),awduhawduhuhhage.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),awduhawduhuhhagee.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),awduhawduhuhhagme.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),awduhawduhuhhagre.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),awduhawduhuhhagz.su
domain,Phorpiex botnet C2 domain (confidence level: 50%),azezezbdndnnnsna.ru
domain,Phorpiex botnet C2 domain (confidence level: 50%),azezezbdndnnnsnae.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),azezezbdndnnnsne.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),azezezbdndnnnsnee.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),azezezbdndnnnsnme.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),azezezbdndnnnsnre.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),azezezbdndnnnsnz.su
domain,Phorpiex botnet C2 domain (confidence level: 50%),badaeduahedhhuaa.ru
domain,Phorpiex botnet C2 domain (confidence level: 50%),badaeduahedhhuaae.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),badaeduahedhhuae.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),badaeduahedhhuaee.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),badaeduahedhhuame.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),badaeduahedhhuare.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),badaeduahedhhuaz.su
domain,Phorpiex botnet C2 domain (confidence level: 50%),eooeoeoririusfra.ru
domain,Phorpiex botnet C2 domain (confidence level: 50%),eooeoeoririusfrae.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),eooeoeoririusfre.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),eooeoeoririusfree.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),eooeoeoririusfrme.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),eooeoeoririusfrre.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),eooeoeoririusfrz.su
domain,Phorpiex botnet C2 domain (confidence level: 50%),euauueuueuruudga.ru
domain,Phorpiex botnet C2 domain (confidence level: 50%),euauueuueuruudgae.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),euauueuueuruudge.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),euauueuueuruudgee.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),euauueuueuruudgme.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),euauueuueuruudgre.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),euauueuueuruudgz.su
domain,Phorpiex botnet C2 domain (confidence level: 50%),eueuqundnndnsuda.ru
domain,Phorpiex botnet C2 domain (confidence level: 50%),eueuqundnndnsudae.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),eueuqundnndnsude.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),eueuqundnndnsudee.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),eueuqundnndnsudme.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),eueuqundnndnsudre.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),eueuqundnndnsudz.su
domain,Phorpiex botnet C2 domain (confidence level: 50%),euuauudduufuuguae.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),euuauudduufuugue.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),euuauudduufuuguee.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),euuauudduufuugume.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),euuauudduufuugure.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),euuauudduufuuguz.su
domain,Phorpiex botnet C2 domain (confidence level: 50%),fauibdbebdbburua.ru
domain,Phorpiex botnet C2 domain (confidence level: 50%),fauibdbebdbburuae.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),fauibdbebdbburue.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),fauibdbebdbburuee.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),fauibdbebdbburume.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),fauibdbebdbburure.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),fauibdbebdbburuz.su
domain,Phorpiex botnet C2 domain (confidence level: 50%),nbmbnmbembfaeura.ru
domain,Phorpiex botnet C2 domain (confidence level: 50%),nbmbnmbembfaeurae.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),nbmbnmbembfaeure.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),nbmbnmbembfaeuree.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),nbmbnmbembfaeurme.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),nbmbnmbembfaeurre.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),nbmbnmbembfaeurz.su
domain,Phorpiex botnet C2 domain (confidence level: 50%),ploaiedueaigzefa.ru
domain,Phorpiex botnet C2 domain (confidence level: 50%),ploaiedueaigzefae.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),ploaiedueaigzefe.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),ploaiedueaigzefee.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),ploaiedueaigzefme.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),ploaiedueaigzefre.top
domain,Phorpiex botnet C2 domain (confidence level: 50%),ploaiedueaigzefz.su
url,Phorpiex botnet C2 (confidence level: 50%),http://aefuaeufhueuufua.ru/
url,Phorpiex botnet C2 (confidence level: 50%),http://aefuaeufhueuufuae.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://aefuaeufhueuufue.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://aefuaeufhueuufuee.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://aefuaeufhueuufume.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://aefuaeufhueuufure.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://aefuaeufhueuufuz.su/
url,Phorpiex botnet C2 (confidence level: 50%),http://aegieuueueuuruia.ru/
url,Phorpiex botnet C2 (confidence level: 50%),http://aegieuueueuuruiae.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://aegieuueueuuruie.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://aegieuueueuuruiee.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://aegieuueueuuruime.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://aegieuueueuuruire.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://aegieuueueuuruiz.su/
url,Phorpiex botnet C2 (confidence level: 50%),http://aeufoeahfouefhga.ru/
url,Phorpiex botnet C2 (confidence level: 50%),http://aeufoeahfouefhgae.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://aeufoeahfouefhge.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://aeufoeahfouefhgee.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://aeufoeahfouefhgme.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://aeufoeahfouefhgre.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://aeufoeahfouefhgz.su/
url,Phorpiex botnet C2 (confidence level: 50%),http://afieifaieudhhuda.ru/
url,Phorpiex botnet C2 (confidence level: 50%),http://afieifaieudhhudae.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://afieifaieudhhude.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://afieifaieudhhudee.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://afieifaieudhhudme.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://afieifaieudhhudre.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://afieifaieudhhudz.su/
url,Phorpiex botnet C2 (confidence level: 50%),http://awbnmnmammmamnra.ru/
url,Phorpiex botnet C2 (confidence level: 50%),http://awbnmnmammmamnrae.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://awbnmnmammmamnre.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://awbnmnmammmamnree.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://awbnmnmammmamnrme.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://awbnmnmammmamnrre.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://awbnmnmammmamnrz.su/
url,Phorpiex botnet C2 (confidence level: 50%),http://awduhawduhuhhaga.ru/
url,Phorpiex botnet C2 (confidence level: 50%),http://awduhawduhuhhagae.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://awduhawduhuhhage.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://awduhawduhuhhagee.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://awduhawduhuhhagme.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://awduhawduhuhhagre.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://awduhawduhuhhagz.su/
url,Phorpiex botnet C2 (confidence level: 50%),http://azezezbdndnnnsna.ru/
url,Phorpiex botnet C2 (confidence level: 50%),http://azezezbdndnnnsnae.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://azezezbdndnnnsne.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://azezezbdndnnnsnee.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://azezezbdndnnnsnme.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://azezezbdndnnnsnre.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://azezezbdndnnnsnz.su/
url,Phorpiex botnet C2 (confidence level: 50%),http://badaeduahedhhuaa.ru/
url,Phorpiex botnet C2 (confidence level: 50%),http://badaeduahedhhuaae.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://badaeduahedhhuae.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://badaeduahedhhuaee.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://badaeduahedhhuame.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://badaeduahedhhuare.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://badaeduahedhhuaz.su/
url,Phorpiex botnet C2 (confidence level: 50%),http://eooeoeoririusfra.ru/
url,Phorpiex botnet C2 (confidence level: 50%),http://eooeoeoririusfrae.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://eooeoeoririusfre.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://eooeoeoririusfree.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://eooeoeoririusfrme.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://eooeoeoririusfrre.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://eooeoeoririusfrz.su/
url,Phorpiex botnet C2 (confidence level: 50%),http://euauueuueuruudga.ru/
url,Phorpiex botnet C2 (confidence level: 50%),http://euauueuueuruudgae.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://euauueuueuruudge.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://euauueuueuruudgee.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://euauueuueuruudgme.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://euauueuueuruudgre.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://euauueuueuruudgz.su/
url,Phorpiex botnet C2 (confidence level: 50%),http://eueuqundnndnsuda.ru/
url,Phorpiex botnet C2 (confidence level: 50%),http://eueuqundnndnsudae.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://eueuqundnndnsude.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://eueuqundnndnsudee.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://eueuqundnndnsudme.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://eueuqundnndnsudre.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://eueuqundnndnsudz.su/
url,Phorpiex botnet C2 (confidence level: 50%),http://euuauudduufuugua.ru/
url,Phorpiex botnet C2 (confidence level: 50%),http://euuauudduufuuguae.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://euuauudduufuugue.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://euuauudduufuuguee.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://euuauudduufuugume.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://euuauudduufuugure.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://euuauudduufuuguz.su/
url,Phorpiex botnet C2 (confidence level: 50%),http://fauibdbebdbburua.ru/
url,Phorpiex botnet C2 (confidence level: 50%),http://fauibdbebdbburuae.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://fauibdbebdbburue.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://fauibdbebdbburuee.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://fauibdbebdbburume.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://fauibdbebdbburure.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://fauibdbebdbburuz.su/
url,Phorpiex botnet C2 (confidence level: 50%),http://nbmbnmbembfaeura.ru/
url,Phorpiex botnet C2 (confidence level: 50%),http://nbmbnmbembfaeurae.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://nbmbnmbembfaeure.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://nbmbnmbembfaeuree.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://nbmbnmbembfaeurme.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://nbmbnmbembfaeurre.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://nbmbnmbembfaeurz.su/
url,Phorpiex botnet C2 (confidence level: 50%),http://ploaiedueaigzefa.ru/
url,Phorpiex botnet C2 (confidence level: 50%),http://ploaiedueaigzefae.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://ploaiedueaigzefe.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://ploaiedueaigzefee.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://ploaiedueaigzefme.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://ploaiedueaigzefre.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://ploaiedueaigzefz.su/
url,Phorpiex botnet C2 (confidence level: 50%),http://tldrbox.top/
url,Phorpiex botnet C2 (confidence level: 50%),http://tldrbox.ws/
domain,Quasar RAT botnet C2 domain (confidence level: 50%),vonaxol8813-29999.portmap.host
domain,Remcos botnet C2 domain (confidence level: 50%),angel182394.ru
domain,Remcos botnet C2 domain (confidence level: 50%),angel32423.ru
domain,XWorm botnet C2 domain (confidence level: 50%),document-wonderful.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 50%),means-meta.gl.at.ply.gg
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),gentlbecomfort.world
domain,Unknown malware payload delivery domain (confidence level: 50%),booking-sup-lang-eng.com
url,DCRat botnet C2 (confidence level: 100%),http://f1099947.xsph.ru/l1nc0in.php
domain,ClearFake payload delivery domain (confidence level: 100%),check.didey.icu
ip-dst|port,Vidar botnet C2 server (confidence level: 75%),78.47.63.132|443
url,ClearFake payload delivery URL (confidence level: 100%),https://check.didey.icu/gkcxv.google
domain,Vidar botnet C2 domain (confidence level: 100%),t.formaxprime.co.uk
domain,ClearFake payload delivery domain (confidence level: 100%),check.zeboa.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.zeboa.icu/gkcxv.google
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.138.195.42|81
