Type,Comment,Value
domain,ClearFake payload delivery domain (confidence level: 100%),check.lavow.icu
domain,ShadowPad botnet C2 domain (confidence level: 95%),gomyhalf.com
domain,ShadowPad botnet C2 domain (confidence level: 95%),symence.org
domain,FAKEUPDATES payload delivery domain (confidence level: 100%),99wc.top
domain,ClearFake payload delivery domain (confidence level: 80%),hasagot.sapphiretechnologies.live
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),119.23.55.186|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.138.189.137|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.155.44.213|7001
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),27.124.19.76|80
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),74.50.94.137|2105
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),74.50.94.137|3727
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),173.214.167.56|7335
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),156.225.26.6|8888
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),146.56.199.96|8888
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),196.251.80.3|8888
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.85.154|3000
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),94.156.177.244|8808
domain,AsyncRAT botnet C2 domain (confidence level: 100%),carloscaicedo4050202.duckdns.org
domain,AsyncRAT botnet C2 domain (confidence level: 100%),sebastiancorrea905040.duckdns.org
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),207.231.111.146|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),179.13.0.63|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),185.241.208.107|8808
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),20.106.233.97|443
domain,Hook botnet C2 domain (confidence level: 100%),www.inform-gain.sbs
ip-dst|port,Hook botnet C2 server (confidence level: 100%),156.244.9.190|8089
ip-dst|port,Hook botnet C2 server (confidence level: 100%),193.35.17.242|8089
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.digitalbusineszclub.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.businesswithloyal.website
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.newzmediaworld.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcalendars.homesemupo.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.toptenufabetgames.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.ufa4games.website
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.fortnewzoutlooks.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.fortlivenewzshub.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.fieldznorms.xyz
