Type,Comment,Value
domain,Havoc botnet C2 domain (confidence level: 100%),webmail.paranewslivesab.xyz
domain,CyberGate botnet C2 domain (confidence level: 100%),dietimee.no-ip.org
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),176.65.144.7|2404
sha256,MimiKatz payload (confidence level: 50%),2c1370cfbfdd540c28b9856adbd949166d6a726a3322f3cecbb9921d4baa1123
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.238.2.142|9000
sha256,MimiKatz payload (confidence level: 50%),7022048b86f3189691d41e71066fdea319c4f880fc7700943519937ef25106ce
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),196.251.71.31|4433
md5,Qilin payload (confidence level: 50%),b04e8ee43aba85fa5c585b9335c953c2
url,Stealc payload delivery URL (confidence level: 75%),https://213.209.150.220/263ff79562167f22/mozglue.dll
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),54.191.118.2|443
domain,PlugX botnet C2 domain (confidence level: 100%),tychonews.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),31.15.17.17|8080
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.42.12.21|419
domain,Formbook botnet C2 domain (confidence level: 50%),www.edup.support
domain,SpyNote botnet C2 domain (confidence level: 50%),yy43.r5nt.com
domain,XCSSET botnet C2 domain (confidence level: 49%),bulknames.ru
sha256,LockBit payload (confidence level: 50%),e94a083d8625a65b03889b5a0f41fe4c2126d044d8be3415e40a80f63c7d9600
domain,Vidar botnet C2 domain (confidence level: 100%),p.p.formaxprime.co.uk
sha256,LockBit payload (confidence level: 50%),ba38aeea388ec9f7f932835c8346a56a9543bf5dd8f66070d3b9c79989a78363
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),marksmanm.today
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.71.169|8888
sha256,MimiKatz payload (confidence level: 50%),bba320b2827a171f22e26706da324113f7b846e07bd5397775e09643dbcf6eff
sha256,LockBit payload (confidence level: 50%),c9dd51d4295c33e1df0d275669a1de9e1de374a51eb88d7f7b1a1e65f49f7794
sha256,MimiKatz payload (confidence level: 50%),83875ea85b183c609c5ddcd92afe62265745192a417b80524f12741fc028aca0
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),195.206.234.37|7707
domain,Unknown RAT botnet C2 domain (confidence level: 75%),acs93.uawhelp.top
url,Lumma Stealer botnet C2 (confidence level: 100%),https://2jowinjoinery.icu/api
sha256,LockBit payload (confidence level: 50%),4db7eeed852946803c16373a085c1bb5f79b60d2122d6fc9a2703714cdd9dac0
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),152.136.17.91|8888
url,Phorpiex botnet C2 (confidence level: 50%),http://azezezbdndnnnsne.top/
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),147.182.234.126|31337
domain,Formbook botnet C2 domain (confidence level: 50%),www.58bet.website
sha256,MimiKatz payload (confidence level: 50%),3300620941c56921480603e4d1c9245932e394850d688421d1e8d3197a2c2fb2
url,Formbook botnet C2 (confidence level: 50%),http://www.trsfaa.shop/h3wr
url,ACR Stealer botnet C2 (confidence level: 100%),https://effectsstardust.shop/up/
domain,ClearFake payload delivery domain (confidence level: 100%),check.newyf.icu
url,Formbook botnet C2 (confidence level: 50%),http://www.on-espace-client-sofinc0.shop/ka18/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),123.57.143.3|443
url,ClearFake payload delivery URL (confidence level: 100%),https://check.pivyt.icu/gkcxv.google
url,ClearFake payload delivery URL (confidence level: 100%),https://check.eezedu.icu/gkcxv.google
sha256,LockBit payload (confidence level: 50%),16c0b763edd8fdd617e1fa54f73e02d19ff15ef2f6d56ee71a58be209f8583ca
sha256,MimiKatz payload (confidence level: 50%),c9aca66d88489e5bda6953da51fb00efd80a11588ce46619989123774b236dd7
sha256,MimiKatz payload (confidence level: 50%),c907193ba161aa4b486e4c79ccae1fb99795d6770b1f92e70b5006f49aa56442
domain,Phorpiex botnet C2 domain (confidence level: 50%),eooeoeoririusfree.top
sha256,LockBit payload (confidence level: 50%),66f9bae608a9ebc22c504692554052b2c6c5d302261ae83831a1215302504d0f
sha256,LockBit payload (confidence level: 50%),a7dd2dd90181f1dc85c9617b8f3fdf950a5ce309d64532620ac85c4a207735a5
sha256,LockBit payload (confidence level: 50%),dfde392ba17c3607407de29309f4678c38dcfabe1b533fdf703049da38de29fc
domain,Formbook botnet C2 domain (confidence level: 50%),www.cuficdarbiesdarleen.cloud
url,Unknown malware payload delivery URL (confidence level: 100%),https://idguest44215.cfd
sha256,LockBit payload (confidence level: 50%),dae1605c1902354496b11f22860e11d430d6761177e8c53357c0712998c872a7
sha256,LockBit payload (confidence level: 50%),f29c99ba93cd7f7bd1bd01c7860ad48a044a60c2c6dc203429a108c0d1a15067
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.games777games.xyz
url,Formbook botnet C2 (confidence level: 50%),http://www.arai.rest/egs9/
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),13.246.38.200|32773
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),176.65.141.62|19000
url,Stealc botnet C2 (confidence level: 50%),http://45.93.20.28/85a1cacf11314eb8.php
domain,DarkComet botnet C2 domain (confidence level: 100%),sdat.no-ip.biz
domain,ClearFake payload delivery domain (confidence level: 100%),check.asiu4.icu
sha256,LockBit payload (confidence level: 50%),7b175152471f7bb28ed7b5bdee8015e329ba0847cc8ca9e7c8bfef180e3fdd72
sha256,LockBit payload (confidence level: 50%),3c4fb5a1a8cdc44675df9d61c55a83b6f017a84cb01b06053b8f3953f9794d90
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),172.86.113.139|8088
sha256,LockBit payload (confidence level: 50%),ecbc86500bf7cfc12b130aa3022e32aec1afb3a91d7aeccb66410dd443b1c779
domain,Unknown RAT botnet C2 domain (confidence level: 50%),grip08r.top
sha256,LockBit payload (confidence level: 50%),b9aa1120b6f372a351832fcdb9b6576f3c22e00412128c4ce1717a9e50e1686c
sha256,LockBit payload (confidence level: 50%),50ac767d5b007b120db7a476126a88f37edc3f54bae24ed546a80477836252ed
sha256,MimiKatz payload (confidence level: 50%),b20bec1575e65cda8a891ad9e5c9fda10dd626622c3a2a26e9a5d2f44c3fc0f9
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),213.94.218.19|80
sha256,MimiKatz payload (confidence level: 50%),93cb8cf53690080028e77e0355a057538ddceebf303fab6a641eeba1160ad926
domain,DarkComet botnet C2 domain (confidence level: 100%),tswans.no-ip.org
sha256,LockBit payload (confidence level: 50%),130d6de205082cf8be9c58f327f84080af79f2ebf6f50c83e23aa142f2247cd8
sha256,MimiKatz payload (confidence level: 50%),c2341879d1252cac1aeb9420beebd22ebab070842183209804a2f9f950d0328b
domain,Havoc botnet C2 domain (confidence level: 100%),16.171.114.30.sslip.io
domain,Formbook botnet C2 domain (confidence level: 50%),www.yset.info
url,Phorpiex botnet C2 (confidence level: 50%),http://eooeoeoririusfree.top/
domain,CyberGate botnet C2 domain (confidence level: 100%),leopars.no-ip.biz
url,Formbook botnet C2 (confidence level: 50%),http://www.zyxir.autos/g43m/
domain,Formbook botnet C2 domain (confidence level: 50%),www.icisuo6.pro
ip-dst|port,CyberGate botnet C2 server (confidence level: 100%),82.1.96.53|5150
sha256,MimiKatz payload (confidence level: 50%),16a01a96fc8a0805ad72b1bdc793f9f02c8b51d2a85036f127ed53110e4a057d
url,Coper botnet C2 (confidence level: 50%),https://brightmind67.sbs/yzhjogjlmmzknzni
domain,XWorm botnet C2 domain (confidence level: 100%),cable-inside.gl.at.ply.gg
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),148.66.2.198|80
sha256,MimiKatz payload (confidence level: 50%),9c48888489f9c1b82e0b6db9725e9adb9cad702c8ba2de6dce77b2f560df855b
sha256,LockBit payload (confidence level: 50%),0d6524b9a1d709ecd9f19f75fa78d94096e039b3d4592d13e8dbddf99867182d
domain,XWorm botnet C2 domain (confidence level: 100%),yellow-improved.gl.at.ply.gg
sha256,MimiKatz payload (confidence level: 50%),95b541d52fea92c30d904f79cbb7a25cf62dd3d41c4e1521d2c8f08a966de5bf
sha256,LockBit payload (confidence level: 50%),cad51b34c925bec941149248c8d6a8dfa9adb8cf0d6703c6f958701ca2d963a0
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 50%),196.251.81.193|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),147.185.221.22|41812
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),firearmfab.world
domain,XCSSET botnet C2 domain (confidence level: 49%),castlenet.ru
sha256,MimiKatz payload (confidence level: 50%),6d580d98129dec7b8bc61f4e36ee3d7ad10f0ca887c39ff150ff23d6f07994b3
sha256,LockBit payload (confidence level: 50%),33f44527100ab0e940ac9d10664cc70eda7285c4491c1b26acc4f96cccc4d96d
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),47.83.166.243|443
domain,Formbook botnet C2 domain (confidence level: 50%),www.trendysolutions.store
domain,Ramnit botnet C2 domain (confidence level: 50%),fjicwyuyyppsei.com
url,Lumma Stealer botnet C2 (confidence level: 75%),https://barisechairedd.shop/api
url,Formbook botnet C2 (confidence level: 50%),http://www.lectronics-engineering.cfd/bn02
url,Phorpiex botnet C2 (confidence level: 50%),http://aegieuueueuuruime.top/
sha256,MimiKatz payload (confidence level: 50%),636f869c0e217445ff91e8db098ae604a17842feea6f8575b967740d6c51d30c
url,Unknown malware payload delivery URL (confidence level: 50%),https://tradesync.dev/
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),104.245.241.254|90
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),31.166.106.12|8080
url,Lumma Stealer botnet C2 (confidence level: 100%),http://84.200.154.155
sha256,LockBit payload (confidence level: 50%),505aebf78a04697109439d5486784f398e8c5d25a378eda3a8468898717117a5
domain,ClearFake payload delivery domain (confidence level: 100%),check.uzuqed.icu
url,Lumma Stealer botnet C2 (confidence level: 75%),https://2weaponrywo.digital/api
url,Lumma Stealer botnet C2 (confidence level: 100%),https://tacticaltac.shop/api
sha256,LockBit payload (confidence level: 50%),e3300e30997c5a355f02ca6972711b2ca843d00a393b62c75818a43c27ff128d
sha256,MimiKatz payload (confidence level: 50%),c5ba6230bd314da333ca76da1c1cda4a8fb07789ee85feaf841906b8a809cc50
url,Formbook botnet C2 (confidence level: 50%),http://www.pt-45.online/u021
sha256,LockBit payload (confidence level: 50%),7e1cce55f290162e97548cf3c4e53d9150e573fe8cc553341924bc11918f75b7
sha256,LockBit payload (confidence level: 50%),f8629cdc7c203f2c177fa3dbab9c924924aa24b5cdf1457facfa240592cd1057
sha256,LockBit payload (confidence level: 50%),c7a734bc1dd8ecb996fc1b50f2133b3f281b16e2a25dbb445c3f065b88bf9590
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),screvwspa.icu
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),176.65.142.132|7707
domain,Formbook botnet C2 domain (confidence level: 50%),www.kzemuot.xyz
sha256,LockBit payload (confidence level: 50%),b2d1570ac866236acba545eca357fe86635531c77f59eb354f46313106ae1a0b
sha256,LockBit payload (confidence level: 50%),269a98ecf1766f39c6ed52aedda0f97276a8b1ec0e5e824d30fd40c3a67a8897
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),118.31.16.216|81
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),45.200.51.123|16521
sha256,LockBit payload (confidence level: 50%),13d491eb547934d35ddca196341067007134568e591751994cd4f4057e0718ad
domain,NjRAT botnet C2 domain (confidence level: 75%),size-ingredients.gl.at.ply.gg
domain,Ramnit botnet C2 domain (confidence level: 50%),bvwecxcfobr.com
domain,DarkComet botnet C2 domain (confidence level: 100%),hnoo0oody.zapto.org
sha256,LockBit payload (confidence level: 50%),c050548903c85c410223710cfa02061869a024f429227ad0384744a41248499f
sha256,MimiKatz payload (confidence level: 50%),0f5836e1fd30ae95140fda289ef47972f6bd9b03d770700b1986fb8c76a16dc6
url,Lumma Stealer botnet C2 (confidence level: 100%),https://guninfoo.run/api
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),176.65.144.26|2405
domain,DarkComet botnet C2 domain (confidence level: 100%),suloname.no-ip.info
domain,ClearFake payload delivery domain (confidence level: 100%),check.jorah.icu
sha256,LockBit payload (confidence level: 50%),d7772b9edcf28fe699628caf10008cda965cf94550f268d84bfd57e1d7f5aad5
sha256,MimiKatz payload (confidence level: 50%),8e81e89f9717c989f8383c9445988a92246644efd060c2056602f6d1855b2f9a
sha256,MimiKatz payload (confidence level: 50%),b6b0130f9a395996768fca7bd9dfe0ea0bb5b5a785c43b9613b0b97dda4839e9
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),159.203.120.131|80
url,Phorpiex botnet C2 (confidence level: 50%),http://euuauudduufuugue.top/
sha256,LockBit payload (confidence level: 50%),9cc483effbe62eecb4b507a668b174b608b05ba15dcc24017eea4b68dc8082b2
sha256,MimiKatz payload (confidence level: 50%),2bad74f16d8f68d4a49f275be75959b007dbd9a31f076c87e6e2c633ba5caba1
ip-dst|port,Unknown malware botnet C2 server (confidence level: 75%),182.92.121.247|60000
domain,Formbook botnet C2 domain (confidence level: 50%),www.ombadillian.net
sha256,LockBit payload (confidence level: 50%),2c85d7c4dd069fff494edd19387d56e54a52f6ef1b557f3d775f999410eb5a4d
sha256,MimiKatz payload (confidence level: 50%),041c13a29d3bee8d2e4bd9d8bde8152b5ac8305c1efcc198244b224e33635282
domain,CyberGate botnet C2 domain (confidence level: 100%),zkalme.zapto.org
sha256,MimiKatz payload (confidence level: 50%),53a51984004618984c2817af329f318cffc49b30b5e45e41017b7c0b9c2d5c6a
sha256,MimiKatz payload (confidence level: 50%),b4b2145e478bb9c7c8ea33342bd0f8832bbb856006db4d8ee6e320a2334f1c0d
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),20.74.209.192|8081
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 100%),35.158.159.254|15992
sha256,LockBit payload (confidence level: 50%),86f35dcbd912fa3eabe27791dfe9ccdea6bc8d6d203e08880a0bb1d285dd6365
sha256,LockBit payload (confidence level: 50%),45d211f3a85d54778a090b0b903fae35e0eb043b13b01be7a17447c8acd1abf5
url,Formbook botnet C2 (confidence level: 50%),http://www.uantumnovamind.pro/u021
url,Formbook botnet C2 (confidence level: 50%),http://www.aksymkushnirov.pro/ka18/
domain,ClearFake payload delivery domain (confidence level: 100%),check.fohatua9.icu
domain,Formbook botnet C2 domain (confidence level: 50%),www.a911.xyz
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),62.60.248.116|7193
domain,Ramnit botnet C2 domain (confidence level: 50%),macygrytpknogdxxs.com
url,Lumma Stealer botnet C2 (confidence level: 100%),https://jcodxefusion.top/api
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),159.138.35.127|50050
domain,Formbook botnet C2 domain (confidence level: 50%),www.martbyte.services
sha256,LockBit payload (confidence level: 50%),156f9c358079660c0b193da88177d23cd229c9a3da805caf1b95e2ab90b52303
sha256,MimiKatz payload (confidence level: 50%),105401ea8df912372acb37eb77462bfd9e45ab4baf44850cf71b19640437553a
sha256,MimiKatz payload (confidence level: 50%),773760fd71d52457ba53a314f15dddb1a74e8b2f5a90e5e150dea48a21aa76df
url,XWorm botnet C2 (confidence level: 50%),https://pastebin.com/raw/dsfahh8b
domain,Havoc botnet C2 domain (confidence level: 100%),cpcalendars.expressnewzgames.com
url,Formbook botnet C2 (confidence level: 50%),http://www.irlo.shop/gt23/
url,Formbook botnet C2 (confidence level: 50%),http://www.ohnmcafee.xyz/bs03
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.239.152.236|443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),159.223.73.228|80
sha256,MimiKatz payload (confidence level: 50%),0b17ec706713b9078cfbedcd2c4fbdbfe2df0be6963e2431f0c0ac43712ab6c9
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),45.147.251.145|38241
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),116.205.118.173|10443
sha256,MimiKatz payload (confidence level: 50%),b545c95edd142914c78751df41db2e8f73cc0882e27f0faa45c9b2a19422036f
sha256,LockBit payload (confidence level: 50%),5cdc16281645be976e0554e3492ed54fd6ebc8504ece9055070d038a61ed29a2
url,Formbook botnet C2 (confidence level: 50%),http://www.evosystems.cloud/g43m/
sha256,LockBit payload (confidence level: 50%),21d76edca8da6ee382257e02e768d945522a82fe5d42355ca12439f79ea739fb
url,Formbook botnet C2 (confidence level: 50%),http://www.ovedirectiveteam.info/my18/
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.156.72.27|427
sha256,MimiKatz payload (confidence level: 50%),940809a2e9622509e70b238acac141806c772172659e0568546a4b6a1fc9028d
domain,ClearFake payload delivery domain (confidence level: 100%),sandbox.silver-map-generator.shop
sha256,MimiKatz payload (confidence level: 50%),4937ad1c1097c5ece5600dfcb37b014e4117c3dbd8993bd6c02db5362d7790a4
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.42.12.21|430
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),80.76.49.130|5000
domain,Formbook botnet C2 domain (confidence level: 50%),www.sneakershopnowsportsale.shop
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),35.215.4.218|443
sha256,MimiKatz payload (confidence level: 50%),b39fc50bee5a51c5a143e799c7676af63cb06ab92e07f9e90a37ac12fc534b3e
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),5.181.3.38|8808
domain,Formbook botnet C2 domain (confidence level: 50%),www.ucky-win-spin.xyz
sha256,MimiKatz payload (confidence level: 50%),996de893ce9219a90fa76beab00295734913b55a6b85dd9c227175cf4cc93e3e
sha256,MimiKatz payload (confidence level: 50%),ca66df82ef9dda5d3b7dfe62566f2d7ce9539c8a498d4f1df46f5ad9410b548b
domain,Formbook botnet C2 domain (confidence level: 50%),www.ental-care-2762127.fyi
domain,Unknown RAT botnet C2 domain (confidence level: 100%),www.okhelp.top
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),8.148.20.113|50050
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),192.241.195.81|50050
url,Formbook botnet C2 (confidence level: 50%),http://www.iverlakes.online/m13o
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),45.77.46.216|3333
sha256,MimiKatz payload (confidence level: 50%),614729d34be131f24b0c419c21d3db904ddc9d535c54904cb39535ab88d9b708
sha256,MimiKatz payload (confidence level: 50%),301b905eb98d8d6bb559c04bbda26628a942b2c4107c07a02e8f753bdcfe347c
domain,XWorm botnet C2 domain (confidence level: 100%),step-yr.gl.at.ply.gg
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),104.245.241.254|8808
domain,Xtreme RAT botnet C2 domain (confidence level: 100%),f4h-system.no-ip.org
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),54.75.204.104|3260
domain,SpyNote botnet C2 domain (confidence level: 50%),zhengwenxuan.sbs
ip-dst|port,XWorm botnet C2 server (confidence level: 50%),193.161.193.99|34347
sha256,MimiKatz payload (confidence level: 50%),8c81871f785e417139271c74b61b6d0515d9bb541a43dd7bac5719754723355c
url,Lumma Stealer botnet C2 (confidence level: 100%),https://cmenuedgarli.shop/api
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),177.68.42.191|8081
domain,Ramnit botnet C2 domain (confidence level: 50%),affxqgwn.com
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),172.191.35.117|443
domain,Formbook botnet C2 domain (confidence level: 50%),www.iga.life
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),79.183.169.134|1604
sha256,LockBit payload (confidence level: 50%),d7d15d9de93438bba8ea79ebe54f03d5594f338cf9be2e122f2ba0456746fdf8
sha256,MimiKatz payload (confidence level: 50%),3d8111b6984cdf7b1f7252d165aff6eab3ff3fd9d612840012031a761e79ea12
url,Formbook botnet C2 (confidence level: 50%),http://www.olar-panel-jobs-13264.bond/h3wr
