Type,Comment,Value
sha256,Unknown Stealer payload (confidence level: 100%),9ffc66cfdbe4780957925370962a69757cb000b30e7dfa5788f160670364a326
sha256,Unknown Stealer payload (confidence level: 100%),3930988ec97fe425cf4441f22dc4dca0aa086b3c7100ee2f67e13fe80b804151
sha256,Unknown Stealer payload (confidence level: 100%),6bffe01c34b9ec6e91e6392b305ae7398918f7f996ae9858ea6c6d9b4499c6f0
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),45.94.31.42|7777
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),220.121.11.221|8443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),145.40.252.206|8443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),221.163.215.226|8443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),138.75.120.161|8443
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),152.42.197.32|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),116.62.151.244|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),44.217.119.131|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),159.203.70.73|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),178.254.12.89|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),91.98.114.154|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),128.140.12.121|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),157.90.231.173|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),135.181.101.129|3333
domain,FAKEUPDATES botnet C2 domain (confidence level: 100%),cpanel.sayyesmovement.ca
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),151.245.54.181|31337
ip-dst|port,Crimson RAT botnet C2 server (confidence level: 100%),144.172.98.81|911
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),79.133.46.74|65432
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),128.0.118.72|8090
domain,ClearFake payload delivery domain (confidence level: 100%),ik.yjor.ru
domain,ClearFake payload delivery domain (confidence level: 100%),rz.zi-qa.ru
domain,ClearFake payload delivery domain (confidence level: 100%),rz3.1e2u2a0.ru
domain,ClearFake payload delivery domain (confidence level: 100%),w5en.cdn-6-38.ru
domain,ClearFake payload delivery domain (confidence level: 100%),v8.ziqa.ru
domain,ClearFake payload delivery domain (confidence level: 100%),d9.4a7vci9.ru
domain,ClearFake payload delivery domain (confidence level: 100%),aa.b2-ra.ru
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),8.210.134.138|5858
domain,ClearFake payload delivery domain (confidence level: 100%),c4hz.cdn-6-38.ru
domain,ClearFake payload delivery domain (confidence level: 100%),mi.g-lim.ru
domain,ClearFake payload delivery domain (confidence level: 100%),p0la.cdn-6-38.ru
domain,ClearFake payload delivery domain (confidence level: 100%),mc.jeqr.ru
domain,ClearFake payload delivery domain (confidence level: 100%),kl.ko-lu.ru
domain,ClearFake payload delivery domain (confidence level: 100%),q3x.4a7vci9.ru
domain,ClearFake payload delivery domain (confidence level: 100%),ke.loxr.ru
domain,ClearFake payload delivery domain (confidence level: 100%),n7xs.cdn-6-38.ru
domain,ClearFake payload delivery domain (confidence level: 100%),0p.m7lo.ru
domain,ClearFake payload delivery domain (confidence level: 100%),m0k4.4a7vci9.ru
domain,ClearFake payload delivery domain (confidence level: 100%),7p.meqt.ru
domain,ClearFake payload delivery domain (confidence level: 100%),6b.n-jur.ru
domain,ClearFake payload delivery domain (confidence level: 100%),sw.njur.ru
domain,ClearFake payload delivery domain (confidence level: 100%),r8gk.fv0-93.ru
domain,ClearFake payload delivery domain (confidence level: 100%),oz.plx-5.ru
domain,ClearFake payload delivery domain (confidence level: 100%),a1.4a7vci9.ru
domain,ClearFake payload delivery domain (confidence level: 100%),w3ta.fv0-93.ru
domain,ClearFake payload delivery domain (confidence level: 100%),07.plx5.ru
domain,ClearFake payload delivery domain (confidence level: 100%),y7p2.4a7vci9.ru
domain,ClearFake payload delivery domain (confidence level: 100%),ue.r8li.ru
domain,ClearFake payload delivery domain (confidence level: 100%),jd5.fv0-93.ru
domain,ClearFake payload delivery domain (confidence level: 100%),b7.rvox.ru
