Type,Comment,Value
domain,FAKEUPDATES payload delivery domain (confidence level: 100%),progressiveptgreenvalley.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),43.160.193.143|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.113.194|2000
ip-dst|port,Hook botnet C2 server (confidence level: 100%),209.38.142.255|80
domain,Havoc botnet C2 domain (confidence level: 100%),www.amanmail.info
domain,Havoc botnet C2 domain (confidence level: 100%),www.mkdirjava.com
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),113.45.132.242|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),213.199.57.185|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),152.203.30.145|8080
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),47.94.7.163|10001
domain,Unknown malware botnet C2 domain (confidence level: 75%),electrumdoge.com
domain,Unknown malware botnet C2 domain (confidence level: 75%),electrum-avax.com
domain,Unknown malware botnet C2 domain (confidence level: 75%),electrum-ravencoin.com
domain,Unknown malware botnet C2 domain (confidence level: 75%),electrum-xmr.net
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),144.208.127.241|1313
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),31.58.169.119|8808
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),51.38.215.206|7443
domain,Bashlite botnet C2 domain (confidence level: 100%),cpcontacts.aaa.104-168-101-27.cprapid.com
domain,Bashlite botnet C2 domain (confidence level: 100%),cpanel.a.multi-canale.com
domain,Bashlite botnet C2 domain (confidence level: 100%),mail.b.ora-0-web.com
domain,Bashlite botnet C2 domain (confidence level: 100%),webdisk.aaa.104-168-101-27.cprapid.com
domain,Bashlite botnet C2 domain (confidence level: 100%),cpanel.ora-0-web.com
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),103.215.78.176|53
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),svchost.iqiyid.icu
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),14.128.50.21|8080
ip-dst|port,Mirai botnet C2 server (confidence level: 75%),67.159.18.50|1995
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 100%),169.150.202.83|5552
domain,Nanocore RAT botnet C2 domain (confidence level: 100%),ksmj.ddns.net
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),121.36.215.212|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),106.75.245.80|8443
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),104.250.169.98|2404
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),38.146.27.151|443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),45.130.151.163|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),23.94.126.113|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.70.104|6606
ip-dst|port,Hook botnet C2 server (confidence level: 100%),91.211.248.206|80
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),197.133.22.251|8081
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),157.20.182.77|4449
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),102.96.189.137|443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),35.86.98.1|27017
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),167.71.234.19|80
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),159.65.224.196|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),117.72.119.63|7088
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),8.213.228.20|4443
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),179.43.152.178|8825
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),43.138.81.38|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),47.238.47.190|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.247.224.66|3333
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),hacknestm.run
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),galaxiay.world
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),trobudrunksz.click
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),113.45.140.119|7777
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),47.120.46.195|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),103.149.182.77|2345
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),104.42.26.200|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),67.219.99.34|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),64.94.84.10|50050
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),69.57.161.93|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),162.19.228.213|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),62.146.169.174|31337
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),183.134.55.166|10001
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),170.130.200.118|10001
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),118.122.8.155|7775
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),18.224.18.64|48001
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),18.224.18.64|8151
ip-dst|port,Brute Ratel C4 botnet C2 server (confidence level: 50%),162.254.86.108|2087
ip-dst|port,Brute Ratel C4 botnet C2 server (confidence level: 50%),84.46.239.89|8089
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),51.195.2.222|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),3.0.103.25|3333
ip-dst|port,NjRAT botnet C2 server (confidence level: 50%),45.83.207.229|1177
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 50%),91.4.38.47|80
ip-dst|port,BlackShades botnet C2 server (confidence level: 50%),56.155.3.36|636
ip-dst|port,Remcos botnet C2 server (confidence level: 75%),216.9.225.133|57090
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),150.158.110.197|8888
ip-dst|port,Mozi botnet C2 server (confidence level: 50%),117.205.172.44|47080
url,Hook botnet C2 (confidence level: 50%),http://91.211.248.206/
url,Hook botnet C2 (confidence level: 50%),http://176.65.141.187/
url,AsyncRAT botnet C2 (confidence level: 50%),https://pastebin.com/raw/jd8cp7b0
url,AsyncRAT botnet C2 (confidence level: 50%),https://pastebin.com/raw/lbtbvbyi
domain,AsyncRAT botnet C2 domain (confidence level: 50%),5461458.ddns.net
domain,AsyncRAT botnet C2 domain (confidence level: 50%),dadfsfsdfasdfasddfgssdfaafsd-63495.portmap.host
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 50%),147.185.221.26|28568
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 50%),18.197.94.4|6606
ip-dst|port,DCRat botnet C2 server (confidence level: 50%),147.185.221.25|3064
ip-dst|port,DCRat botnet C2 server (confidence level: 50%),147.185.221.25|80
ip-dst|port,DCRat botnet C2 server (confidence level: 50%),194.36.26.109|25514
ip-dst|port,DCRat botnet C2 server (confidence level: 50%),3.127.121.101|3064
