Type,Comment,Value
domain,ClearFake payload delivery domain (confidence level: 100%),check.opie6.icu
url,Rhadamanthys botnet C2 (confidence level: 100%),https://65.21.118.116/7b10d5d78fdd0/onedrive
domain,ClearFake payload delivery domain (confidence level: 100%),helloworld-f1f.pages.dev
domain,ClearFake payload delivery domain (confidence level: 100%),message.zoo-ciry.shop
domain,ShadowPad botnet C2 domain (confidence level: 95%),googlelivenews.com
domain,ShadowPad botnet C2 domain (confidence level: 95%),sv3.xxyybb.xyz
domain,SectopRAT payload delivery domain (confidence level: 90%),bind-new-connect.click
domain,ShadowPad botnet C2 domain (confidence level: 95%),microsoftasps.com
domain,SectopRAT payload delivery domain (confidence level: 90%),ywnjb.webaudiomessages.xyz
domain,ShadowPad botnet C2 domain (confidence level: 95%),www.paloaltonetworkhelp.com
domain,SectopRAT payload delivery domain (confidence level: 90%),o.webaudiomessages.xyz
domain,SectopRAT payload delivery domain (confidence level: 90%),msfed.webaudiomessages.xyz
domain,SectopRAT payload delivery domain (confidence level: 90%),traduc.com
domain,SectopRAT payload delivery domain (confidence level: 90%),update-connection-to.help
domain,SectopRAT payload delivery domain (confidence level: 90%),megabrountake.click
domain,SectopRAT payload delivery domain (confidence level: 90%),videoshosting.live
domain,SectopRAT payload delivery domain (confidence level: 90%),foxit-up.date
domain,SectopRAT payload delivery domain (confidence level: 90%),www.zoom-software-download.com
domain,SectopRAT payload delivery domain (confidence level: 90%),tauxhoraire.com
domain,SectopRAT payload delivery domain (confidence level: 90%),connect-to-cdn.info
domain,SectopRAT payload delivery domain (confidence level: 90%),vn3hg.webaudiomessages.xyz
domain,SectopRAT payload delivery domain (confidence level: 90%),montagbadenmehr.cfd
domain,SectopRAT payload delivery domain (confidence level: 90%),zoom-up.date
domain,SectopRAT payload delivery domain (confidence level: 90%),ulgroup.webaudiomessages.xyz
domain,SectopRAT payload delivery domain (confidence level: 90%),flowersmayer.click
domain,SectopRAT payload delivery domain (confidence level: 90%),regular-update-your-software.org
domain,SectopRAT payload delivery domain (confidence level: 90%),sso.webaudiomessages.xyz
domain,SectopRAT payload delivery domain (confidence level: 90%),sci.webaudiomessages.xyz
domain,SectopRAT payload delivery domain (confidence level: 90%),smusxath.webaudiomessages.xyz
domain,SectopRAT payload delivery domain (confidence level: 90%),ssl-reload-connect.help
domain,SectopRAT payload delivery domain (confidence level: 90%),cdn-connect.info
domain,SectopRAT payload delivery domain (confidence level: 90%),connect-stable.xyz
url,Lumma Stealer payload delivery URL (confidence level: 100%),https://check.xemyrai6.icu/gkcxv.google?i=a2bb6c82-5139-4bea-85cf-516180fb783c
domain,ClearFake payload delivery domain (confidence level: 100%),ooooi1.pages.dev
domain,NjRAT botnet C2 domain (confidence level: 75%),ezzat.adultdns.net
ip-dst|port,NjRAT botnet C2 server (confidence level: 75%),147.185.221.26|27706
url,Azorult botnet C2 (confidence level: 100%),http://3nsb51.icu/dk341/index.php
url,Azorult botnet C2 (confidence level: 100%),http://bc8c1.cfd/pl341/index.php
url,CryptBot botnet C2 (confidence level: 100%),http://home.onebs1sr.top/hqwmoxkcydsxgzddlhwh174
domain,Nanocore RAT botnet C2 domain (confidence level: 100%),youbeshitmanjho.tk
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),196.251.83.188|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),103.12.149.85|80
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),68.168.223.108|7070
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),176.65.134.115|2404
domain,Remcos botnet C2 domain (confidence level: 100%),mail.185-38-142-181.cprapid.com
