Type,Comment,Value
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.206.243|20973
domain,MetaStealer botnet C2 domain (confidence level: 100%),myiqgoqyqqcskoka.xyz
sha256,StrelaStealer payload (confidence level: 95%),ee3a4a2e8055495e761c88db214b85a6a27852678fd6f07efc9a9328a3fb7d03
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),85.215.167.178|3333
sha1,DCRat payload (confidence level: 95%),811405edeb689bf864058d0a5cd5f6a4e980b227
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),139.59.64.52|7443
domain,MetaStealer botnet C2 domain (confidence level: 100%),qyimousewsoqesms.xyz
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),lepidobdkn.digital
domain,SideWinder botnet C2 domain (confidence level: 50%),mod-gov-bd.dwnlld.com
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),79.110.49.174|4782
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),www.maps.fedor-turin.ru
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),biighy.live
domain,MetaStealer botnet C2 domain (confidence level: 100%),yeqsqcaagqucywwi.xyz
md5,Luca Stealer payload (confidence level: 95%),7854bd25a060b68710c0bd9929463bc0
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),172.235.16.243|31337
url,Vidar payload delivery URL (confidence level: 50%),https://safekindkind.com/49282943.txt
ip-dst|port,NjRAT botnet C2 server (confidence level: 75%),147.185.221.28|43316
domain,Formbook botnet C2 domain (confidence level: 50%),www.hilotech.group
domain,XWorm botnet C2 domain (confidence level: 100%),leehoi01.duckdns.org
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),41.143.206.243|2281
url,Lumma Stealer botnet C2 (confidence level: 75%),https://drhvxj.live/zajf/api
url,Formbook botnet C2 (confidence level: 50%),http://www.ecoverycenter.health/i26e/
url,Formbook botnet C2 (confidence level: 50%),http://www.oxvia.homes/tu90/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),198.176.59.38|443
url,Latrodectus payload delivery URL (confidence level: 95%),https://sffjxgbi.elementor.cloud/wp-content/plugins/background-image-cropper/ipjeid.php?rsop=dbbyf4
url,Lumma Stealer botnet C2 (confidence level: 100%),https://snakerjs.run/fkui
url,Unknown malware payload delivery URL (confidence level: 50%),https://securty-recaptcha.ru/securty-recaptcha.html
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),3.8.127.11|8808
ip-dst|port,Unknown RAT botnet C2 server (confidence level: 50%),104.21.80.1|8443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),51.195.211.236|8808
domain,MetaStealer botnet C2 domain (confidence level: 100%),ecguocwmwassoyak.xyz
sha256,Luca Stealer payload (confidence level: 95%),b60b67edcbc9e1fac86630541a972b11977f15fb7444bc0440f2243ee88bcff5
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),54.168.57.156|2096
url,Formbook botnet C2 (confidence level: 50%),http://www.whuastp.info/tu90/
domain,MetaStealer botnet C2 domain (confidence level: 100%),iiigwmaqwikmmgag.xyz
domain,AdaptixC2 botnet C2 domain (confidence level: 50%),td.restoreasec.com
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),41.143.206.243|5986
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),64.227.45.255|8081
domain,AdaptixC2 botnet C2 domain (confidence level: 50%),frejuop.live
domain,DCRat botnet C2 domain (confidence level: 50%),partnervrft.com
ip-dst|port,NjRAT botnet C2 server (confidence level: 75%),3.78.28.71|12230
url,DCRat botnet C2 (confidence level: 100%),http://91.92.46.179/pipejscpudbtemporary.php
domain,Formbook botnet C2 domain (confidence level: 50%),www.rash.studio
domain,Formbook botnet C2 domain (confidence level: 50%),www.frau-tonis-parfum.shop
url,Formbook botnet C2 (confidence level: 50%),http://www.63-gd.pro/s01s/
domain,XWorm botnet C2 domain (confidence level: 100%),prior-automotive.gl.at.ply.gg
domain,MetaStealer botnet C2 domain (confidence level: 100%),oeeqasawkomaiuqu.xyz
sha256,AsyncRAT payload (confidence level: 95%),7c72d45603c383ccb189d04e47f2561e41f391ba08816a9dbe002f4f9a5f90ba
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),sltua.digital
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),8.156.75.17|4444
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),176.65.149.229|181
url,FAKEUPDATES botnet C2 (confidence level: 100%),https://cpanel.doggiefountain.com/profilelayout
domain,MetaStealer botnet C2 domain (confidence level: 100%),isysiuwcqqyuiaug.xyz
url,Unknown RAT botnet C2 (confidence level: 100%),https://servicesdownload.com:8041
domain,Formbook botnet C2 domain (confidence level: 50%),www.1lzi4.top
