Type,Comment,Value
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),117.72.118.156|4321
url,Formbook botnet C2 (confidence level: 50%),http://www.ryptopronetworkcom.net/o09a/
sha256,AMOS payload (confidence level: 100%),5f12141a9fedd7d85e0a41c14f1739355d9a4a9cbd29d40d48fcadc381e4410a
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),101.34.83.159|888
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),35.192.187.146|3333
domain,Quasar RAT botnet C2 domain (confidence level: 100%),fully-expensive.gl.at.ply.gg
domain,NjRAT botnet C2 domain (confidence level: 100%),b0dnyoxrn.localto.net
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),ns3.ceshi897.cn
domain,Unknown malware botnet C2 domain (confidence level: 50%),ksecure.bio
url,Formbook botnet C2 (confidence level: 50%),http://www.cantstopwontstoprealestate.com/hx344/
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),43.248.173.17|10452
url,Formbook botnet C2 (confidence level: 50%),http://www.oonlagoon.art/l36c/
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),yufxt.top
ip-dst|port,ERMAC botnet C2 server (confidence level: 100%),172.94.96.98|80
domain,Formbook botnet C2 domain (confidence level: 50%),www.uchuang.xyz
sha256,AMOS payload (confidence level: 100%),f39fae1f5f13ee94b28f24cb597027136eb12af2a3dfcc312b6a710f99ae8584
sha256,AMOS payload (confidence level: 100%),2522477a67e344bf23ab6632c2267c206121d82a4661c4a7400aef7161fc41cd
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),118.107.44.10|7062
domain,Formbook botnet C2 domain (confidence level: 50%),www.happyjpin.com
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),4.201.154.169|31337
domain,Unknown malware botnet C2 domain (confidence level: 100%),ok.teams.m365.acenm.com
domain,Formbook botnet C2 domain (confidence level: 50%),www.poiiun.info
sha256,AMOS payload (confidence level: 100%),5d51d13ae475d9793214b84b5700a768b4c8b5717ea28ad909ecc05ce322df14
url,Formbook botnet C2 (confidence level: 50%),http://www.rfnpt.com/hx344/
url,Havoc botnet C2 (confidence level: 100%),https://147.45.45.156:51000/challenge
domain,Formbook botnet C2 domain (confidence level: 50%),www.wjlmv.top
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),185.224.128.52|4443
domain,Formbook botnet C2 domain (confidence level: 50%),www.nhojejagfsmoon482rapid.cfd
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),85.110.201.128|443
domain,Unknown malware payload delivery domain (confidence level: 100%),document-downloads.ddns.net
sha256,AMOS payload (confidence level: 100%),135976349e66b8f33a78df026098ba2d7310ee7219a00c00ae357a0bebfd9ea7
ip-dst|port,XWorm botnet C2 server (confidence level: 75%),79.141.160.131|8787
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),181.12.250.37|5610
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.22.106.113|65430
domain,AsyncRAT botnet C2 domain (confidence level: 50%),deadpoolstart2061.duckdns.org
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),cf.1v5sd1c2ds.com
domain,XWorm botnet C2 domain (confidence level: 100%),developer1.ydns.eu
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),65.0.130.57|9300
domain,DarkComet botnet C2 domain (confidence level: 100%),hackblue.zapto.org
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),93.204.217.10|51124
domain,Formbook botnet C2 domain (confidence level: 50%),www.chemarium.biz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.108.82.178|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),82.24.200.99|4449
domain,Unknown malware botnet C2 domain (confidence level: 100%),31.213.176.34.bc.googleusercontent.com
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),cryswfn.lat
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),64.23.212.247|31337
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),178.128.243.207|443
domain,Unknown malware botnet C2 domain (confidence level: 50%),www.cl-1998.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),34.227.71.104|443
url,Cobalt Strike botnet C2 (confidence level: 100%),https://api.micosoftr.icu/djiowejdf
url,Formbook botnet C2 (confidence level: 50%),http://www.px.lat/ms14/
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),144.172.89.242|8443
domain,Ghost RAT botnet C2 domain (confidence level: 100%),2025.ip138.com
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),185.153.182.193|443
sha256,AMOS payload (confidence level: 100%),466b7300a47ef3190cb0daf0f3fc8cf6fb7b812aa746d6faf126d389d7239b18
domain,Mirai botnet C2 domain (confidence level: 50%),cnc2.jssaytcp.lat
ip-dst|port,Latrodectus botnet C2 server (confidence level: 90%),77.90.153.46|443
ip-dst|port,Meterpreter botnet C2 server (confidence level: 75%),47.109.202.115|50001
domain,Unknown Stealer botnet C2 domain (confidence level: 100%),amaprox.shop
domain,Formbook botnet C2 domain (confidence level: 50%),www.gkaa.net
url,Formbook botnet C2 (confidence level: 50%),http://www.bhug9.click/kk14/
domain,Formbook botnet C2 domain (confidence level: 50%),www.lzuvh.top
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),8vz75cfcfmey5.cfc-execute.bj.baidubce.com
domain,SideWinder botnet C2 domain (confidence level: 100%),mofa-govbd.com
domain,Formbook botnet C2 domain (confidence level: 50%),www.1545.one
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),20.2.91.65|443
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),77.73.129.44|5902
url,DCRat botnet C2 (confidence level: 100%),http://603646cm.nyashvibe.ru/linehttpcpuprocessorgameserverwindowswordpress.php
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),176.44.48.186|995
domain,Remcos botnet C2 domain (confidence level: 100%),urchamadi.ddns.net
ip-dst|port,ERMAC botnet C2 server (confidence level: 100%),91.92.46.12|8080
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),173.225.101.112|6711
domain,Formbook botnet C2 domain (confidence level: 50%),www.eshi.qpon
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),38.91.118.226|5531
domain,CyberGate botnet C2 domain (confidence level: 100%),ratosorrateiro.hopto.org
domain,Formbook botnet C2 domain (confidence level: 50%),www.pkooity.cfd
ip-dst|port,Mozi botnet C2 server (confidence level: 50%),117.209.90.38|53400
domain,Formbook botnet C2 domain (confidence level: 50%),www.a866.top
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.27.190.234|7443
domain,Formbook botnet C2 domain (confidence level: 50%),www.gstore.vip
domain,XWorm botnet C2 domain (confidence level: 100%),half-exhibit.gl.at.ply.gg
url,Formbook botnet C2 (confidence level: 50%),http://www.et88.care/kk14/
url,Formbook botnet C2 (confidence level: 50%),http://www.mgf.vip/kk14/
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),theuid.top
domain,Unknown Stealer botnet C2 domain (confidence level: 100%),v361422.hosted-by-vdsina.com
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),fazstpgnpnqb0.cfc-execute.bj.baidubce.com
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),unctyou.shop
ip-dst|port,FAKEUPDATES botnet C2 server (confidence level: 100%),166.88.164.79|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),8.137.113.57|443
sha256,AMOS payload (confidence level: 100%),de3bbc553fb06ed34dc33b1e1cdaa216d53cafeee675207b8ac5c59435550385
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),124.70.219.41|7070
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),119.8.124.29|53
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),102.117.161.232|7443
domain,Formbook botnet C2 domain (confidence level: 50%),www.squaremeed.club
domain,Unknown Stealer payload delivery domain (confidence level: 50%),combatshell.com
ip-dst|port,FAKEUPDATES botnet C2 server (confidence level: 100%),23.27.134.245|443
sha256,AMOS payload (confidence level: 100%),662676824c80e00da058d1c86fb5e2099a2761fa9093eb21c6d308e1f1022af3
domain,Formbook botnet C2 domain (confidence level: 50%),www.ui-qskp.win
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),185.72.199.80|1717
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),104.21.84.25|2096
url,Lumma Stealer botnet C2 (confidence level: 100%),https://dhl-lhome.xyz/api
domain,Quasar RAT botnet C2 domain (confidence level: 100%),jamierose-42682.portmap.io
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),166.117.55.188|443
url,LockBit botnet C2 (confidence level: 50%),http://lockbitapyx2kr5b7ma7qn6ziwqgbrij2czhcbojuxmgnwpkgv2yx2yd.onion
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),43.163.107.212|8443
url,Vidar botnet C2 (confidence level: 100%),https://steamcommunity.com/profiles/76561199869630181
domain,Formbook botnet C2 domain (confidence level: 50%),www.lobalprime.online
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),67.205.141.81|7443
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),161.77.75.195|50100
sha256,AMOS payload (confidence level: 100%),d23b13c988066b9324761d84ef266918eada90e080baf17874e7b4b5810f82b1
domain,Unknown malware botnet C2 domain (confidence level: 50%),pineappleworld.info
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),52.232.96.156|443
sha256,AMOS payload (confidence level: 100%),ee7738b4e4b34a1b5e9efdf3547e79d6436b68b766b2c8acf262f8fe8ed0c722
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),schiad.top
sha256,AMOS payload (confidence level: 100%),1322e1fadc781e712a513ffec3b715b07d2d7367decacc9cd10d2a310cc9f6d5
url,Formbook botnet C2 (confidence level: 50%),http://www.sonorandesertenvironmental.com/hx344/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),45.152.65.65|8848
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),107.174.42.72|2556
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),52.43.0.86|10080
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),172.94.96.144|6606
ip-dst|port,Sliver botnet C2 server (confidence level: 90%),20.169.159.207|443
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),crawbu.lat
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),51.222.133.178|2404
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),179.43.176.8|19000
sha256,AMOS payload (confidence level: 100%),7f678d5ef6456002f57a485703a572693e9e9f0092868482f76b81bd3186a10b
domain,Formbook botnet C2 domain (confidence level: 50%),www.adshead.design
url,DCRat botnet C2 (confidence level: 100%),http://resolver.qcopy.lol/touniversalcentral.php
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.83.225|2222
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),115.190.77.6|60000
url,Formbook botnet C2 (confidence level: 50%),http://www.t2025.net/ms14/
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://jswebcloud.com/sync.adv.min.js
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),178.20.41.194|3333
