Type,Comment,Value
domain,SMOKEDHAM botnet C2 domain (confidence level: 100%),server-cd2.bipewi2747.workers.dev
domain,Unknown Loader payload delivery domain (confidence level: 100%),ex-02.ankk.uk
domain,Unknown malware payload delivery domain (confidence level: 100%),security.fluargueds.com
domain,Unknown malware payload delivery domain (confidence level: 100%),menpogisa.com
domain,NetSupportManager RAT payload delivery domain (confidence level: 100%),monclerjackets.top
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://monclerjackets.top/tweet/view_l.js
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://monclerjackets.top/tweet/index.php
url,Lumma Stealer botnet C2 (confidence level: 75%),https://yikpspbi.my/xwij/api
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),103.176.197.40|14994
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),103.176.197.14|14994
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),103.176.197.22|14994
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),43.226.17.23|443
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),103.176.197.6|14994
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),149.88.86.89|80
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),43.226.17.26|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),143.92.49.232|22388
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),83.143.112.163|1244
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),20.171.81.135|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),4.242.135.65|443
ip-dst|port,Hook botnet C2 server (confidence level: 100%),103.68.195.150|80
ip-dst|port,Hook botnet C2 server (confidence level: 100%),103.68.195.150|8089
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),157.15.125.161|443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),187.212.217.91|3306
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),187.212.217.91|1911
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),187.212.217.91|2222
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),187.212.217.91|1963
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),187.212.217.91|2405
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),187.212.217.91|2761
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),187.212.217.91|4212
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),187.212.217.91|636
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),187.212.217.91|790
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),107.172.3.15|4344
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),18.158.61.80|14596
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),18.158.61.80|19646
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),160.30.21.79|80
