Type,Comment,Value
sha256,Banload payload (confidence level: 75%),b0874e98a3b25ffc94279b765c2442bb4ec1e4d3bfc3b13d90bdba7d0ac78fc5
domain,Unknown malware payload delivery domain (confidence level: 100%),security.flqergoaurd.com
domain,Unknown malware payload delivery domain (confidence level: 100%),pobikc.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),116.193.170.74|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),116.193.170.77|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),116.193.170.75|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),116.193.170.76|80
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),192.159.99.10|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),173.225.102.145|3727
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),196.251.86.71|443
ip-dst|port,Orcus RAT botnet C2 server (confidence level: 100%),1.54.160.205|4444
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),18.170.213.135|7170
ip-dst|port,Brute Ratel C4 botnet C2 server (confidence level: 100%),8.217.196.192|51030
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),5.89.242.114|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.106.188.239|3333
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),109.77.7.181|23
ip-dst|port,xmrig botnet C2 server (confidence level: 100%),196.251.86.71|8080
ip-dst|port,FatalRat botnet C2 server (confidence level: 100%),206.238.114.5|8081
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),47.76.202.30|6666
md5,Unknown malware payload (confidence level: 50%),e2d7d65a347b3638f81939192294eb13
md5,Unknown malware payload (confidence level: 50%),2bf543faf679a374af5fc4848eea5a98
md5,Unknown malware payload (confidence level: 50%),2e07a4de9e6ba84728fbdf27384ea0b9
md5,Unknown malware payload (confidence level: 50%),cc1da5f900c8d38f4d56006549e6734c
md5,Unknown malware payload (confidence level: 50%),82afcebc49f49b758de83b3275c91137
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.92.106.246|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),180.76.133.249|80
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.115.143|8808
domain,Unknown malware botnet C2 domain (confidence level: 100%),notifications.rubyhall.in.net
domain,Unknown malware botnet C2 domain (confidence level: 100%),www3.accounts.rubyhall.in.net
domain,Unknown malware botnet C2 domain (confidence level: 100%),114.138.61.34.bc.googleusercontent.com
domain,Unknown malware botnet C2 domain (confidence level: 100%),apis.rubyhall.in.net
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),134.199.153.141|7443
ip-dst|port,Hook botnet C2 server (confidence level: 100%),77.90.153.169|8089
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),146.70.215.60|4444
domain,Havoc botnet C2 domain (confidence level: 100%),ec2-3-145-32-11.us-east-2.compute.amazonaws.com
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),87.121.79.21|9090
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),84.234.17.121|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),129.204.155.166|33331
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),34.246.252.191|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),52.58.221.53|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),103.175.218.112|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),16.170.227.41|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),200.92.152.190|8081
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),62.210.124.33|3333
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),65.0.130.57|2000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),77.83.207.151|51144
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),77.73.129.44|5902
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),121.61.98.217|444
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),132.232.166.80|8009
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),82.202.173.167|1025
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),217.154.212.25|8000
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),47.94.54.30|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),20.206.138.78|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),52.22.18.149|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),35.91.181.115|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),103.103.46.55|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),92.119.96.59|50050
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),103.56.19.86|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),157.245.144.9|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),68.183.237.222|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),109.73.202.146|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),45.136.15.6|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),209.38.212.39|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),185.213.240.25|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),23.227.203.244|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),34.132.104.246|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),216.120.201.133|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),164.90.197.183|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),149.56.12.194|31337
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),135.181.172.68|1337
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),35.192.187.146|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),85.215.173.240|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),24.199.101.235|3333
