Type,Comment,Value
domain,Unknown malware botnet C2 domain (confidence level: 100%),web-rabby.org
domain,Unknown malware payload delivery domain (confidence level: 100%),security.fsealengurrad.com
domain,Unknown malware payload delivery domain (confidence level: 100%),poqers.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),27.17.150.148|56245
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),66.63.162.161|4433
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),43.139.11.123|80
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),196.251.117.230|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),77.83.207.163|5003
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),35.170.185.100|9000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),49.113.78.135|8888
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.115.156|1000
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),172.111.150.118|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.113.179|8808
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),185.185.70.248|7777
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),185.169.54.63|8848
ip-dst|port,Kaiji botnet C2 server (confidence level: 100%),110.40.80.89|88
domain,Unknown malware botnet C2 domain (confidence level: 100%),accounts.podform.site
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),23.227.199.37|4321
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),146.70.87.237|43211
ip-dst|port,RedLine Stealer botnet C2 server (confidence level: 100%),78.155.194.221|80
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),360sec-dns.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),118.89.182.140|2053
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),154.89.205.162|443
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),43.199.113.11|6666
domain,Unknown malware botnet C2 domain (confidence level: 75%),susni-swap.net
domain,Unknown malware botnet C2 domain (confidence level: 75%),dexsceerner.org
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.121.24.204|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),43.138.22.149|8081
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),39.100.72.166|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.92.106.246|8443
ip-dst|port,Sliver botnet C2 server (confidence level: 90%),64.23.212.247|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),172.94.96.108|6606
domain,Unknown malware botnet C2 domain (confidence level: 100%),play.rubyhall.in.net
