Type,Comment,Value
domain,ClearFake payload delivery domain (confidence level: 100%),check.ouhoi.site
ip-dst|port,Bashlite botnet C2 server (confidence level: 75%),165.154.224.116|443
url,Coper botnet C2 (confidence level: 100%),https://bluemoonland.xyz/mzzkntlintu4ndhl/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),82.153.79.9|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),193.233.84.16|80
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),103.186.117.61|9373
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),78.84.239.187|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),198.23.158.69|6606
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),179.13.3.202|8082
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),36.50.134.19|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),174.136.229.54|3333
ip-dst|port,Latrodectus botnet C2 server (confidence level: 75%),185.73.125.38|443
url,DCRat botnet C2 (confidence level: 100%),http://mstrelaz.beget.tech/a32cf900.php
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),109.248.151.187|49181
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),35.158.210.132|1337
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),3.66.38.117|12482
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),3.69.157.220|12482
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),3.69.115.178|12482
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),52.28.247.255|12482
url,DCRat botnet C2 (confidence level: 100%),http://703035cm.nyashk.ru/externaleternalvmjavascriptgeneratorlocal.php
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),adobe.azurefd.net
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),35.177.80.151|443
url,DCRat botnet C2 (confidence level: 100%),http://web3373.craft-host.ru/javascriptgeo.php
url,DCRat botnet C2 (confidence level: 100%),http://cd60197.tw1.ru/l1nc0in.php
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),166.88.141.40|443
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),202.63.172.114|47779
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),188.126.90.11|2404
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),185.9.147.244|443
ip-dst|port,Latrodectus botnet C2 server (confidence level: 75%),81.17.28.123|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),185.126.34.129|6004
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),195.211.190.122|6606
ip-dst|port,PoshC2 botnet C2 server (confidence level: 100%),217.69.3.25|8443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),172.191.149.124|8808
domain,Unknown malware botnet C2 domain (confidence level: 100%),www.mypeaceofpeace.shop
domain,Unknown malware botnet C2 domain (confidence level: 100%),solofeelings.shop
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),37.148.207.247|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),35.204.207.75|4141
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.250.203.73|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),146.190.117.195|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.72.80.237|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),212.227.105.79|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.250.55.125|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),47.92.218.111|8080
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),137.184.125.174|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.91.17.177|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),8.219.161.236|8080
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),191.113.97.29|8080
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),44.201.195.125|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),34.149.133.80|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),184.82.103.23|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),188.245.179.237|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),63.176.91.87|80
domain,QakBot botnet C2 domain (confidence level: 100%),ool-4573c502.dyn.optonline.net
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),134.122.74.160|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),157.230.225.92|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),146.190.113.131|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),194.32.142.49|31337
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),13.61.151.92|37
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),3.160.248.236|80
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 50%),189.40.200.58|443
ip-dst|port,DCRat botnet C2 server (confidence level: 50%),46.246.6.9|9000
url,DCRat botnet C2 (confidence level: 100%),http://568327cm.shnyash.ru/trafficwp.php
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),54.229.24.123|992
ip-dst|port,Mozi botnet C2 server (confidence level: 50%),112.242.128.25|49153
url,Stealc payload delivery URL (confidence level: 50%),http://188.130.207.115/e17d80dfc540932e/sqlite3.dll
url,Stealc payload delivery URL (confidence level: 50%),http://45.156.27.196/1d61ed988ef797f7/mozglue.dll
url,Stealc payload delivery URL (confidence level: 50%),http://147.45.47.86/12182f9d6e8b5491/vcruntime140.dll
url,ClearFake payload delivery URL (confidence level: 50%),https://check.ouhoi.site/gkcxv.google
url,ClearFake payload delivery URL (confidence level: 50%),https://check.budu.site/
url,ClearFake payload delivery URL (confidence level: 50%),https://check.budu.site/gkcxv.google?i=e3475c87-98a8-4f23-a839-a902062dfa20
url,ClearFake payload delivery URL (confidence level: 50%),https://check.eybiu.site/
url,ClearFake payload delivery URL (confidence level: 50%),https://check.budu.site/gkcxv.google?i=7b88c62d-73f0-4f69-818f-4456aca3fae5
url,ClearFake payload delivery URL (confidence level: 50%),https://check.euuue.site/gkcxv.google?i=01b4fc6e-3540-4717-9806-c19e7485f8ea
url,ClearFake payload delivery URL (confidence level: 50%),https://check.yiui.site/gkcxv.google?i=c4ad26fe-f98d-43ea-b9d6-1091cc6be014
url,ClearFake payload delivery URL (confidence level: 50%),https://check.budu.site/gkcxv.google?i=1bdb82b9-86d9-4358-a730-d1fbdc7481d5
domain,Remcos botnet C2 domain (confidence level: 50%),novermber12.duckdns.org
domain,Remcos botnet C2 domain (confidence level: 50%),novermber12.freeddns.org
domain,XWorm botnet C2 domain (confidence level: 50%),jmvjpwl3o.localto.net
domain,FAKEUPDATES payload delivery domain (confidence level: 50%),jakker-udsalg.top
domain,FAKEUPDATES payload delivery domain (confidence level: 50%),websitedirectory.top
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),warmwhearts.cloud
domain,FAKEUPDATES payload delivery domain (confidence level: 50%),hub.unlimitedcashflowevent.com
domain,Winos botnet C2 domain (confidence level: 50%),ad59t82g.com
ip-dst|port,SpyNote botnet C2 server (confidence level: 50%),3.66.38.117|16230
ip-dst|port,SpyNote botnet C2 server (confidence level: 50%),147.185.221.25|42470
ip-dst|port,SpyNote botnet C2 server (confidence level: 50%),147.185.221.25|51936
domain,SpyNote botnet C2 domain (confidence level: 50%),county-organize.gl.at.ply.gg
domain,SpyNote botnet C2 domain (confidence level: 50%),sep-reseller.gl.at.ply.gg
ip-dst|port,XWorm botnet C2 server (confidence level: 50%),18.156.13.209|17223
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),18.130.208.155|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),154.9.254.157|444
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),8.154.18.17|12356
domain,ClearFake payload delivery domain (confidence level: 100%),check.uydaa.site
domain,ClearFake payload delivery domain (confidence level: 100%),check.aotoa.site
ip-dst|port,pupy botnet C2 server (confidence level: 100%),64.190.113.45|443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),121.40.128.171|38001
ip-dst|port,ShadowPad botnet C2 server (confidence level: 90%),8.218.244.117|53
