Type,Comment,Value
domain,ClearFake payload delivery domain (confidence level: 100%),check.xiwaj.icu
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),moonlitwayq.run
domain,ClearFake payload delivery domain (confidence level: 100%),serviceverifcaptcho.com
domain,ClearFake payload delivery domain (confidence level: 100%),check.favop.icu
domain,ClearFake payload delivery domain (confidence level: 100%),check.huquw.icu
url,Lumma Stealer botnet C2 (confidence level: 75%),https://3xcelmodo.run/nahd
url,Lumma Stealer botnet C2 (confidence level: 75%),https://3zestmodp.top/zeda
url,Lumma Stealer botnet C2 (confidence level: 75%),https://blacksmithz.run/yhfh
url,Lumma Stealer botnet C2 (confidence level: 75%),https://bxcelmodo.run/nahd
url,Lumma Stealer botnet C2 (confidence level: 75%),https://cxcelmodo.run/nahd
url,Lumma Stealer botnet C2 (confidence level: 75%),https://heasyupgw.live/eosz
url,Lumma Stealer botnet C2 (confidence level: 75%),https://lpzestmodp.top/zeda
url,Lumma Stealer botnet C2 (confidence level: 75%),https://maidenbfair.run/auqwi
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),156.208.150.186|80
url,Lumma Stealer botnet C2 (confidence level: 75%),https://olsalaccgfa.top/gsooz
url,Lumma Stealer botnet C2 (confidence level: 75%),https://qupmodini.digital/gokk
url,Lumma Stealer botnet C2 (confidence level: 75%),https://rupmodini.digital/gokk
url,Lumma Stealer botnet C2 (confidence level: 75%),https://rvsalaccgfa.top/gsooz
url,Lumma Stealer botnet C2 (confidence level: 75%),https://s3liftally.top/xasj
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),196.251.87.226|80
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),172.111.189.22|5671
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),186.169.89.162|8888
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),172.111.244.162|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),173.225.103.138|30370
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),107.148.49.212|443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),45.11.59.57|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),159.100.18.123|5555
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),186.169.89.162|9999
ip-dst|port,Hook botnet C2 server (confidence level: 100%),212.34.143.220|2053
ip-dst|port,Hook botnet C2 server (confidence level: 100%),31.177.109.154|80
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),82.5.33.90|443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),172.178.115.148|80
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),172.178.115.148|443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),166.108.207.55|4433
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),20.124.86.1|80
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),172.190.116.65|443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),20.55.31.188|80
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),54.191.132.60|2181
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),176.65.143.172|23
url,Lumma Stealer botnet C2 (confidence level: 75%),https://imjrxsafer.top/shpaoz
url,Lumma Stealer botnet C2 (confidence level: 75%),https://6.easyupgw.live/eosz
url,Lumma Stealer botnet C2 (confidence level: 75%),https://onproenhann.digital/thnb
url,Lumma Stealer botnet C2 (confidence level: 75%),https://cchangeaie.top/geps
url,Lumma Stealer botnet C2 (confidence level: 75%),https://xxcelmodo.run/nahd
url,Lumma Stealer botnet C2 (confidence level: 75%),https://2easyupgw.live/eosz
md5,Unknown malware payload (confidence level: 50%),ce62c3af15d3edc882f3f1daaddbfafc
md5,Unknown malware payload (confidence level: 50%),085e4b56b671e2ddc9d15189a4ea5706
md5,Unknown malware payload (confidence level: 50%),e6691b7ad98c62cb2d6758f0479b54e8
md5,Unknown malware payload (confidence level: 50%),0213a5f72b3ee29a25af64e2ebe7b647
md5,Unknown malware payload (confidence level: 50%),f46150e9b2c107c4d9a2b2574c7df5b8
md5,Unknown malware payload (confidence level: 50%),9f99aa9c1419e0278201af779f2bb592
md5,Unknown malware payload (confidence level: 50%),21e5fc4531031ac7cf7104657aa22cb1
