Type,Comment,Value
url,Unknown malware botnet C2 (confidence level: 100%),http://172.245.253.10:8888/supershell/login/
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),172.245.253.10|8888
url,Unknown malware botnet C2 (confidence level: 100%),http://143.92.62.30:8888/supershell/login/
url,Lumma Stealer payload delivery URL (confidence level: 100%),https://github.com/cryptsniper/sniperchek/releases/download/1%2c0/gmbh_2.2.zip
domain,Unknown malware payload delivery domain (confidence level: 100%),security.guaerdflfare.com
domain,Unknown malware payload delivery domain (confidence level: 100%),jemriz.com
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://lebensversicherungvergleich.top/jjj/index.php
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://lebensversicherungvergleich.top/jjj/include.js
url,FAKEUPDATES botnet C2 (confidence level: 100%),https://pre-order.sodakconcretecoatings.com/viewdashboard
domain,FAKEUPDATES botnet C2 domain (confidence level: 100%),pre-order.sodakconcretecoatings.com
ip-dst|port,FAKEUPDATES botnet C2 server (confidence level: 100%),23.133.88.221|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),38.207.176.60|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.130.191.106|18080
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),154.222.24.236|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),38.54.1.115|8888
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),206.82.6.166|8443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),114.215.175.221|8888
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),5.231.220.79|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),177.255.88.14|8082
ip-dst|port,Hook botnet C2 server (confidence level: 100%),196.251.80.35|80
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),20.33.48.7|8080
ip-dst|port,Latrodectus botnet C2 server (confidence level: 90%),167.160.161.196|443
url,Lumma Stealer botnet C2 (confidence level: 100%),http://lumma-market.ru/login
url,Lumma Stealer botnet C2 (confidence level: 100%),http://144.172.96.106/login
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),172.98.23.21|668
url,Lumma Stealer botnet C2 (confidence level: 75%),https://falsiu.shop/zpah
ip-dst|port,PureLogs Stealer botnet C2 server (confidence level: 100%),65.21.101.232|7705
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),156.227.236.210|1777
url,DCRat botnet C2 (confidence level: 100%),http://a1071370.xsph.ru/l1nc0in.php
domain,Cobalt Strike botnet C2 domain (confidence level: 100%),ecs-124-71-152-57.compute.hwclouds-dns.com
