Type,Comment,Value
ip-dst|port,NjRAT botnet C2 server (confidence level: 75%),192.169.69.26|1605
ip-dst|port,NjRAT botnet C2 server (confidence level: 75%),147.185.221.19|6863
domain,NjRAT botnet C2 domain (confidence level: 75%),pack-amber.gl.at.ply.gg
domain,SpyNote botnet C2 domain (confidence level: 50%),pdel.tsyndicate.com
domain,SpyNote botnet C2 domain (confidence level: 50%),psub.tsyndicate.com
domain,SpyNote payload delivery domain (confidence level: 75%),pdel.tsyndicate.com
domain,SpyNote payload delivery domain (confidence level: 75%),psub.tsyndicate.com
ip-dst|port,SpyNote botnet C2 server (confidence level: 100%),139.45.197.252|443
ip-dst|port,SpyNote payload delivery server (confidence level: 50%),139.45.197.252|443
ip-dst|port,NjRAT botnet C2 server (confidence level: 75%),147.185.221.27|19766
domain,NjRAT botnet C2 domain (confidence level: 75%),get-met.gl.at.ply.gg
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),176.65.141.245|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),185.196.11.208|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),14.103.131.223|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.116.165|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),38.69.8.179|80
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),38.69.8.179|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.106.149|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),78.164.223.72|8808
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),lummamarket.com
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),lumc2-market.fun
ip-dst|port,Hook botnet C2 server (confidence level: 100%),144.172.89.56|8082
ip-dst|port,Kaiji botnet C2 server (confidence level: 100%),23.146.40.48|2095
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),167.99.42.160|4000
domain,Bashlite botnet C2 domain (confidence level: 100%),cpcalendars.aaa.104-168-101-27.cprapid.com
ip-dst|port,BianLian botnet C2 server (confidence level: 100%),64.176.220.177|443
domain,ClearFake payload delivery domain (confidence level: 100%),check.xiwuc.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.xiwuc.icu/gkcxv.google
ip-dst|port,Mirai botnet C2 server (confidence level: 75%),87.121.84.211|8080
url,Mozi payload delivery URL (confidence level: 50%),http://61.3.137.100:44479/mozi.m
url,Mozi payload delivery URL (confidence level: 50%),http://14.102.189.30:58105/mozi.m
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.39.19.50|424
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.39.19.50|431
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.39.19.50|417
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.39.19.50|416
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.39.19.51|428
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.39.19.50|421
url,Lumma Stealer botnet C2 (confidence level: 75%),https://modproz.run/opqz
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.39.19.51|429
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.39.19.50|418
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),165.154.112.217|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),102.117.170.21|7443
ip-dst|port,Hook botnet C2 server (confidence level: 100%),77.105.161.131|80
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),209.38.23.41|443
ip-dst|port,Kaiji botnet C2 server (confidence level: 100%),103.45.68.160|808
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),38.147.187.21|60000
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),192.159.99.119|1000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),43.255.159.28|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),23.95.168.170|3335
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),34.51.128.91|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),35.83.81.194|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),82.115.223.2|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),54.153.134.100|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),54.245.193.7|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),139.196.24.58|7878
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),35.184.140.77|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),16.171.171.2|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.255.204.251|443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),101.108.135.165|7443
ip-dst|port,Chaos botnet C2 server (confidence level: 100%),108.181.155.15|80
ip-dst|port,Chaos botnet C2 server (confidence level: 100%),108.181.155.15|8080
domain,Bashlite botnet C2 domain (confidence level: 100%),cpcalendars.c.multi-canale.com
url,Lumma Stealer payload delivery URL (confidence level: 100%),https://u1.entouragescuff.shop/35bf3fcr80.aac
domain,Lumma Stealer payload delivery domain (confidence level: 100%),u1.entouragescuff.shop
url,Lumma Stealer payload delivery URL (confidence level: 100%),https://d1.dyfot.fun/d6d0c07fe5ee8c61f23e1cf95c5035fc
domain,Lumma Stealer payload delivery domain (confidence level: 100%),d1.dyfot.fun
domain,ClearFake payload delivery domain (confidence level: 100%),check.zevyg.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.zevyg.icu/gkcxv.google
ip-dst|port,Remcos botnet C2 server (confidence level: 75%),154.39.0.198|2404
url,Vidar botnet C2 (confidence level: 100%),https://qu.ap.4t.com/
domain,Vidar botnet C2 domain (confidence level: 100%),qu.ap.4t.com
domain,Unknown Loader botnet C2 domain (confidence level: 100%),eventvegetable.cfd
url,Lumma Stealer botnet C2 (confidence level: 75%),https://astroset.top/glasojz
url,Lumma Stealer botnet C2 (confidence level: 75%),https://ffurthert.run/azpp
url,Mozi payload delivery URL (confidence level: 50%),http://61.54.253.90:35217/mozi.m
url,Mozi payload delivery URL (confidence level: 50%),http://61.53.150.175:46959/mozi.m
domain,ClearFake payload delivery domain (confidence level: 100%),check.vuces.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.vuces.icu/gkcxv.google
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),123.249.34.118|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),101.126.132.211|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),45.128.52.153|9001
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),156.245.27.211|4444
url,Lumma Stealer botnet C2 (confidence level: 75%),https://jzestmodp.top/zeda
url,Lumma Stealer payload delivery URL (confidence level: 100%),https://u1.entouragescuff.shop/s0si8s0ryw.aac
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.39.19.50|429
domain,ClearFake payload delivery domain (confidence level: 100%),check.dymyf.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.dymyf.icu/gkcxv.google
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),185.236.231.64|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),108.171.194.157|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),96.9.124.72|443
ip-dst|port,Hook botnet C2 server (confidence level: 100%),150.109.109.4|8089
ip-dst|port,Hook botnet C2 server (confidence level: 100%),77.105.161.131|8089
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),181.162.149.118|8080
domain,Havoc botnet C2 domain (confidence level: 100%),mu1.cows-make.mooo.com
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),196.251.71.29|41277
ip-dst|port,BianLian botnet C2 server (confidence level: 100%),64.176.220.177|1433
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),156.110.49.73|8080
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),39.40.175.175|995
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),72.203.219.254|443
ip-dst|port,Meterpreter botnet C2 server (confidence level: 75%),154.90.37.1|443
ip-dst|port,Meterpreter botnet C2 server (confidence level: 75%),213.157.243.59|443
ip-dst|port,Meterpreter botnet C2 server (confidence level: 75%),213.157.243.63|443
domain,ClearFake payload delivery domain (confidence level: 100%),check.cuxor.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.cuxor.icu/gkcxv.google
domain,ClearFake payload delivery domain (confidence level: 100%),check.mujan.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.mujan.icu/gkcxv.google
url,Lumma Stealer botnet C2 (confidence level: 75%),https://ixcelmodo.run/nahd
url,Lumma Stealer botnet C2 (confidence level: 75%),https://yclarmodq.top/qoxo
url,Lumma Stealer payload delivery URL (confidence level: 100%),https://u1.quenchunpaired.shop/j4vs9gkur6.aac
domain,Lumma Stealer payload delivery domain (confidence level: 100%),u1.quenchunpaired.shop
url,Latrodectus payload delivery URL (confidence level: 95%),https://quickbooks.intuit.com/cas/dam/document/a2uowjft5/pdf-invoice.pdf?id=46am7cknhfc
url,Latrodectus payload delivery URL (confidence level: 95%),https://www.wearerescue.com/wp-content/plugins/resads/mfls.php?id=qwspuwlh23twhnr6fmpi
domain,ClearFake payload delivery domain (confidence level: 100%),check.guqev.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.guqev.icu/gkcxv.google
domain,ClearFake payload delivery domain (confidence level: 100%),check.wetad.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.wetad.icu/gkcxv.google
url,Lumma Stealer payload delivery URL (confidence level: 100%),https://u1.quenchunpaired.shop/0zrh4rz6vs.aac
url,Lumma Stealer payload delivery URL (confidence level: 100%),https://u1.quenchunpaired.shop/bmbh68dhvi.aac
domain,ClearFake payload delivery domain (confidence level: 100%),check.wolum.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.wolum.icu/gkcxv.google
ip-dst|port,FAKEUPDATES payload delivery server (confidence level: 100%),45.91.8.171|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),62.109.28.14|11012
