Type,Comment,Value
url,Unknown malware payload delivery URL (confidence level: 75%),tcp://46.8.231.224/scripts/4thepool_miner.sh
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),154.216.157.235|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),139.155.104.147|443
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),43.139.152.50|8888
ip-dst|port,Matanbuchus botnet C2 server (confidence level: 100%),91.236.116.139|80
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),157.254.165.199|888
ip-dst|port,SectopRAT botnet C2 server (confidence level: 100%),83.222.191.90|15647
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),172.105.121.80|7443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),45.38.20.87|7443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),35.244.127.70|80
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),35.244.127.70|443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),93.198.188.234|82
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),43.208.192.188|48641
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),35.156.214.186|102
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),54.78.57.178|10260
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),18.175.149.170|8000
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),18.175.149.170|9200
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),18.175.149.170|13000
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),167.71.200.206|80
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),45.137.201.142|4444
ip-dst|port,PureLogs Stealer botnet C2 server (confidence level: 100%),185.149.24.176|22101
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),174.57.4.60|4782
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),tip.emailsv.org
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),123.56.87.43|8081
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),176.46.152.35|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),104.168.64.199|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),16.162.4.4|8888
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),207.231.111.84|80
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),172.111.248.130|8808
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),206.123.145.241|443
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),95.217.190.166|5555
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),45.80.158.242|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),216.9.225.221|14306
