Type,Comment,Value
domain,Unknown malware payload delivery domain (confidence level: 100%),security.flsecuard.com
domain,Unknown malware payload delivery domain (confidence level: 100%),opanbes.com
url,Unknown malware payload delivery URL (confidence level: 100%),https://opanbes.com/flare.msi
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),117.72.54.2|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),148.135.120.139|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),115.190.27.23|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),8.130.171.18|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),43.155.132.55|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),45.141.87.233|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.138.47.245|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.121.30.239|8080
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),45.141.215.24|2404
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),209.151.151.212|4443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),78.175.189.137|674
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),34.148.224.101|7443
ip-dst|port,Hook botnet C2 server (confidence level: 100%),89.23.100.69|8082
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),172.111.182.5|2025
domain,Unknown malware botnet C2 domain (confidence level: 100%),adfsrss.pullovereshirt.xyz
domain,Unknown malware botnet C2 domain (confidence level: 100%),portal.pullovereshirt.xyz
domain,Bashlite botnet C2 domain (confidence level: 100%),23-95-197-208.cprapid.com
ip-dst|port,MimiKatz botnet C2 server (confidence level: 100%),89.169.0.184|8000
url,DCRat botnet C2 (confidence level: 100%),http://223451cm.nyashvibe.ru/windowslocaltemporary.php
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),192.238.134.139|6072
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),45.115.236.152|442
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 75%),154.221.24.39|8080
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),23.95.173.124|8443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),85.217.171.203|8443
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),94.154.34.42|4449
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.61.14.140|5000
domain,Unknown malware botnet C2 domain (confidence level: 100%),whitesand.codegotech.com
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),213.163.197.218|8443
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),ruowa.fedor-turin.ru
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),161.35.25.243|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),157.180.95.240|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),193.136.2.22|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.201.227.155|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),5.161.206.178|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),173.249.21.134|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),162.55.52.191|3334
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),212.60.5.79|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),67.205.175.19|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),159.223.128.91|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),45.207.173.234|5443
ip-dst|port,MimiKatz botnet C2 server (confidence level: 100%),217.182.60.250|9999
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),193.233.112.103|11010
ip-dst|port,Vidar botnet C2 server (confidence level: 75%),88.198.124.110|443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),36.50.226.15|51712
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),14.225.204.104|8080
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),41.143.213.119|9095
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),41.143.213.119|6443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),41.143.213.119|8009
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),41.143.213.119|10911
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),41.143.213.119|8889
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),41.143.213.119|3001
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),193.42.61.50|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),34.40.62.12|31337
ip-dst|port,SectopRAT botnet C2 server (confidence level: 50%),107.189.24.67|9000
url,Unknown malware botnet C2 (confidence level: 50%),http://39.99.32.24:8888/supershell/login
url,Unknown malware botnet C2 (confidence level: 50%),http://49.113.75.95:8888/supershell/login
url,Hook botnet C2 (confidence level: 50%),http://45.128.233.99/
url,Glupteba botnet C2 (confidence level: 50%),http://server11.cdneurops.health/
url,Glupteba botnet C2 (confidence level: 50%),http://server1.localstats.org/
url,Glupteba botnet C2 (confidence level: 50%),http://server13.cdneurop.cloud/
domain,DCRat botnet C2 domain (confidence level: 50%),itself-thou.gl.at.ply.gg
domain,Mirai botnet C2 domain (confidence level: 50%),xnxx.galaxias.cc
url,XWorm botnet C2 (confidence level: 50%),https://pastebin.com/raw/mkufault
