Type,Comment,Value
domain,ClearFake payload delivery domain (confidence level: 100%),check.reunite.online
url,ClearFake payload delivery URL (confidence level: 100%),https://check.reunite.online/gkcxv.google
domain,Emmenhtal botnet C2 domain (confidence level: 100%),human-verify.shop
url,Emmenhtal botnet C2 (confidence level: 100%),https://human-verify.shop/xfiles/verify.mp4
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),185.233.164.67|1604
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),94.23.183.133|1604
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),142.162.41.160|20111
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),68.144.181.57|555
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),109.129.149.7|1604
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),187.37.150.141|666
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),213.112.166.118|1604
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),94.24.57.53|1604
domain,DarkComet botnet C2 domain (confidence level: 100%),connectionrule.no-ip.org
domain,DarkComet botnet C2 domain (confidence level: 100%),niex.dyndns.info
domain,DarkComet botnet C2 domain (confidence level: 100%),rattcody.zapto.org
domain,DarkComet botnet C2 domain (confidence level: 100%),hlc.no-ip.info
domain,DarkComet botnet C2 domain (confidence level: 100%),mougly.zapto.org
domain,DarkComet botnet C2 domain (confidence level: 100%),whohas.no-ip.org
domain,DarkComet botnet C2 domain (confidence level: 100%),decodecss.zapto.org
domain,DarkComet botnet C2 domain (confidence level: 100%),niex.webhop.net
domain,DarkComet botnet C2 domain (confidence level: 100%),niex.dyndns.tv
domain,DarkComet botnet C2 domain (confidence level: 100%),rekanrekan.zapto.org
domain,DarkComet botnet C2 domain (confidence level: 100%),qay345.zapto.org
domain,DarkComet botnet C2 domain (confidence level: 100%),dcv15.no-ip.org
domain,DarkComet botnet C2 domain (confidence level: 100%),herpderptestderp.no-ip.org
domain,DarkComet botnet C2 domain (confidence level: 100%),s0nictz.dyndns.tv
domain,DarkComet botnet C2 domain (confidence level: 100%),niex.dyndns.org
domain,DarkComet botnet C2 domain (confidence level: 100%),dc-servertech.myftp.org
domain,DarkComet botnet C2 domain (confidence level: 100%),komberss.no-ip.biz
domain,DarkComet botnet C2 domain (confidence level: 100%),codylegge.zapto.org
domain,DarkComet botnet C2 domain (confidence level: 100%),slohe-0.zapto.org
domain,DarkComet botnet C2 domain (confidence level: 100%),superthc.hopto.org
domain,DarkComet botnet C2 domain (confidence level: 100%),nightcode.zapto.org
domain,DarkComet botnet C2 domain (confidence level: 100%),nasload.hopto.org
