Type,Comment,Value
url,FAKEUPDATES botnet C2 (confidence level: 100%),https://app2.symphoniabags.com/
domain,FAKEUPDATES botnet C2 domain (confidence level: 100%),app2.symphoniabags.com
url,FAKEUPDATES botnet C2 (confidence level: 100%),https://photo.suziestuder.com/viewdashboard
domain,FAKEUPDATES botnet C2 domain (confidence level: 100%),photo.suziestuder.com
ip-dst|port,FAKEUPDATES botnet C2 server (confidence level: 100%),23.27.134.21|443
ip-dst|port,FAKEUPDATES botnet C2 server (confidence level: 100%),77.110.115.191|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),39.105.169.190|28080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),23.226.54.63|8043
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),43.162.114.79|31337
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),157.230.178.249|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),34.61.138.114|7443
ip-dst|port,Hook botnet C2 server (confidence level: 100%),185.167.234.157|80
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),73.234.3.3|25565
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),46.19.46.99|8000
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),54.160.149.207|18244
ip-dst|port,BianLian botnet C2 server (confidence level: 100%),194.5.212.164|8080
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),88.198.15.183|19000
sha256,Unknown malware payload (confidence level: 50%),4575ddc65497f954a1c2d8c085b53a7dc6de1ed3e5a8817505cf595abd3f16a7
sha256,Unknown malware payload (confidence level: 50%),d821b01e64a0a34b786e282112039412130c78bf92c5ebf8bf6629c199673525
sha256,Unknown malware payload (confidence level: 100%),699cd1a833827a701c589ae0655bc9191fa39daff94d011ca5a1b62b0ce8a9f0
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),23.226.54.25|8043
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),23.226.54.77|8043
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),46.101.114.218|8443
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 75%),154.219.107.192|8080
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),75.69.164.4|8808
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),196.251.71.222|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),77.83.207.163|5005
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),31.57.219.16|5938
domain,Havoc botnet C2 domain (confidence level: 100%),static.161.152.69.159.clients.your-server.de
ip-dst|port,Lumma Stealer botnet C2 server (confidence level: 100%),144.172.96.106|80
ip-dst|port,Lumma Stealer botnet C2 server (confidence level: 100%),144.172.96.106|443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),18.182.3.254|3306
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),3.96.153.247|33389
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),51.92.135.136|20000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),39.104.49.132|60000
ip-dst|port,Stealc botnet C2 server (confidence level: 100%),154.205.147.110|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),51.210.182.99|4994
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),122.112.217.26|8023
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),47.130.80.88|8880
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),54.185.39.125|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),93.99.104.9|3456
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),177.93.133.229|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),31.97.8.97|8443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),35.82.232.130|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),44.241.58.88|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.125.238.0|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),188.245.74.229|3333
ip-dst|port,BianLian botnet C2 server (confidence level: 100%),136.243.148.42|636
ip-dst|port,QakBot botnet C2 server (confidence level: 100%),181.4.188.28|443
url,Lumma Stealer payload delivery URL (confidence level: 50%),https://myinetverif.cloud/f5l.dof
ip-dst|port,Mirai payload delivery server (confidence level: 100%),185.142.53.233|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),196.251.117.41|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),43.139.185.214|1234
url,Unknown Loader botnet C2 (confidence level: 100%),https://fangvessel.icu/bin.php
domain,Unknown RAT botnet C2 domain (confidence level: 100%),onmolatori.icu
ip-dst|port,Unknown Stealer botnet C2 server (confidence level: 75%),91.142.78.216|1337
domain,Unknown malware payload delivery domain (confidence level: 100%),security.flinaregaozrd.com
domain,Unknown malware payload delivery domain (confidence level: 100%),faospe.com
url,Unknown malware payload delivery URL (confidence level: 100%),https://faospe.com/shield.msi
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.109.145.121|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),121.36.62.154|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),124.220.205.147|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),113.44.139.80|887
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),1.94.134.92|8080
