Type,Comment,Value
domain,FAKEUPDATES payload delivery domain (confidence level: 100%),webdatacache.com
url,SmartLoader botnet C2 (confidence level: 75%),http://95.164.53.45/api/ytasodysodisowqsytesodgsotasotusnjusn2qs
url,SmartLoader botnet C2 (confidence level: 75%),http://77.105.164.178/api/ytasodysodisowqsytesodgsotasotusnjusn2qs
url,KongTuke payload delivery URL (confidence level: 100%),https://swedrent.com/3c7b.js
url,KongTuke payload delivery URL (confidence level: 100%),https://swedrent.com/js.php
url,KongTuke payload delivery URL (confidence level: 100%),https://devindicator.dev/webgl.wav
domain,KongTuke payload delivery domain (confidence level: 100%),devindicator.dev
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://jswebcloud.com/sync.adv.min.js
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://leatherbook.org/sr0ymlwkoocyizuxcrfr3hwgupyipamxa-glcdabjew
url,PureCrypter botnet C2 (confidence level: 75%),http://185.157.213.40/ver/0622/dat1/dtbeuj.pdf
ip-dst|port,Stealc botnet C2 server (confidence level: 100%),195.82.146.92|80
url,Stealc botnet C2 (confidence level: 100%),http://195.82.146.92/23be681439654a60.php
domain,Unknown malware payload delivery domain (confidence level: 100%),security.fhqreagurard.com
domain,Unknown malware payload delivery domain (confidence level: 100%),dovlica.com
url,Unknown malware payload delivery URL (confidence level: 100%),https://dovlica.com/shield.msi
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),77.232.41.51|27862
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),77.232.41.51|27589
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),194.68.225.195|29491
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),77.232.41.51|21695
url,SmartLoader botnet C2 (confidence level: 75%),http://141.98.6.56/api/ytasodysodisowqsytesodgsotasotusnjusn2qs
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),31.59.185.111|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),115.190.74.103|9333
