Type,Comment,Value
domain,Unknown malware payload delivery domain (confidence level: 100%),analyticasnodez.com
domain,Unknown malware payload delivery domain (confidence level: 100%),security.faraleshiaeld.com
domain,Unknown malware payload delivery domain (confidence level: 100%),solpendi.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),185.244.0.116|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),121.61.109.25|444
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),107.149.154.103|80
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),156.236.74.163|3666
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),216.250.250.246|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.113.10|80
ip-dst|port,Hook botnet C2 server (confidence level: 100%),196.251.81.62|8089
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),216.245.184.59|8443
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),176.96.137.222|2222
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),148.66.21.234|403
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),51.17.184.103|3390
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),51.17.184.103|8090
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),51.84.57.233|443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),51.84.57.233|2443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),51.84.57.233|4093
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),128.199.249.3|80
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),68.69.185.162|80
ip-dst|port,Empire Downloader botnet C2 server (confidence level: 100%),217.154.237.203|80
ip-dst|port,Empire Downloader botnet C2 server (confidence level: 100%),13.127.6.17|1337
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 100%),158.69.252.241|10001
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 100%),64.110.26.156|10001
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),49.228.131.157|6760
url,DCRat botnet C2 (confidence level: 100%),http://cj13224.tw1.ru/85d4698c.php
url,Lumma Stealer botnet C2 (confidence level: 75%),https://saawzig.pics/gutd
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),43.248.173.147|3011
domain,Cobalt Strike botnet C2 domain (confidence level: 100%),xn--2vrub.cc
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),101.43.136.183|8443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.109.45.147|23072
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.113.149|5000
ip-dst|port,Hook botnet C2 server (confidence level: 100%),172.191.69.182|80
ip-dst|port,Hook botnet C2 server (confidence level: 100%),192.110.165.89|8089
domain,Havoc botnet C2 domain (confidence level: 100%),157-230-34-254.cprapid.com
domain,Havoc botnet C2 domain (confidence level: 100%),biaderibra.info
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),147.93.137.12|443
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),148.66.21.235|403
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),149.28.225.119|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),143.198.193.104|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),220.135.236.111|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),31.97.183.134|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),118.26.39.189|9333
